league,season,date,home_team,away_team,hometeamgoals,awayteamgoals,hometeamresult,home_team_points,away_team_points,OddHome,OddDraw,OddAway
serie_a,2021,2022-02-06,JUV,VER,2.0,0.0,1,3.0,0.0,1.55,4.29,6.04
serie_a,2021,2022-02-05,ROM,GEN,0.0,0.0,0,1.0,1.0,1.34,5.29,9.28
serie_a,2021,2022-02-05,INT,MIL,1.0,2.0,-1,0.0,3.0,1.82,3.79,4.36
serie_a,2021,2022-02-05,FIO,LAZ,0.0,3.0,-1,0.0,3.0,2.38,3.49,2.97
serie_a,2021,2022-01-23,CAG,FIO,1.0,1.0,0,1.0,1.0,5.3,4.12,1.62
serie_a,2021,2022-01-23,NAP,SAL,4.0,1.0,1,3.0,0.0,1.15,7.99,17.82
serie_a,2021,2022-01-23,SPE,SAM,1.0,0.0,1,3.0,0.0,2.77,3.22,2.66
serie_a,2021,2022-01-23,TOR,SAS,1.0,1.0,0,1.0,1.0,2.12,3.55,3.42
serie_a,2021,2022-01-23,EMP,ROM,2.0,4.0,-1,0.0,3.0,4.04,4.08,1.8
serie_a,2021,2022-01-23,MIL,JUV,0.0,0.0,0,1.0,1.0,2.68,3.23,2.73
serie_a,2021,2022-01-22,GEN,UDI,0.0,0.0,0,1.0,1.0,3.42,3.32,2.21
serie_a,2021,2022-01-22,INT,VEN,2.0,1.0,1,3.0,0.0,1.1,10.06,25.09
serie_a,2021,2022-01-22,LAZ,ATA,0.0,0.0,0,1.0,1.0,3.15,3.72,2.17
serie_a,2021,2022-01-21,VER,BOLG,2.0,1.0,1,3.0,0.0,1.97,3.61,3.82
serie_a,2021,2022-01-17,BOLG,NAP,0.0,2.0,-1,0.0,3.0,3.94,3.46,1.98
serie_a,2021,2022-01-17,MIL,SPE,1.0,2.0,-1,0.0,3.0,1.32,5.37,9.54
serie_a,2021,2022-01-17,FIO,GEN,6.0,0.0,1,3.0,0.0,1.45,4.54,7.32
serie_a,2021,2022-01-16,SAS,VER,2.0,4.0,-1,0.0,3.0,2.23,3.59,3.14
serie_a,2021,2022-01-16,VEN,EMP,1.0,1.0,0,1.0,1.0,2.72,3.58,2.5
serie_a,2021,2022-01-16,ROM,CAG,1.0,0.0,1,3.0,0.0,1.38,4.98,8.32
serie_a,2021,2022-01-16,ATA,INT,0.0,0.0,0,1.0,1.0,2.89,3.75,2.3
serie_a,2021,2022-01-15,SAM,TOR,1.0,2.0,-1,0.0,3.0,3.03,3.22,2.46
serie_a,2021,2022-01-15,SAL,LAZ,0.0,3.0,-1,0.0,3.0,7.08,4.56,1.46
serie_a,2021,2022-01-15,JUV,UDI,2.0,0.0,1,3.0,0.0,1.39,4.71,8.94
serie_a,2021,2022-01-11,CAG,BOLG,2.0,1.0,1,3.0,0.0,2.86,3.28,2.57
serie_a,2021,2022-01-10,TOR,FIO,4.0,0.0,1,3.0,0.0,,,
serie_a,2021,2022-01-09,EMP,SAS,1.0,5.0,-1,0.0,3.0,2.53,3.84,2.55
serie_a,2021,2022-01-09,VEN,MIL,0.0,3.0,-1,0.0,3.0,5.89,4.1,1.58
serie_a,2021,2022-01-09,NAP,SAM,1.0,0.0,1,3.0,0.0,1.45,4.67,6.77
serie_a,2021,2022-01-09,UDI,ATA,2.0,6.0,-1,0.0,3.0,3.49,3.52,2.09
serie_a,2021,2022-01-09,GEN,SPE,0.0,1.0,-1,0.0,3.0,2.19,3.3,3.45
serie_a,2021,2022-01-09,ROM,JUV,3.0,4.0,-1,0.0,3.0,3.29,3.44,2.2
serie_a,2021,2022-01-09,INT,LAZ,2.0,1.0,1,3.0,0.0,1.43,4.83,7.1
serie_a,2021,2022-01-09,VER,SAL,1.0,2.0,-1,0.0,3.0,1.38,4.94,8.16
serie_a,2021,2022-01-06,SAM,CAG,1.0,2.0,-1,0.0,3.0,1.84,3.72,4.24
serie_a,2021,2022-01-06,LAZ,EMP,3.0,3.0,0,1.0,1.0,1.61,4.43,4.99
serie_a,2021,2022-01-06,SPE,VER,1.0,2.0,-1,0.0,3.0,3.56,3.54,2.07
serie_a,2021,2022-01-06,SAS,GEN,1.0,1.0,0,1.0,1.0,1.61,4.28,5.2
serie_a,2021,2022-01-06,MIL,ROM,3.0,1.0,1,3.0,0.0,1.98,3.67,3.71
serie_a,2021,2022-01-06,JUV,NAP,1.0,1.0,0,1.0,1.0,1.96,3.52,3.96
serie_a,2021,2021-12-22,SAS,BOLG,0.0,3.0,-1,0.0,3.0,2.03,3.68,3.55
serie_a,2021,2021-12-22,VEN,LAZ,1.0,3.0,-1,0.0,3.0,4.13,3.63,1.9
serie_a,2021,2021-12-22,INT,TOR,1.0,0.0,1,3.0,0.0,1.33,5.41,9.5
serie_a,2021,2021-12-22,ROM,SAM,1.0,1.0,0,1.0,1.0,1.57,4.32,5.62
serie_a,2021,2021-12-22,VER,FIO,1.0,1.0,0,1.0,1.0,2.89,3.45,2.43
serie_a,2021,2021-12-22,EMP,MIL,2.0,4.0,-1,0.0,3.0,4.46,3.99,1.76
serie_a,2021,2021-12-22,NAP,SPE,0.0,1.0,-1,0.0,3.0,1.25,6.27,12.17
serie_a,2021,2021-12-21,GEN,ATA,0.0,0.0,0,1.0,1.0,7.66,5.03,1.41
serie_a,2021,2021-12-21,JUV,CAG,2.0,0.0,1,3.0,0.0,1.2,6.61,17.1
serie_a,2021,2021-12-19,FIO,SAS,2.0,2.0,0,1.0,1.0,1.89,3.84,3.93
serie_a,2021,2021-12-19,SPE,EMP,1.0,1.0,0,1.0,1.0,2.65,3.65,2.53
serie_a,2021,2021-12-19,SAM,VEN,1.0,1.0,0,1.0,1.0,1.79,3.76,4.55
serie_a,2021,2021-12-19,TOR,VER,1.0,0.0,1,3.0,0.0,2.23,3.37,3.34
serie_a,2021,2021-12-19,MIL,NAP,0.0,1.0,-1,0.0,3.0,2.28,3.53,3.1
serie_a,2021,2021-12-18,ATA,ROM,1.0,4.0,-1,0.0,3.0,1.69,4.25,4.58
serie_a,2021,2021-12-18,BOLG,JUV,0.0,2.0,-1,0.0,3.0,4.18,3.62,1.89
serie_a,2021,2021-12-18,CAG,UDI,0.0,4.0,-1,0.0,3.0,3.01,3.3,2.45
serie_a,2021,2021-12-17,LAZ,GEN,3.0,1.0,1,3.0,0.0,1.54,4.21,6.5
serie_a,2021,2021-12-17,SAL,INT,0.0,5.0,-1,0.0,3.0,16.81,7.85,1.17
serie_a,2021,2021-12-13,ROM,SPE,2.0,0.0,1,3.0,0.0,1.41,4.89,7.33
serie_a,2021,2021-12-12,TOR,BOLG,2.0,1.0,1,3.0,0.0,2.28,3.23,3.37
serie_a,2021,2021-12-12,VER,ATA,1.0,2.0,-1,0.0,3.0,3.74,3.9,1.92
serie_a,2021,2021-12-12,NAP,EMP,0.0,1.0,-1,0.0,3.0,1.36,5.26,8.4
serie_a,2021,2021-12-12,SAS,LAZ,2.0,1.0,1,3.0,0.0,2.67,3.55,2.56
serie_a,2021,2021-12-12,INT,CAG,4.0,0.0,1,3.0,0.0,1.18,7.45,15.53
serie_a,2021,2021-12-11,FIO,SAL,4.0,0.0,1,3.0,0.0,1.32,5.41,9.59
serie_a,2021,2021-12-11,VEN,JUV,1.0,1.0,0,1.0,1.0,8.54,4.8,1.39
serie_a,2021,2021-12-11,UDI,MIL,1.0,1.0,0,1.0,1.0,4.23,3.58,1.9
serie_a,2021,2021-12-10,GEN,SAM,1.0,3.0,-1,0.0,3.0,3.27,3.18,2.37
serie_a,2021,2021-12-06,EMP,UDI,3.0,1.0,1,3.0,0.0,2.59,3.39,2.72
serie_a,2021,2021-12-06,CAG,TOR,1.0,1.0,0,1.0,1.0,3.23,3.26,2.32
serie_a,2021,2021-12-05,BOLG,FIO,2.0,3.0,-1,0.0,3.0,2.83,3.26,2.58
serie_a,2021,2021-12-05,SPE,SAS,2.0,2.0,0,1.0,1.0,3.32,3.76,2.09
serie_a,2021,2021-12-05,VEN,VER,3.0,4.0,-1,0.0,3.0,3.66,3.44,2.07
serie_a,2021,2021-12-05,SAM,LAZ,1.0,3.0,-1,0.0,3.0,3.38,3.65,2.09
serie_a,2021,2021-12-05,JUV,GEN,2.0,0.0,1,3.0,0.0,1.25,5.91,12.41
serie_a,2021,2021-12-04,MIL,SAL,2.0,0.0,1,3.0,0.0,1.21,6.86,13.9
serie_a,2021,2021-12-04,ROM,INT,0.0,3.0,-1,0.0,3.0,3.77,3.67,1.98
serie_a,2021,2021-12-04,NAP,ATA,2.0,3.0,-1,0.0,3.0,2.48,3.52,2.8
serie_a,2021,2021-12-02,TOR,EMP,2.0,2.0,0,1.0,1.0,1.77,3.7,4.69
serie_a,2021,2021-12-02,LAZ,UDI,4.0,4.0,0,1.0,1.0,1.67,3.96,5.05
serie_a,2021,2021-12-01,BOLG,ROM,1.0,0.0,1,3.0,0.0,3.07,3.54,2.27
serie_a,2021,2021-12-01,INT,SPE,2.0,0.0,1,3.0,0.0,1.19,7.34,14.11
serie_a,2021,2021-12-01,GEN,MIL,0.0,3.0,-1,0.0,3.0,5.16,4.13,1.63
serie_a,2021,2021-12-01,SAS,NAP,2.0,2.0,0,1.0,1.0,3.98,3.86,1.86
serie_a,2021,2021-11-30,ATA,VEN,4.0,0.0,1,3.0,0.0,1.24,6.25,12.62
serie_a,2021,2021-11-30,FIO,SAM,3.0,1.0,1,3.0,0.0,1.72,3.81,5.03
serie_a,2021,2021-11-30,SAL,JUV,0.0,2.0,-1,0.0,3.0,9.65,5.23,1.33
serie_a,2021,2021-11-30,VER,CAG,0.0,0.0,0,1.0,1.0,1.66,4.08,5.01
serie_a,2021,2021-11-28,UDI,GEN,0.0,0.0,0,1.0,1.0,1.81,3.56,4.66
serie_a,2021,2021-11-28,MIL,SAS,1.0,3.0,-1,0.0,3.0,1.57,4.4,5.37
serie_a,2021,2021-11-28,SPE,BOLG,0.0,1.0,-1,0.0,3.0,3.05,3.44,2.31
serie_a,2021,2021-11-28,ROM,TOR,1.0,0.0,1,3.0,0.0,1.71,3.98,4.69
serie_a,2021,2021-11-28,NAP,LAZ,4.0,0.0,1,3.0,0.0,1.8,3.79,4.33
serie_a,2021,2021-11-27,EMP,FIO,2.0,1.0,1,3.0,0.0,3.49,3.57,2.09
serie_a,2021,2021-11-27,SAM,VER,3.0,1.0,1,3.0,0.0,2.88,3.36,2.49
serie_a,2021,2021-11-27,JUV,ATA,0.0,1.0,-1,0.0,3.0,2.18,3.49,3.33
serie_a,2021,2021-11-27,VEN,INT,0.0,2.0,-1,0.0,3.0,8.18,4.84,1.39
serie_a,2021,2021-11-26,CAG,SAL,1.0,1.0,0,1.0,1.0,1.85,3.53,4.49
serie_a,2021,2021-11-22,VER,EMP,2.0,1.0,1,3.0,0.0,1.76,3.99,4.39
serie_a,2021,2021-11-22,TOR,UDI,2.0,1.0,1,3.0,0.0,2.09,3.32,3.74
serie_a,2021,2021-11-21,SAS,CAG,2.0,2.0,0,1.0,1.0,1.65,4.23,4.95
serie_a,2021,2021-11-21,BOLG,VEN,0.0,1.0,-1,0.0,3.0,1.64,4.05,5.27
serie_a,2021,2021-11-21,SAL,SAM,0.0,2.0,-1,0.0,3.0,3.07,3.29,2.41
serie_a,2021,2021-11-21,INT,NAP,3.0,2.0,1,3.0,0.0,2.25,3.45,3.22
serie_a,2021,2021-11-21,GEN,ROM,0.0,2.0,-1,0.0,3.0,4.74,4.09,1.69
serie_a,2021,2021-11-20,ATA,SPE,5.0,2.0,1,3.0,0.0,1.26,6.48,10.39
serie_a,2021,2021-11-20,LAZ,JUV,0.0,2.0,-1,0.0,3.0,3.04,3.41,2.35
serie_a,2021,2021-11-20,FIO,MIL,4.0,3.0,1,3.0,0.0,3.16,3.48,2.26
serie_a,2021,2021-11-07,VEN,ROM,3.0,2.0,1,3.0,0.0,5.89,4.41,1.54
serie_a,2021,2021-11-07,SAM,BOLG,1.0,2.0,-1,0.0,3.0,2.4,3.53,2.9
serie_a,2021,2021-11-07,UDI,SAS,3.0,2.0,1,3.0,0.0,2.39,3.49,2.92
serie_a,2021,2021-11-07,LAZ,SAL,3.0,0.0,1,3.0,0.0,1.31,5.6,9.32
serie_a,2021,2021-11-07,NAP,VER,1.0,1.0,0,1.0,1.0,1.39,4.95,7.84
serie_a,2021,2021-11-07,MIL,INT,1.0,1.0,0,1.0,1.0,3.14,3.6,2.22
serie_a,2021,2021-11-06,SPE,TOR,1.0,0.0,1,3.0,0.0,3.56,3.56,2.07
serie_a,2021,2021-11-06,JUV,FIO,1.0,0.0,1,3.0,0.0,1.62,4.02,5.59
serie_a,2021,2021-11-06,CAG,ATA,1.0,2.0,-1,0.0,3.0,6.09,4.53,1.51
serie_a,2021,2021-11-05,EMP,GEN,2.0,2.0,0,1.0,1.0,2.13,3.68,3.3
serie_a,2021,2021-11-01,BOLG,CAG,2.0,0.0,1,3.0,0.0,1.83,3.69,4.36
serie_a,2021,2021-10-31,INT,UDI,2.0,0.0,1,3.0,0.0,1.34,5.06,9.38
serie_a,2021,2021-10-31,FIO,SPE,3.0,0.0,1,3.0,0.0,1.54,4.36,5.82
serie_a,2021,2021-10-31,GEN,VEN,0.0,0.0,0,1.0,1.0,2.04,3.5,3.67
serie_a,2021,2021-10-31,SAS,EMP,1.0,2.0,-1,0.0,3.0,1.76,4.08,4.27
serie_a,2021,2021-10-31,SAL,NAP,0.0,1.0,-1,0.0,3.0,9.93,5.46,1.31
serie_a,2021,2021-10-31,ROM,MIL,1.0,2.0,-1,0.0,3.0,2.33,3.52,2.96
serie_a,2021,2021-10-30,ATA,LAZ,2.0,2.0,0,1.0,1.0,1.93,3.89,3.68
serie_a,2021,2021-10-30,VER,JUV,2.0,1.0,1,3.0,0.0,4.06,3.74,1.87
serie_a,2021,2021-10-30,TOR,SAM,3.0,0.0,1,3.0,0.0,1.92,3.67,3.93
serie_a,2021,2021-10-28,NAP,BOLG,3.0,0.0,1,3.0,0.0,1.34,5.36,8.58
serie_a,2021,2021-10-27,JUV,SAS,1.0,2.0,-1,0.0,3.0,1.44,4.84,6.83
serie_a,2021,2021-10-27,SAM,ATA,1.0,3.0,-1,0.0,3.0,4.36,4.1,1.74
serie_a,2021,2021-10-27,UDI,VER,1.0,1.0,0,1.0,1.0,2.47,3.3,2.93
serie_a,2021,2021-10-27,CAG,ROM,1.0,2.0,-1,0.0,3.0,4.94,4.18,1.65
serie_a,2021,2021-10-27,EMP,INT,0.0,2.0,-1,0.0,3.0,5.94,4.76,1.5
serie_a,2021,2021-10-27,LAZ,FIO,1.0,0.0,1,3.0,0.0,1.95,3.65,3.85
serie_a,2021,2021-10-26,SPE,GEN,1.0,1.0,0,1.0,1.0,2.37,3.49,2.96
serie_a,2021,2021-10-26,VEN,SAL,1.0,2.0,-1,0.0,3.0,1.98,3.44,4.0
serie_a,2021,2021-10-26,MIL,TOR,1.0,0.0,1,3.0,0.0,1.64,3.94,5.47
serie_a,2021,2021-10-24,ATA,UDI,1.0,1.0,0,1.0,1.0,1.4,4.99,7.57
serie_a,2021,2021-10-24,FIO,CAG,3.0,0.0,1,3.0,0.0,1.68,3.99,4.93
serie_a,2021,2021-10-24,VER,LAZ,4.0,1.0,1,3.0,0.0,3.1,3.58,2.24
serie_a,2021,2021-10-24,ROM,NAP,0.0,0.0,0,1.0,1.0,2.86,3.51,2.43
serie_a,2021,2021-10-24,INT,JUV,1.0,1.0,0,1.0,1.0,2.12,3.6,3.37
serie_a,2021,2021-10-23,SAL,EMP,2.0,4.0,-1,0.0,3.0,2.72,3.37,2.62
serie_a,2021,2021-10-23,SAS,VEN,3.0,1.0,1,3.0,0.0,1.59,4.24,5.47
serie_a,2021,2021-10-23,BOLG,MIL,2.0,4.0,-1,0.0,3.0,3.34,3.5,2.16
serie_a,2021,2021-10-22,TOR,GEN,3.0,2.0,1,3.0,0.0,1.73,3.76,4.99
serie_a,2021,2021-10-22,SAM,SPE,2.0,1.0,1,3.0,0.0,1.84,3.89,4.14
serie_a,2021,2021-10-18,VEN,FIO,1.0,0.0,1,3.0,0.0,4.1,3.64,1.9
serie_a,2021,2021-10-17,CAG,SAM,3.0,1.0,1,3.0,0.0,2.6,3.38,2.74
serie_a,2021,2021-10-17,EMP,ATA,1.0,4.0,-1,0.0,3.0,5.31,4.24,1.61
serie_a,2021,2021-10-17,GEN,SAS,2.0,2.0,0,1.0,1.0,3.13,3.45,2.29
serie_a,2021,2021-10-17,UDI,BOLG,1.0,1.0,0,1.0,1.0,2.32,3.36,3.14
serie_a,2021,2021-10-17,NAP,TOR,1.0,0.0,1,3.0,0.0,1.42,4.68,7.78
serie_a,2021,2021-10-17,JUV,ROM,1.0,0.0,1,3.0,0.0,1.9,3.67,4.07
serie_a,2021,2021-10-16,SPE,SAL,2.0,1.0,1,3.0,0.0,2.19,3.33,3.44
serie_a,2021,2021-10-16,LAZ,INT,3.0,1.0,1,3.0,0.0,3.33,3.41,2.2
serie_a,2021,2021-10-16,MIL,VER,3.0,2.0,1,3.0,0.0,1.54,4.27,6.14
serie_a,2021,2021-10-03,BOLG,LAZ,3.0,0.0,1,3.0,0.0,3.21,3.58,2.21
serie_a,2021,2021-10-03,SAM,UDI,3.0,3.0,0,1.0,1.0,2.18,3.36,3.49
serie_a,2021,2021-10-03,VER,SPE,4.0,0.0,1,3.0,0.0,1.67,4.14,4.89
serie_a,2021,2021-10-03,FIO,NAP,1.0,2.0,-1,0.0,3.0,3.92,3.52,1.98
serie_a,2021,2021-10-03,ROM,EMP,2.0,0.0,1,3.0,0.0,1.42,5.15,6.73
serie_a,2021,2021-10-03,ATA,MIL,2.0,3.0,-1,0.0,3.0,2.13,3.64,3.34
serie_a,2021,2021-10-02,SAL,GEN,1.0,0.0,1,3.0,0.0,2.96,3.24,2.51
serie_a,2021,2021-10-02,TOR,JUV,0.0,1.0,-1,0.0,3.0,4.46,3.53,1.86
serie_a,2021,2021-10-02,SAS,INT,1.0,2.0,-1,0.0,3.0,4.47,4.24,1.71
serie_a,2021,2021-10-01,CAG,VEN,1.0,1.0,0,1.0,1.0,1.88,3.54,4.39
serie_a,2021,2021-09-27,VEN,TOR,1.0,1.0,0,1.0,1.0,3.54,3.48,2.11
serie_a,2021,2021-09-26,JUV,SAM,3.0,2.0,1,3.0,0.0,1.35,5.26,8.91
serie_a,2021,2021-09-26,EMP,BOLG,4.0,2.0,1,3.0,0.0,2.63,3.64,2.57
serie_a,2021,2021-09-26,SAS,SAL,1.0,0.0,1,3.0,0.0,1.43,4.79,7.45
serie_a,2021,2021-09-26,UDI,FIO,0.0,1.0,-1,0.0,3.0,3.07,3.43,2.34
serie_a,2021,2021-09-26,LAZ,ROM,3.0,2.0,1,3.0,0.0,2.67,3.47,2.63
serie_a,2021,2021-09-26,NAP,CAG,2.0,0.0,1,3.0,0.0,1.26,6.1,11.56
serie_a,2021,2021-09-25,SPE,MIL,1.0,2.0,-1,0.0,3.0,6.7,4.54,1.48
serie_a,2021,2021-09-25,INT,ATA,2.0,2.0,0,1.0,1.0,1.99,3.69,3.71
serie_a,2021,2021-09-25,GEN,VER,3.0,3.0,0,1.0,1.0,2.78,3.18,2.7
serie_a,2021,2021-09-23,SAM,NAP,0.0,4.0,-1,0.0,3.0,4.28,3.78,1.83
serie_a,2021,2021-09-23,TOR,LAZ,1.0,1.0,0,1.0,1.0,3.34,3.44,2.2
serie_a,2021,2021-09-23,ROM,UDI,1.0,0.0,1,3.0,0.0,1.54,4.36,6.05
serie_a,2021,2021-09-22,SAL,VER,2.0,2.0,0,1.0,1.0,3.63,3.42,2.09
serie_a,2021,2021-09-22,SPE,JUV,2.0,3.0,-1,0.0,3.0,8.62,5.21,1.36
serie_a,2021,2021-09-22,CAG,EMP,0.0,2.0,-1,0.0,3.0,2.03,3.68,3.56
serie_a,2021,2021-09-22,MIL,VEN,2.0,0.0,1,3.0,0.0,1.25,6.21,12.07
serie_a,2021,2021-09-21,BOLG,GEN,2.0,2.0,0,1.0,1.0,2.02,3.44,3.9
serie_a,2021,2021-09-21,ATA,SAS,2.0,1.0,1,3.0,0.0,1.53,4.5,6.0
serie_a,2021,2021-09-21,FIO,INT,1.0,3.0,-1,0.0,3.0,3.73,3.65,2.0
serie_a,2021,2021-09-20,UDI,NAP,0.0,4.0,-1,0.0,3.0,4.39,3.59,1.86
serie_a,2021,2021-09-19,EMP,SAM,0.0,3.0,-1,0.0,3.0,2.59,3.59,2.63
serie_a,2021,2021-09-19,VEN,SPE,1.0,2.0,-1,0.0,3.0,2.45,3.47,2.87
serie_a,2021,2021-09-19,LAZ,CAG,2.0,2.0,0,1.0,1.0,1.45,4.72,6.9
serie_a,2021,2021-09-19,VER,ROM,3.0,2.0,1,3.0,0.0,4.03,3.85,1.87
serie_a,2021,2021-09-19,JUV,MIL,1.0,1.0,0,1.0,1.0,2.13,3.55,3.43
serie_a,2021,2021-09-18,GEN,FIO,1.0,2.0,-1,0.0,3.0,3.4,3.34,2.23
serie_a,2021,2021-09-18,INT,BOLG,6.0,1.0,1,3.0,0.0,1.39,5.05,8.04
serie_a,2021,2021-09-18,SAL,ATA,0.0,1.0,-1,0.0,3.0,10.01,5.56,1.31
serie_a,2021,2021-09-17,SAS,TOR,0.0,1.0,-1,0.0,3.0,1.8,3.95,4.29
serie_a,2021,2021-09-13,BOLG,VER,1.0,0.0,1,3.0,0.0,2.14,3.68,3.26
serie_a,2021,2021-09-12,SAM,INT,2.0,2.0,0,1.0,1.0,5.04,4.07,1.66
serie_a,2021,2021-09-12,CAG,GEN,2.0,3.0,-1,0.0,3.0,2.11,3.43,3.59
serie_a,2021,2021-09-12,SPE,UDI,0.0,1.0,-1,0.0,3.0,3.12,3.45,2.31
serie_a,2021,2021-09-12,TOR,SAL,4.0,0.0,1,3.0,0.0,1.6,4.08,5.79
serie_a,2021,2021-09-12,MIL,LAZ,2.0,0.0,1,3.0,0.0,2.21,3.55,3.22
serie_a,2021,2021-09-12,ROM,SAS,2.0,1.0,1,3.0,0.0,1.59,4.71,5.01
serie_a,2021,2021-09-11,EMP,VEN,1.0,2.0,-1,0.0,3.0,1.83,3.83,4.23
serie_a,2021,2021-09-11,NAP,JUV,2.0,1.0,1,3.0,0.0,2.43,3.47,2.89
serie_a,2021,2021-09-11,ATA,FIO,1.0,2.0,-1,0.0,3.0,1.58,4.21,5.69
serie_a,2021,2021-08-29,GEN,NAP,1.0,2.0,-1,0.0,3.0,6.06,4.31,1.55
serie_a,2021,2021-08-29,SAS,SAM,0.0,0.0,0,1.0,1.0,2.02,3.68,3.61
serie_a,2021,2021-08-29,MIL,CAG,4.0,1.0,1,3.0,0.0,1.44,4.74,7.29
serie_a,2021,2021-08-29,SAL,ROM,0.0,4.0,-1,0.0,3.0,5.55,4.24,1.6
serie_a,2021,2021-08-28,ATA,BOLG,0.0,0.0,0,1.0,1.0,1.33,5.59,8.73
serie_a,2021,2021-08-28,LAZ,SPE,6.0,1.0,1,3.0,0.0,1.36,5.23,8.74
serie_a,2021,2021-08-28,FIO,TOR,2.0,1.0,1,3.0,0.0,2.21,3.45,3.31
serie_a,2021,2021-08-28,JUV,EMP,0.0,1.0,-1,0.0,3.0,1.26,6.25,11.51
serie_a,2021,2021-08-27,UDI,VEN,3.0,0.0,1,3.0,0.0,1.77,3.67,4.95
serie_a,2021,2021-08-27,VER,INT,1.0,3.0,-1,0.0,3.0,5.58,4.17,1.61
serie_a,2021,2021-08-23,CAG,SPE,2.0,2.0,0,1.0,1.0,1.98,3.61,3.78
serie_a,2021,2021-08-23,SAM,MIL,0.0,1.0,-1,0.0,3.0,4.02,3.5,1.96
serie_a,2021,2021-08-22,BOLG,SAL,3.0,2.0,1,3.0,0.0,1.65,4.04,5.15
serie_a,2021,2021-08-22,UDI,JUV,2.0,2.0,0,1.0,1.0,7.21,4.35,1.47
serie_a,2021,2021-08-22,NAP,VEN,2.0,0.0,1,3.0,0.0,1.24,6.38,11.79
serie_a,2021,2021-08-22,ROM,FIO,3.0,1.0,1,3.0,0.0,1.77,3.85,4.5
serie_a,2021,2021-08-21,INT,GEN,4.0,0.0,1,3.0,0.0,1.35,5.16,8.94
serie_a,2021,2021-08-21,VER,SAS,2.0,3.0,-1,0.0,3.0,2.61,3.43,2.69
serie_a,2021,2021-08-21,EMP,LAZ,1.0,3.0,-1,0.0,3.0,4.71,3.9,1.73
serie_a,2021,2021-08-21,TOR,ATA,1.0,2.0,-1,0.0,3.0,5.43,4.23,1.6
serie_a,2020,2021-05-23,INT,UDI,5.0,1.0,1,3.0,0.0,1.39,5.37,7.12
serie_a,2020,2021-05-23,ATA,MIL,0.0,2.0,-1,0.0,3.0,2.45,4.07,2.55
serie_a,2020,2021-05-23,BOLG,JUV,1.0,4.0,-1,0.0,3.0,11.64,6.62,1.24
serie_a,2020,2021-05-23,NAP,VER,1.0,1.0,0,1.0,1.0,1.2,7.24,13.39
serie_a,2020,2021-05-23,SAS,LAZ,2.0,0.0,1,3.0,0.0,1.93,4.34,3.38
serie_a,2020,2021-05-23,SPE,ROM,2.0,2.0,0,1.0,1.0,5.08,4.65,1.58
serie_a,2020,2021-05-23,TOR,BEN,1.0,1.0,0,1.0,1.0,1.8,4.24,3.91
serie_a,2020,2021-05-22,CAG,GEN,0.0,1.0,-1,0.0,3.0,2.09,3.51,3.54
serie_a,2020,2021-05-22,CRO,FIO,0.0,0.0,0,1.0,1.0,3.65,4.03,1.91
serie_a,2020,2021-05-22,SAM,PAR,3.0,0.0,1,3.0,0.0,1.78,4.27,4.01
serie_a,2020,2021-05-18,LAZ,TOR,0.0,0.0,0,1.0,1.0,2.11,3.25,3.77
serie_a,2020,2021-05-17,VER,BOLG,2.0,2.0,0,1.0,1.0,2.49,3.21,3.0
serie_a,2020,2021-05-16,FIO,NAP,0.0,2.0,-1,0.0,3.0,5.72,4.68,1.52
serie_a,2020,2021-05-16,BEN,CRO,1.0,1.0,0,1.0,1.0,1.5,4.67,6.03
serie_a,2020,2021-05-16,UDI,SAM,0.0,1.0,-1,0.0,3.0,2.47,3.46,2.84
serie_a,2020,2021-05-16,PAR,SAS,1.0,3.0,-1,0.0,3.0,5.52,4.43,1.56
serie_a,2020,2021-05-16,MIL,CAG,0.0,0.0,0,1.0,1.0,1.42,4.79,7.46
serie_a,2020,2021-05-15,GEN,ATA,3.0,4.0,-1,0.0,3.0,12.35,6.59,1.23
serie_a,2020,2021-05-15,SPE,TOR,4.0,1.0,1,3.0,0.0,3.24,3.0,2.46
serie_a,2020,2021-05-15,JUV,INT,3.0,2.0,1,3.0,0.0,2.19,3.64,3.17
serie_a,2020,2021-05-15,ROM,LAZ,2.0,0.0,1,3.0,0.0,3.07,3.57,2.28
serie_a,2020,2021-05-13,CRO,VER,2.0,1.0,1,3.0,0.0,3.77,3.9,1.91
serie_a,2020,2021-05-12,CAG,FIO,0.0,0.0,0,1.0,1.0,2.53,3.03,3.1
serie_a,2020,2021-05-12,ATA,BEN,2.0,0.0,1,3.0,0.0,1.18,7.78,14.91
serie_a,2020,2021-05-12,BOLG,GEN,0.0,2.0,-1,0.0,3.0,2.39,3.35,3.04
serie_a,2020,2021-05-12,INT,ROM,3.0,1.0,1,3.0,0.0,1.68,4.08,4.82
serie_a,2020,2021-05-12,LAZ,PAR,1.0,0.0,1,3.0,0.0,1.21,6.92,12.91
serie_a,2020,2021-05-12,SAM,SPE,2.0,2.0,0,1.0,1.0,2.56,3.58,2.65
serie_a,2020,2021-05-12,SAS,JUV,1.0,3.0,-1,0.0,3.0,4.82,4.23,1.66
serie_a,2020,2021-05-12,TOR,MIL,0.0,7.0,-1,0.0,3.0,3.88,3.96,1.87
serie_a,2020,2021-05-11,NAP,UDI,5.0,1.0,1,3.0,0.0,1.3,5.56,10.64
serie_a,2020,2021-05-09,GEN,SAS,1.0,2.0,-1,0.0,3.0,3.38,3.48,2.16
