league,season,team,first_half_pts,second_half_pts
Premier League,2010,WHU,0.0,0.0
Premier League,2010,WIG,26.31578947368421,15.789473684210526
Premier League,2010,WOLV,15.789473684210526,15.789473684210526
Premier League,2011,ARS,89.47368421052632,89.47368421052632
Premier League,2011,AVL,21.052631578947366,21.052631578947366
Premier League,2011,BLBN,5.263157894736842,5.263157894736842
Premier League,2011,BOLN,10.526315789473683,10.526315789473683
Premier League,2011,CHE,73.6842105263158,73.6842105263158
Premier League,2011,EVE,73.6842105263158,63.1578947368421
Premier League,2011,FUL,57.89473684210527,57.89473684210527
Premier League,2011,LIVP,63.1578947368421,63.1578947368421
Premier League,2011,MANC,100.0,100.0
Premier League,2011,MANU,94.73684210526316,94.73684210526316
Premier League,2011,NEW,78.94736842105262,78.94736842105262
Premier League,2011,NOR,42.10526315789473,42.10526315789473
Premier League,2011,QPR,15.789473684210526,15.789473684210526
Premier League,2011,STO,31.57894736842105,31.57894736842105
Premier League,2011,SUN,36.8421052631579,36.8421052631579
Premier League,2011,SWA,47.368421052631575,47.368421052631575
Premier League,2011,TOT,84.21052631578947,84.21052631578947
Premier League,2011,WBA,52.63157894736842,52.63157894736842
Premier League,2011,WIG,26.31578947368421,26.31578947368421
Premier League,2011,WOLV,0.0,0.0
Premier League,2012,ARS,84.21052631578947,84.21052631578947
Premier League,2012,AVL,21.052631578947366,31.57894736842105
Premier League,2012,CHE,89.47368421052632,89.47368421052632
Premier League,2012,EVE,78.94736842105262,68.42105263157895
Premier League,2012,FUL,47.368421052631575,36.8421052631579
Premier League,2012,LIVP,68.42105263157895,68.42105263157895
Premier League,2012,MANC,94.73684210526316,94.73684210526316
Premier League,2012,MANU,100.0,100.0
Premier League,2012,NEW,21.052631578947366,21.052631578947366
Premier League,2012,NOR,47.368421052631575,47.368421052631575
Premier League,2012,QPR,0.0,0.0
Premier League,2012,REA,5.263157894736842,5.263157894736842
Premier League,2012,SOU,31.57894736842105,31.57894736842105
Premier League,2012,STO,31.57894736842105,42.10526315789473
Premier League,2012,SUN,15.789473684210526,15.789473684210526
Premier League,2012,SWA,57.89473684210527,57.89473684210527
Premier League,2012,TOT,78.94736842105262,78.94736842105262
Premier League,2012,WBA,68.42105263157895,57.89473684210527
Premier League,2012,WHU,52.63157894736842,52.63157894736842
Premier League,2012,WIG,10.526315789473683,10.526315789473683
Premier League,2013,ARS,84.21052631578947,84.21052631578947
Premier League,2013,AVL,26.31578947368421,26.31578947368421
Premier League,2013,CARD,0.0,0.0
Premier League,2013,CHE,89.47368421052632,89.47368421052632
Premier League,2013,CRY,47.368421052631575,47.368421052631575
Premier League,2013,EVE,78.94736842105262,78.94736842105262
Premier League,2013,FUL,5.263157894736842,5.263157894736842
Premier League,2013,HUL,21.052631578947366,21.052631578947366
Premier League,2013,LIVP,94.73684210526316,94.73684210526316
Premier League,2013,MANC,100.0,100.0
Premier League,2013,MANU,68.42105263157895,68.42105263157895
Premier League,2013,NEW,52.63157894736842,52.63157894736842
Premier League,2013,NOR,10.526315789473683,10.526315789473683
Premier League,2013,SOU,63.1578947368421,63.1578947368421
Premier League,2013,STO,57.89473684210527,57.89473684210527
Premier League,2013,SUN,31.57894736842105,31.57894736842105
Premier League,2013,SWA,42.10526315789473,42.10526315789473
Premier League,2013,TOT,73.6842105263158,73.6842105263158
Premier League,2013,WBA,15.789473684210526,15.789473684210526
Premier League,2013,WHU,36.8421052631579,36.8421052631579
Premier League,2014,ARS,89.47368421052632,89.47368421052632
Premier League,2014,AVL,15.789473684210526,15.789473684210526
Premier League,2014,BUR,5.263157894736842,5.263157894736842
Premier League,2014,CHE,100.0,100.0
Premier League,2014,CRY,52.63157894736842,52.63157894736842
Premier League,2014,EVE,47.368421052631575,47.368421052631575
Premier League,2014,HUL,10.526315789473683,10.526315789473683
Premier League,2014,LEIC,31.57894736842105,31.57894736842105
Premier League,2014,LIVP,73.6842105263158,73.6842105263158
Premier League,2014,MANC,94.73684210526316,94.73684210526316
Premier League,2014,MANU,84.21052631578947,84.21052631578947
Premier League,2014,NEW,26.31578947368421,26.31578947368421
Premier League,2014,QPR,0.0,0.0
Premier League,2014,SOU,68.42105263157895,68.42105263157895
Premier League,2014,STO,57.89473684210527,57.89473684210527
Premier League,2014,SUN,21.052631578947366,21.052631578947366
Premier League,2014,SWA,63.1578947368421,63.1578947368421
Premier League,2014,TOT,78.94736842105262,78.94736842105262
Premier League,2014,WBA,36.8421052631579,36.8421052631579
Premier League,2014,WHU,42.10526315789473,42.10526315789473
Premier League,2015,ARS,94.73684210526316,94.73684210526316
Premier League,2015,AVL,0.0,0.0
Premier League,2015,BOU,21.052631578947366,21.052631578947366
Premier League,2015,CHE,52.63157894736842,52.63157894736842
Premier League,2015,CRY,26.31578947368421,26.31578947368421
Premier League,2015,EVE,47.368421052631575,47.368421052631575
Premier League,2015,LEIC,100.0,100.0
Premier League,2015,LIVP,63.1578947368421,63.1578947368421
Premier League,2015,MANC,84.21052631578947,84.21052631578947
Premier League,2015,MANU,78.94736842105262,78.94736842105262
Premier League,2015,NEW,10.526315789473683,10.526315789473683
Premier League,2015,NOR,5.263157894736842,5.263157894736842
Premier League,2015,SOU,73.6842105263158,73.6842105263158
Premier League,2015,STO,57.89473684210527,57.89473684210527
Premier League,2015,SUN,15.789473684210526,15.789473684210526
Premier League,2015,SWA,42.10526315789473,42.10526315789473
Premier League,2015,TOT,89.47368421052632,89.47368421052632
Premier League,2015,WAT,36.8421052631579,36.8421052631579
Premier League,2015,WBA,31.57894736842105,31.57894736842105
Premier League,2015,WHU,68.42105263157895,68.42105263157895
Premier League,2016,ARS,78.94736842105262,78.94736842105262
Premier League,2016,BOU,57.89473684210527,57.89473684210527
Premier League,2016,BUR,21.052631578947366,21.052631578947366
Premier League,2016,CHE,100.0,100.0
Premier League,2016,CRY,31.57894736842105,31.57894736842105
Premier League,2016,EVE,68.42105263157895,68.42105263157895
Premier League,2016,HUL,10.526315789473683,10.526315789473683
Premier League,2016,LEIC,42.10526315789473,42.10526315789473
Premier League,2016,LIVP,84.21052631578947,84.21052631578947
Premier League,2016,MANC,89.47368421052632,89.47368421052632
Premier League,2016,MANU,73.6842105263158,73.6842105263158
Premier League,2016,MID,5.263157894736842,5.263157894736842
Premier League,2016,SOU,63.1578947368421,63.1578947368421
Premier League,2016,STO,36.8421052631579,36.8421052631579
Premier League,2016,SUN,0.0,0.0
Premier League,2016,SWA,26.31578947368421,26.31578947368421
Premier League,2016,TOT,94.73684210526316,94.73684210526316
Premier League,2016,WAT,15.789473684210526,15.789473684210526
Premier League,2016,WBA,52.63157894736842,52.63157894736842
Premier League,2016,WHU,47.368421052631575,47.368421052631575
Premier League,2017,ARS,68.42105263157895,78.94736842105262
Premier League,2017,BHA,26.31578947368421,26.31578947368421
Premier League,2017,BOU,36.8421052631579,47.368421052631575
Premier League,2017,BUR,68.42105263157895,68.42105263157895
Premier League,2017,CHE,78.94736842105262,78.94736842105262
Premier League,2017,CRY,52.63157894736842,42.10526315789473
Premier League,2017,EVE,57.89473684210527,68.42105263157895
Premier League,2017,HUD,21.052631578947366,21.052631578947366
Premier League,2017,LEIC,52.63157894736842,63.1578947368421
Premier League,2017,LIVP,84.21052631578947,84.21052631578947
Premier League,2017,MANC,100.0,100.0
Premier League,2017,MANU,94.73684210526316,94.73684210526316
Premier League,2017,NEW,57.89473684210527,47.368421052631575
Premier League,2017,SOU,15.789473684210526,15.789473684210526
Premier League,2017,STO,10.526315789473683,0.0
Premier League,2017,SWA,10.526315789473683,10.526315789473683
Premier League,2017,TOT,89.47368421052632,89.47368421052632
Premier League,2017,WAT,36.8421052631579,26.31578947368421
Premier League,2017,WBA,0.0,0.0
Premier League,2017,WHU,36.8421052631579,36.8421052631579
Premier League,2018,ARS,78.94736842105262,78.94736842105262
Premier League,2018,BHA,15.789473684210526,15.789473684210526
Premier League,2018,BOU,31.57894736842105,31.57894736842105
Premier League,2018,BUR,26.31578947368421,26.31578947368421
Premier League,2018,CARD,10.526315789473683,10.526315789473683
Premier League,2018,CHE,89.47368421052632,89.47368421052632
Premier League,2018,CRY,42.10526315789473,42.10526315789473
Premier League,2018,EVE,63.1578947368421,63.1578947368421
Premier League,2018,FUL,5.263157894736842,5.263157894736842
Premier League,2018,HUD,0.0,0.0
Premier League,2018,LEIC,57.89473684210527,57.89473684210527
Premier League,2018,LIVP,94.73684210526316,94.73684210526316
Premier League,2018,MANC,100.0,100.0
Premier League,2018,MANU,73.6842105263158,73.6842105263158
Premier League,2018,NEW,36.8421052631579,36.8421052631579
Premier League,2018,SOU,21.052631578947366,21.052631578947366
Premier League,2018,TOT,84.21052631578947,84.21052631578947
Premier League,2018,WAT,47.368421052631575,47.368421052631575
Premier League,2018,WHU,52.63157894736842,52.63157894736842
Premier League,2018,WOLV,68.42105263157895,68.42105263157895
Premier League,2019,ARS,68.42105263157895,57.89473684210527
Premier League,2019,AVL,15.789473684210526,15.789473684210526
Premier League,2019,BHA,21.052631578947366,31.57894736842105
Premier League,2019,BOU,10.526315789473683,10.526315789473683
Premier League,2019,BUR,57.89473684210527,47.368421052631575
Premier League,2019,CHE,84.21052631578947,84.21052631578947
Premier League,2019,CRY,36.8421052631579,26.31578947368421
Premier League,2019,EVE,36.8421052631579,47.368421052631575
Premier League,2019,LEIC,73.6842105263158,84.21052631578947
Premier League,2019,LIVP,100.0,100.0
Premier League,2019,MANC,94.73684210526316,94.73684210526316
Premier League,2019,MANU,89.47368421052632,89.47368421052632
Premier League,2019,NEW,36.8421052631579,36.8421052631579
Premier League,2019,NOR,0.0,0.0
Premier League,2019,SHU,63.1578947368421,52.63157894736842
Premier League,2019,SOU,42.10526315789473,52.63157894736842
Premier League,2019,TOT,73.6842105263158,73.6842105263158
Premier League,2019,WAT,5.263157894736842,5.263157894736842
Premier League,2019,WHU,21.052631578947366,21.052631578947366
Premier League,2019,WOLV,68.42105263157895,68.42105263157895
Premier League,2020,ARS,63.1578947368421,63.1578947368421
Premier League,2020,AVL,57.89473684210527,36.8421052631579
Premier League,2020,BHA,21.052631578947366,21.052631578947366
Premier League,2020,BUR,10.526315789473683,21.052631578947366
Premier League,2020,CHE,84.21052631578947,84.21052631578947
Premier League,2020,CRY,31.57894736842105,31.57894736842105
Premier League,2020,EVE,52.63157894736842,52.63157894736842
Premier League,2020,FUL,10.526315789473683,10.526315789473683
Premier League,2020,LEE,57.89473684210527,57.89473684210527
Premier League,2020,LEIC,78.94736842105262,78.94736842105262
Premier League,2020,LIVP,89.47368421052632,89.47368421052632
Premier League,2020,MANC,100.0,100.0
Premier League,2020,MANU,94.73684210526316,94.73684210526316
Premier League,2020,NEW,42.10526315789473,42.10526315789473
Premier League,2020,SHU,0.0,0.0
Premier League,2020,SOU,26.31578947368421,26.31578947368421
Premier League,2020,TOT,63.1578947368421,73.6842105263158
Premier League,2020,WBA,5.263157894736842,5.263157894736842
Premier League,2020,WHU,73.6842105263158,73.6842105263158
Premier League,2020,WOLV,36.8421052631579,36.8421052631579
Premier League,2021,ARS,78.94736842105262,78.94736842105262
Premier League,2021,AVL,21.052631578947366,42.10526315789473
Premier League,2021,BHA,68.42105263157895,47.368421052631575
Premier League,2021,BRNT,36.8421052631579,36.8421052631579
Premier League,2021,BUR,10.526315789473683,10.526315789473683
Premier League,2021,CHE,89.47368421052632,89.47368421052632
Premier League,2021,CRY,36.8421052631579,47.368421052631575
Premier League,2021,EVE,26.31578947368421,15.789473684210526
Premier League,2021,LEE,21.052631578947366,10.526315789473683
Premier League,2021,LEIC,57.89473684210527,68.42105263157895
Premier League,2021,LIVP,94.73684210526316,94.73684210526316
Premier League,2021,MANC,100.0,100.0
Premier League,2021,MANU,73.6842105263158,73.6842105263158
Premier League,2021,NEW,42.10526315789473,52.63157894736842
Premier League,2021,NOR,0.0,0.0
Premier League,2021,SOU,26.31578947368421,26.31578947368421
Premier League,2021,TOT,84.21052631578947,84.21052631578947
Premier League,2021,WAT,5.263157894736842,5.263157894736842
Premier League,2021,WHU,68.42105263157895,68.42105263157895
Premier League,2021,WOLV,52.63157894736842,52.63157894736842
Premier League,2022,ARS,100.0,89.47368421052632
Premier League,2022,AVL,68.42105263157895,68.42105263157895
Premier League,2022,BHA,68.42105263157895,78.94736842105262
Premier League,2022,BOU,26.31578947368421,26.31578947368421
Premier League,2022,BRNT,57.89473684210527,57.89473684210527
Premier League,2022,CHE,42.10526315789473,42.10526315789473
Premier League,2022,CRY,52.63157894736842,42.10526315789473
Premier League,2022,EVE,21.052631578947366,10.526315789473683
Premier League,2022,FUL,52.63157894736842,52.63157894736842
Premier League,2022,LEE,5.263157894736842,5.263157894736842
Premier League,2022,LEIC,10.526315789473683,10.526315789473683
Premier League,2022,LIVP,78.94736842105262,78.94736842105262
Premier League,2022,MANC,100.0,100.0
Premier League,2022,MANU,84.21052631578947,94.73684210526316
Premier League,2022,NEW,84.21052631578947,84.21052631578947
Premier League,2022,NOTF,21.052631578947366,21.052631578947366
Premier League,2022,SOU,0.0,0.0
Premier League,2022,TOT,63.1578947368421,63.1578947368421
Premier League,2022,WHU,31.57894736842105,31.57894736842105
Premier League,2022,WOLV,42.10526315789473,31.57894736842105
Premier League,2023,ARS,94.73684210526316,94.73684210526316
Premier League,2023,AVL,84.21052631578947,84.21052631578947
Premier League,2023,BHA,47.368421052631575,47.368421052631575
Premier League,2023,BOU,31.57894736842105,42.10526315789473
Premier League,2023,BRNT,21.052631578947366,21.052631578947366
Premier League,2023,BUR,5.263157894736842,5.263157894736842
Premier League,2023,CHE,73.6842105263158,73.6842105263158
Premier League,2023,CRY,52.63157894736842,52.63157894736842
Premier League,2023,EVE,42.10526315789473,42.10526315789473
Premier League,2023,FUL,31.57894736842105,31.57894736842105
Premier League,2023,LIVP,89.47368421052632,89.47368421052632
Premier League,2023,LUT,10.526315789473683,10.526315789473683
Premier League,2023,MANC,100.0,100.0
Premier League,2023,MANU,63.1578947368421,63.1578947368421
Premier League,2023,NEW,68.42105263157895,68.42105263157895
Premier League,2023,NOTF,15.789473684210526,15.789473684210526
Premier League,2023,SHU,0.0,0.0
Premier League,2023,TOT,78.94736842105262,78.94736842105262
Premier League,2023,WHU,57.89473684210527,57.89473684210527
Premier League,2023,WOLV,26.31578947368421,26.31578947368421
Premier League,2024,ARS,94.73684210526316,94.73684210526316
Premier League,2024,AVL,73.6842105263158,73.6842105263158
Premier League,2024,BHA,63.1578947368421,63.1578947368421
Premier League,2024,BOU,57.89473684210527,57.89473684210527
Premier League,2024,BRNT,52.63157894736842,52.63157894736842
Premier League,2024,CHE,84.21052631578947,84.21052631578947
Premier League,2024,CRY,42.10526315789473,42.10526315789473
Premier League,2024,EVE,36.8421052631579,36.8421052631579
Premier League,2024,FUL,47.368421052631575,47.368421052631575
Premier League,2024,IPS,5.263157894736842,5.263157894736842
Premier League,2024,LEIC,10.526315789473683,10.526315789473683
Premier League,2024,LIVP,100.0,100.0
Premier League,2024,MANC,89.47368421052632,89.47368421052632
Premier League,2024,MANU,26.31578947368421,26.31578947368421
Premier League,2024,NEW,78.94736842105262,78.94736842105262
Premier League,2024,NOTF,68.42105263157895,68.42105263157895
Premier League,2024,SOU,0.0,0.0
Premier League,2024,TOT,15.789473684210526,15.789473684210526
Premier League,2024,WHU,31.57894736842105,31.57894736842105
Premier League,2024,WOLV,21.052631578947366,21.052631578947366
Serie A,2000,ATA,64.70588235294117,64.70588235294117
Serie A,2000,BARI,0.0,0.0
Serie A,2000,BOLG,47.05882352941177,47.05882352941177
Serie A,2000,BRES,58.82352941176471,58.82352941176471
Serie A,2000,FIO,52.94117647058824,52.94117647058824
Serie A,2000,INT,76.47058823529412,76.47058823529412
Serie A,2000,JUV,94.11764705882354,94.11764705882354
Serie A,2000,LAZ,88.23529411764706,88.23529411764706
Serie A,2000,LEC,29.411764705882355,29.411764705882355
Serie A,2000,MIL,70.58823529411765,70.58823529411765
Serie A,2000,NAP,5.882352941176471,5.882352941176471
Serie A,2000,PAR,82.3529411764706,82.3529411764706
Serie A,2000,PER,41.1764705882353,41.1764705882353
Serie A,2000,REG,23.529411764705884,23.529411764705884
Serie A,2000,ROM,100.0,100.0
Serie A,2000,UDI,35.294117647058826,35.294117647058826
Serie A,2000,VER,17.647058823529413,17.647058823529413
Serie A,2000,VIC,11.764705882352942,11.764705882352942
Serie A,2001,ATA,52.94117647058824,52.94117647058824
Serie A,2001,BOLG,64.70588235294117,64.70588235294117
Serie A,2001,BRES,29.411764705882355,29.411764705882355
Serie A,2001,CHI,76.47058823529412,76.47058823529412
Serie A,2001,FIO,5.882352941176471,5.882352941176471
Serie A,2001,INT,88.23529411764706,88.23529411764706
Serie A,2001,JUV,100.0,100.0
Serie A,2001,LAZ,76.47058823529412,64.70588235294117
Serie A,2001,LEC,11.764705882352942,11.764705882352942
Serie A,2001,MIL,82.3529411764706,82.3529411764706
Serie A,2001,PAR,47.05882352941177,47.05882352941177
Serie A,2001,PER,58.82352941176471,58.82352941176471
Serie A,2001,PIA,35.294117647058826,35.294117647058826
Serie A,2001,ROM,94.11764705882354,94.11764705882354
Serie A,2001,TOR,41.1764705882353,41.1764705882353
Serie A,2001,UDI,23.529411764705884,23.529411764705884
Serie A,2001,VEN,0.0,0.0
Serie A,2001,VER,17.647058823529413,17.647058823529413
Serie A,2002,ATA,29.411764705882355,29.411764705882355
Serie A,2002,BOLG,41.1764705882353,41.1764705882353
Serie A,2002,BRES,52.94117647058824,52.94117647058824
Serie A,2002,CHI,64.70588235294117,64.70588235294117
Serie A,2002,COM,5.882352941176471,5.882352941176471
Serie A,2002,EMP,35.294117647058826,35.294117647058826
Serie A,2002,INT,94.11764705882354,94.11764705882354
Serie A,2002,JUV,100.0,100.0
Serie A,2002,LAZ,82.3529411764706,82.3529411764706
Serie A,2002,MIL,88.23529411764706,88.23529411764706
Serie A,2002,MOD,17.647058823529413,17.647058823529413
Serie A,2002,PAR,76.47058823529412,76.47058823529412
Serie A,2002,PER,47.05882352941177,47.05882352941177
Serie A,2002,PIA,11.764705882352942,11.764705882352942
Serie A,2002,REG,23.529411764705884,23.529411764705884
Serie A,2002,ROM,58.82352941176471,58.82352941176471
Serie A,2002,TOR,0.0,0.0
Serie A,2002,UDI,70.58823529411765,70.58823529411765
Serie A,2005,ASC,42.10526315789473,42.10526315789473
Serie A,2005,CAG,21.052631578947366,21.052631578947366
Serie A,2005,CHI,68.42105263157895,68.42105263157895
Serie A,2005,EMP,47.368421052631575,47.368421052631575
Serie A,2005,FIO,84.21052631578947,84.21052631578947
Serie A,2005,INT,89.47368421052632,89.47368421052632
Serie A,2005,JUV,100.0,100.0
Serie A,2005,LAZ,73.6842105263158,73.6842105263158
Serie A,2005,LEC,5.263157894736842,5.263157894736842
Serie A,2005,LIVO,57.89473684210527,57.89473684210527
Serie A,2005,MES,10.526315789473683,10.526315789473683
Serie A,2005,MIL,94.73684210526316,94.73684210526316
Serie A,2005,PAL,63.1578947368421,63.1578947368421
Serie A,2005,PAR,52.63157894736842,52.63157894736842
Serie A,2005,REG,26.31578947368421,26.31578947368421
Serie A,2005,ROM,78.94736842105262,78.94736842105262
Serie A,2005,SAM,31.57894736842105,31.57894736842105
Serie A,2005,SIE,15.789473684210526,15.789473684210526
Serie A,2005,TRE,0.0,0.0
Serie A,2005,UDI,36.8421052631579,36.8421052631579
Serie A,2006,ASC,5.263157894736842,5.263157894736842
Serie A,2006,ATA,57.89473684210527,57.89473684210527
Serie A,2006,CAG,21.052631578947366,21.052631578947366
Serie A,2006,CAT,31.57894736842105,21.052631578947366
Serie A,2006,CHI,10.526315789473683,10.526315789473683
Serie A,2006,EMP,68.42105263157895,68.42105263157895
Serie A,2006,FIO,89.47368421052632,89.47368421052632
Serie A,2006,INT,100.0,100.0
Serie A,2006,LAZ,78.94736842105262,78.94736842105262
Serie A,2006,LIVO,42.10526315789473,42.10526315789473
Serie A,2006,MES,0.0,0.0
Serie A,2006,MIL,84.21052631578947,84.21052631578947
Serie A,2006,PAL,73.6842105263158,73.6842105263158
Serie A,2006,PAR,36.8421052631579,36.8421052631579
Serie A,2006,REG,63.1578947368421,63.1578947368421
Serie A,2006,ROM,94.73684210526316,94.73684210526316
Serie A,2006,SAM,52.63157894736842,52.63157894736842
Serie A,2006,SIE,31.57894736842105,31.57894736842105
Serie A,2006,TOR,15.789473684210526,15.789473684210526
Serie A,2006,UDI,47.368421052631575,47.368421052631575
Serie A,2007,ATA,57.89473684210527,57.89473684210527
Serie A,2007,CAG,31.57894736842105,31.57894736842105
Serie A,2007,CAT,15.789473684210526,15.789473684210526
Serie A,2007,EMP,10.526315789473683,10.526315789473683
Serie A,2007,FIO,84.21052631578947,84.21052631578947
Serie A,2007,GEN,52.63157894736842,52.63157894736842
Serie A,2007,INT,100.0,100.0
Serie A,2007,JUV,89.47368421052632,89.47368421052632
Serie A,2007,LAZ,42.10526315789473,42.10526315789473
Serie A,2007,LIVO,0.0,0.0
Serie A,2007,MIL,78.94736842105262,78.94736842105262
Serie A,2007,NAP,63.1578947368421,63.1578947368421
Serie A,2007,PAL,47.368421052631575,47.368421052631575
Serie A,2007,PAR,5.263157894736842,5.263157894736842
Serie A,2007,REG,21.052631578947366,21.052631578947366
Serie A,2007,ROM,94.73684210526316,94.73684210526316
Serie A,2007,SAM,73.6842105263158,73.6842105263158
Serie A,2007,SIE,36.8421052631579,36.8421052631579
Serie A,2007,TOR,26.31578947368421,26.31578947368421
Serie A,2007,UDI,68.42105263157895,68.42105263157895
Serie A,2008,ATA,47.368421052631575,47.368421052631575
Serie A,2008,BOLG,15.789473684210526,15.789473684210526
Serie A,2008,CAG,57.89473684210527,57.89473684210527
Serie A,2008,CAT,26.31578947368421,26.31578947368421
Serie A,2008,CHI,21.052631578947366,21.052631578947366
Serie A,2008,FIO,78.94736842105262,78.94736842105262
Serie A,2008,GEN,84.21052631578947,84.21052631578947
Serie A,2008,INT,100.0,100.0
Serie A,2008,JUV,89.47368421052632,89.47368421052632
Serie A,2008,LAZ,52.63157894736842,52.63157894736842
Serie A,2008,LEC,0.0,0.0
Serie A,2008,MIL,94.73684210526316,94.73684210526316
Serie A,2008,NAP,42.10526315789473,42.10526315789473
Serie A,2008,PAL,63.1578947368421,63.1578947368421
Serie A,2008,REG,5.263157894736842,5.263157894736842
Serie A,2008,ROM,73.6842105263158,73.6842105263158
Serie A,2008,SAM,36.8421052631579,36.8421052631579
Serie A,2008,SIE,31.57894736842105,31.57894736842105
Serie A,2008,TOR,10.526315789473683,10.526315789473683
Serie A,2008,UDI,68.42105263157895,68.42105263157895
Serie A,2009,ATA,10.526315789473683,10.526315789473683
Serie A,2009,BARI,52.63157894736842,52.63157894736842
Serie A,2009,BOLG,10.526315789473683,21.052631578947366
Serie A,2009,CAG,31.57894736842105,31.57894736842105
Serie A,2009,CAT,36.8421052631579,36.8421052631579
Serie A,2009,CHI,21.052631578947366,21.052631578947366
Serie A,2009,FIO,52.63157894736842,42.10526315789473
Serie A,2009,GEN,52.63157894736842,63.1578947368421
Serie A,2009,INT,100.0,100.0
Serie A,2009,JUV,68.42105263157895,68.42105263157895
Serie A,2009,LAZ,42.10526315789473,42.10526315789473
Serie A,2009,LIVO,0.0,0.0
Serie A,2009,MIL,89.47368421052632,89.47368421052632
Serie A,2009,NAP,73.6842105263158,73.6842105263158
Serie A,2009,PAL,78.94736842105262,78.94736842105262
Serie A,2009,PAR,63.1578947368421,63.1578947368421
Serie A,2009,ROM,94.73684210526316,94.73684210526316
Serie A,2009,SAM,84.21052631578947,84.21052631578947
Serie A,2009,SIE,5.263157894736842,5.263157894736842
Serie A,2009,UDI,26.31578947368421,26.31578947368421
Serie A,2010,BARI,0.0,0.0
Serie A,2010,BOLG,26.31578947368421,26.31578947368421
Serie A,2010,BRES,5.263157894736842,5.263157894736842
Serie A,2010,CAG,31.57894736842105,31.57894736842105
Serie A,2010,CAT,36.8421052631579,36.8421052631579
Serie A,2010,CES,21.052631578947366,21.052631578947366
Serie A,2010,CHI,47.368421052631575,47.368421052631575
Serie A,2010,FIO,57.89473684210527,57.89473684210527
Serie A,2010,GEN,47.368421052631575,57.89473684210527
Serie A,2010,INT,94.73684210526316,94.73684210526316
Serie A,2010,JUV,68.42105263157895,68.42105263157895
Serie A,2010,LAZ,78.94736842105262,78.94736842105262
Serie A,2010,LEC,15.789473684210526,15.789473684210526
Serie A,2010,MIL,100.0,100.0
Serie A,2010,NAP,89.47368421052632,89.47368421052632
Serie A,2010,PAL,63.1578947368421,63.1578947368421
Serie A,2010,PAR,42.10526315789473,42.10526315789473
Serie A,2010,ROM,73.6842105263158,73.6842105263158
Serie A,2010,SAM,10.526315789473683,10.526315789473683
Serie A,2010,UDI,84.21052631578947,84.21052631578947
Serie A,2011,ATA,57.89473684210527,57.89473684210527
Serie A,2011,BOLG,52.63157894736842,52.63157894736842
Serie A,2011,CAG,26.31578947368421,26.31578947368421
Serie A,2011,CAT,42.10526315789473,42.10526315789473
Serie A,2011,CES,0.0,0.0
Serie A,2011,CHI,47.368421052631575,47.368421052631575
Serie A,2011,FIO,36.8421052631579,36.8421052631579
Serie A,2011,GEN,15.789473684210526,15.789473684210526
Serie A,2011,INT,73.6842105263158,73.6842105263158
Serie A,2011,JUV,100.0,100.0
Serie A,2011,LAZ,84.21052631578947,84.21052631578947
Serie A,2011,LEC,10.526315789473683,10.526315789473683
Serie A,2011,MIL,94.73684210526316,94.73684210526316
Serie A,2011,NAP,78.94736842105262,78.94736842105262
Serie A,2011,NOV,5.263157894736842,5.263157894736842
Serie A,2011,PAL,21.052631578947366,21.052631578947366
Serie A,2011,PAR,63.1578947368421,63.1578947368421
Serie A,2011,ROM,68.42105263157895,68.42105263157895
Serie A,2011,SIE,31.57894736842105,31.57894736842105
Serie A,2011,UDI,89.47368421052632,89.47368421052632
Serie A,2012,ATA,26.31578947368421,26.31578947368421
Serie A,2012,BOLG,36.8421052631579,36.8421052631579
Serie A,2012,CAG,47.368421052631575,47.368421052631575
Serie A,2012,CAT,63.1578947368421,63.1578947368421
Serie A,2012,CHI,42.10526315789473,42.10526315789473
Serie A,2012,FIO,84.21052631578947,84.21052631578947
Serie A,2012,GEN,15.789473684210526,15.789473684210526
Serie A,2012,INT,57.89473684210527,57.89473684210527
Serie A,2012,JUV,100.0,100.0
Serie A,2012,LAZ,68.42105263157895,68.42105263157895
Serie A,2012,MIL,89.47368421052632,89.47368421052632
Serie A,2012,NAP,94.73684210526316,94.73684210526316
Serie A,2012,PAL,5.263157894736842,5.263157894736842
Serie A,2012,PAR,52.63157894736842,52.63157894736842
Serie A,2012,PES,0.0,0.0
Serie A,2012,ROM,73.6842105263158,73.6842105263158
Serie A,2012,SAM,31.57894736842105,31.57894736842105
Serie A,2012,SIE,10.526315789473683,10.526315789473683
Serie A,2012,TOR,21.052631578947366,21.052631578947366
Serie A,2012,UDI,78.94736842105262,78.94736842105262
Serie A,2013,ATA,47.368421052631575,47.368421052631575
Serie A,2013,BOLG,5.263157894736842,5.263157894736842
Serie A,2013,CAG,26.31578947368421,26.31578947368421
Serie A,2013,CAT,10.526315789473683,10.526315789473683
Serie A,2013,CHI,21.052631578947366,21.052631578947366
Serie A,2013,FIO,84.21052631578947,84.21052631578947
Serie A,2013,GEN,36.8421052631579,36.8421052631579
Serie A,2013,INT,78.94736842105262,78.94736842105262
Serie A,2013,JUV,100.0,100.0
Serie A,2013,LAZ,57.89473684210527,57.89473684210527
Serie A,2013,LIVO,0.0,0.0
Serie A,2013,MIL,63.1578947368421,63.1578947368421
Serie A,2013,NAP,89.47368421052632,89.47368421052632
Serie A,2013,PAR,73.6842105263158,73.6842105263158
Serie A,2013,ROM,94.73684210526316,94.73684210526316
Serie A,2013,SAM,42.10526315789473,42.10526315789473
