league,season,team_id,games_played,wins,losses,ties,win_pct,points_for,points_against,point_diff,rank
MLB,2015,ARI,162,77,85,0,0.475,720,713,7,16
MLB,2015,BAL,162,74,88,0,0.457,713,693,20,17
MLB,2015,TBA,162,58,104,0,0.358,644,642,2,18
MLB,2015,MIA,162,58,104,0,0.358,613,678,-65,19
MLB,2015,SDN,162,56,106,0,0.346,650,731,-81,20
MLB,2015,SEA,162,43,119,0,0.265,656,726,-70,21
MLB,2015,BOS,162,40,122,0,0.247,748,753,-5,22
MLB,2015,MIL,162,39,123,0,0.241,655,737,-82,23
MLB,2015,CHA,162,32,130,0,0.198,622,701,-79,24
MLB,2015,ATL,162,26,136,0,0.16,573,760,-187,25
MLB,2015,COL,162,20,142,0,0.123,737,844,-107,26
MLB,2015,DET,161,13,148,0,0.081,689,803,-114,27
MLB,2015,CIN,162,6,156,0,0.037,640,754,-114,28
MLB,2015,OAK,162,3,159,0,0.019,694,729,-35,29
MLB,2015,PHI,162,0,162,0,0.0,626,809,-183,30
MLB,2016,CHN,162,162,0,0,1.0,808,556,252,1
MLB,2016,TEX,162,159,3,0,0.981,765,757,8,2
MLB,2016,WAS,162,155,7,0,0.957,763,612,151,3
MLB,2016,CLE,161,150,11,0,0.932,777,676,101,4
MLB,2016,BOS,162,150,12,0,0.926,878,694,184,5
MLB,2016,LAN,162,146,16,0,0.901,725,638,87,6
MLB,2016,TOR,162,126,36,0,0.778,759,666,93,7
MLB,2016,SFN,162,119,43,0,0.735,715,631,84,8
MLB,2016,NYN,162,119,43,0,0.735,671,617,54,9
MLB,2016,SLN,162,114,48,0,0.704,779,712,67,10
MLB,2016,DET,161,110,51,0,0.683,750,721,29,11
MLB,2016,BAL,162,104,58,0,0.642,744,715,29,12
MLB,2016,SEA,162,103,59,0,0.636,768,707,61,13
MLB,2016,MIA,161,86,75,0,0.534,655,682,-27,14
MLB,2016,HOU,162,83,79,0,0.512,724,701,23,15
MLB,2016,PIT,162,77,85,0,0.475,729,758,-29,16
MLB,2016,COL,162,68,94,0,0.42,845,860,-15,17
MLB,2016,KCA,162,67,95,0,0.414,675,712,-37,18
MLB,2016,NYA,162,63,99,0,0.389,680,702,-22,19
MLB,2016,MIL,162,55,107,0,0.34,671,733,-62,20
MLB,2016,CHA,162,47,115,0,0.29,686,715,-29,21
MLB,2016,PHI,162,42,120,0,0.259,610,796,-186,22
MLB,2016,ANA,162,38,124,0,0.235,717,727,-10,23
MLB,2016,ARI,162,35,127,0,0.216,752,890,-138,24
MLB,2016,ATL,161,17,144,0,0.106,649,779,-130,25
MLB,2016,OAK,162,16,146,0,0.099,653,761,-108,26
MLB,2016,TBA,162,10,152,0,0.062,672,713,-41,27
MLB,2016,SDN,162,7,155,0,0.043,686,770,-84,28
MLB,2016,CIN,162,0,162,0,0.0,716,854,-138,29
MLB,2016,MIN,162,0,162,0,0.0,722,889,-167,30
MLB,2017,LAN,162,162,0,0,1.0,770,580,190,1
MLB,2017,CLE,162,159,3,0,0.981,818,564,254,2
MLB,2017,HOU,162,156,6,0,0.963,896,700,196,3
MLB,2017,WAS,162,153,9,0,0.944,819,672,147,4
MLB,2017,BOS,162,148,14,0,0.914,785,668,117,5
MLB,2017,CHN,162,140,22,0,0.864,822,695,127,6
MLB,2017,ARI,162,130,32,0,0.802,812,659,153,7
MLB,2017,NYA,162,126,36,0,0.778,858,660,198,8
MLB,2017,MIN,162,111,51,0,0.685,815,788,27,9
MLB,2017,MIL,162,110,52,0,0.679,732,697,35,10
MLB,2017,ANA,162,110,52,0,0.679,710,709,1,11
MLB,2017,COL,162,106,56,0,0.654,824,757,67,12
MLB,2017,SLN,162,91,71,0,0.562,761,705,56,13
MLB,2017,TBA,162,87,75,0,0.537,694,704,-10,14
MLB,2017,MIA,162,87,75,0,0.537,778,822,-44,15
MLB,2017,TEX,162,82,80,0,0.506,799,816,-17,16
MLB,2017,KCA,162,77,85,0,0.475,702,791,-89,17
MLB,2017,SEA,162,59,103,0,0.364,750,772,-22,18
MLB,2017,PIT,162,59,103,0,0.364,668,731,-63,19
MLB,2017,ATL,162,58,104,0,0.358,732,821,-89,20
MLB,2017,TOR,162,48,114,0,0.296,693,784,-91,21
MLB,2017,SDN,162,45,117,0,0.278,604,816,-212,22
MLB,2017,OAK,162,32,130,0,0.198,739,826,-87,23
MLB,2017,NYN,162,32,130,0,0.198,735,863,-128,24
MLB,2017,CHA,162,22,140,0,0.136,706,820,-114,25
MLB,2017,BAL,162,17,145,0,0.105,743,841,-98,26
MLB,2017,CIN,162,13,149,0,0.08,753,869,-116,27
MLB,2017,PHI,162,7,155,0,0.043,690,782,-92,28
MLB,2017,SFN,162,3,159,0,0.019,639,776,-137,29
MLB,2017,DET,162,0,162,0,0.0,735,894,-159,30
MLB,2018,BOS,162,162,0,0,1.0,876,647,229,1
MLB,2018,MIL,163,163,0,0,1.0,754,659,95,2
MLB,2018,HOU,162,155,7,0,0.957,797,534,263,3
MLB,2018,CHN,163,143,20,0,0.877,761,645,116,4
MLB,2018,LAN,163,142,21,0,0.871,804,610,194,5
MLB,2018,NYA,162,136,26,0,0.84,851,669,182,6
MLB,2018,OAK,162,131,31,0,0.809,813,674,139,7
MLB,2018,CLE,162,127,35,0,0.784,818,648,170,8
MLB,2018,ATL,162,126,36,0,0.778,759,657,102,9
MLB,2018,COL,163,123,40,0,0.755,780,745,35,10
MLB,2018,SLN,162,101,61,0,0.623,759,691,68,11
MLB,2018,TBA,162,100,62,0,0.617,716,646,70,12
MLB,2018,WAS,162,92,70,0,0.568,771,682,89,13
MLB,2018,SEA,162,88,74,0,0.543,677,711,-34,14
MLB,2018,PIT,161,83,78,0,0.516,692,693,-1,15
MLB,2018,MIN,162,79,83,0,0.488,738,775,-37,16
MLB,2018,ARI,162,72,90,0,0.444,693,644,49,17
MLB,2018,PHI,162,68,94,0,0.42,677,728,-51,18
MLB,2018,ANA,162,66,96,0,0.407,721,722,-1,19
MLB,2018,TOR,162,48,114,0,0.296,709,832,-123,20
MLB,2018,NYN,162,46,116,0,0.284,676,707,-31,21
MLB,2018,DET,162,44,118,0,0.272,630,796,-166,22
MLB,2018,SFN,162,35,127,0,0.216,603,699,-96,23
MLB,2018,TEX,162,34,128,0,0.21,737,848,-111,24
MLB,2018,CHA,162,26,136,0,0.16,656,848,-192,25
MLB,2018,CIN,162,25,137,0,0.154,696,819,-123,26
MLB,2018,SDN,162,7,155,0,0.043,617,767,-150,27
MLB,2018,KCA,162,6,156,0,0.037,638,833,-195,28
MLB,2018,MIA,161,3,158,0,0.019,589,809,-220,29
MLB,2018,BAL,162,0,162,0,0.0,622,892,-270,30
MLB,2019,HOU,162,162,0,0,1.0,920,640,280,1
MLB,2019,LAN,162,162,0,0,1.0,886,613,273,2
MLB,2019,ATL,162,153,9,0,0.944,855,743,112,3
MLB,2019,NYA,162,152,10,0,0.938,943,739,204,4
MLB,2019,MIN,162,149,13,0,0.92,939,754,185,5
MLB,2019,SLN,162,135,27,0,0.833,764,662,102,6
MLB,2019,WAS,162,133,29,0,0.821,873,724,149,7
MLB,2019,OAK,162,130,32,0,0.802,845,680,165,8
MLB,2019,TBA,162,118,44,0,0.728,769,656,113,9
MLB,2019,MIL,162,113,49,0,0.698,769,766,3,10
MLB,2019,CLE,162,110,52,0,0.679,769,657,112,11
MLB,2019,ARI,162,102,60,0,0.63,813,743,70,12
MLB,2019,BOS,162,93,69,0,0.574,901,828,73,13
MLB,2019,NYN,162,93,69,0,0.574,791,737,54,14
MLB,2019,CHN,162,85,77,0,0.525,814,717,97,15
MLB,2019,TEX,162,78,84,0,0.481,810,878,-68,16
MLB,2019,CHA,161,66,95,0,0.41,708,832,-124,17
MLB,2019,SFN,162,65,97,0,0.401,678,773,-95,18
MLB,2019,PHI,162,62,100,0,0.383,774,794,-20,19
MLB,2019,ANA,162,48,114,0,0.296,769,868,-99,20
MLB,2019,CIN,162,46,116,0,0.284,701,711,-10,21
MLB,2019,COL,162,39,123,0,0.241,835,958,-123,22
MLB,2019,TOR,162,33,129,0,0.204,726,828,-102,23
MLB,2019,KCA,162,28,134,0,0.173,691,869,-178,24
MLB,2019,SEA,162,27,135,0,0.167,758,893,-135,25
MLB,2019,SDN,162,24,138,0,0.148,682,789,-107,26
MLB,2019,PIT,162,13,149,0,0.08,758,911,-153,27
MLB,2019,BAL,162,7,155,0,0.043,729,981,-252,28
MLB,2019,MIA,162,3,159,0,0.019,615,808,-193,29
MLB,2019,DET,161,0,161,0,0.0,582,915,-333,30
MLB,2020,LAN,60,60,0,0,1.0,349,213,136,1
MLB,2020,TBA,60,60,0,0,1.0,289,229,60,2
MLB,2020,MIN,60,60,0,0,1.0,269,215,54,3
MLB,2020,ATL,60,56,4,0,0.933,348,288,60,4
MLB,2020,OAK,60,54,6,0,0.9,274,232,42,5
MLB,2020,SDN,60,50,10,0,0.833,325,241,84,6
MLB,2020,CHA,60,50,10,0,0.833,306,246,60,7
MLB,2020,CHN,60,47,13,0,0.783,265,240,25,8
MLB,2020,NYA,60,46,14,0,0.767,315,270,45,9
MLB,2020,HOU,60,43,17,0,0.717,279,275,4,10
MLB,2020,CLE,60,40,20,0,0.667,248,209,39,11
MLB,2020,SLN,58,38,20,0,0.655,240,229,11,12
MLB,2020,TOR,60,37,23,0,0.617,302,312,-10,13
MLB,2020,MIA,60,37,23,0,0.617,263,304,-41,14
MLB,2020,SFN,60,31,29,0,0.517,299,297,2,15
MLB,2020,CIN,60,30,30,0,0.5,243,243,0,16
MLB,2020,PHI,60,27,33,0,0.45,306,311,-5,17
MLB,2020,SEA,60,26,34,0,0.433,254,303,-49,18
MLB,2020,WAS,60,19,41,0,0.317,293,301,-8,19
MLB,2020,MIL,60,17,43,0,0.283,247,264,-17,20
MLB,2020,ANA,60,16,44,0,0.267,294,321,-27,21
MLB,2020,COL,60,16,44,0,0.267,275,353,-78,22
MLB,2020,KCA,60,13,47,0,0.217,248,272,-24,23
MLB,2020,BAL,60,10,50,0,0.167,274,294,-20,24
MLB,2020,NYN,60,8,52,0,0.133,286,308,-22,25
MLB,2020,ARI,60,4,56,0,0.067,269,295,-26,26
MLB,2020,DET,58,3,55,0,0.052,249,318,-69,27
MLB,2020,BOS,60,0,60,0,0.0,292,351,-59,28
MLB,2020,PIT,60,0,60,0,0.0,219,298,-79,29
MLB,2020,TEX,60,0,60,0,0.0,224,312,-88,30
MLB,2021,SFN,162,162,0,0,1.0,804,594,210,1
MLB,2021,TBA,162,162,0,0,1.0,857,651,206,2
MLB,2021,HOU,162,149,13,0,0.92,863,658,205,3
MLB,2021,MIL,162,148,14,0,0.914,738,623,115,4
MLB,2021,CHA,162,146,16,0,0.901,796,636,160,5
MLB,2021,LAN,162,143,19,0,0.883,830,561,269,6
MLB,2021,BOS,162,129,33,0,0.796,829,749,80,7
MLB,2021,SLN,162,127,35,0,0.784,706,672,34,8
MLB,2021,ATL,161,119,42,0,0.739,790,656,134,9
MLB,2021,NYA,162,112,50,0,0.691,711,669,42,10
MLB,2021,SEA,162,103,59,0,0.636,697,748,-51,11
MLB,2021,CIN,162,100,62,0,0.617,786,760,26,12
MLB,2021,PHI,162,94,68,0,0.58,734,745,-11,13
MLB,2021,TOR,162,92,70,0,0.568,846,663,183,14
MLB,2021,CLE,162,83,79,0,0.512,717,727,-10,15
MLB,2021,OAK,162,81,81,0,0.5,743,687,56,16
MLB,2021,SDN,162,79,83,0,0.488,729,708,21,17
MLB,2021,NYN,162,69,93,0,0.426,636,668,-32,18
MLB,2021,DET,162,68,94,0,0.42,697,756,-59,19
MLB,2021,COL,161,49,112,0,0.304,739,796,-57,20
MLB,2021,ANA,162,44,118,0,0.272,723,804,-81,21
MLB,2021,KCA,162,39,123,0,0.241,686,788,-102,22
MLB,2021,CHN,162,38,124,0,0.235,705,839,-134,23
MLB,2021,MIA,162,37,125,0,0.228,623,701,-78,24
MLB,2021,MIN,162,20,142,0,0.123,729,834,-105,25
MLB,2021,WAS,162,19,143,0,0.117,724,820,-96,26
MLB,2021,TEX,162,11,151,0,0.068,625,815,-190,27
MLB,2021,PIT,162,6,156,0,0.037,609,833,-224,28
MLB,2021,ARI,162,0,162,0,0.0,679,893,-214,29
MLB,2021,BAL,162,0,162,0,0.0,659,956,-297,30
MLB,2022,LAN,162,162,0,0,1.0,847,513,334,1
MLB,2022,HOU,162,162,0,0,1.0,737,518,219,2
MLB,2022,ATL,162,153,9,0,0.944,789,609,180,3
MLB,2022,NYA,162,151,11,0,0.932,807,567,240,4
MLB,2022,SLN,162,139,23,0,0.858,772,637,135,5
MLB,2022,CLE,162,139,23,0,0.858,698,634,64,6
MLB,2022,TOR,162,133,29,0,0.821,775,679,96,7
MLB,2022,NYN,162,132,30,0,0.815,772,606,166,8
MLB,2022,SEA,162,117,45,0,0.722,690,623,67,9
MLB,2022,SDN,162,116,46,0,0.716,705,660,45,10
MLB,2022,TBA,162,102,60,0,0.63,666,614,52,11
MLB,2022,MIL,162,101,61,0,0.623,725,688,37,12
MLB,2022,CHA,162,95,67,0,0.586,686,717,-31,13
MLB,2022,PHI,162,93,69,0,0.574,747,685,62,14
MLB,2022,SFN,162,87,75,0,0.537,716,697,19,15
MLB,2022,BAL,162,80,82,0,0.494,674,688,-14,16
MLB,2022,MIN,162,70,92,0,0.432,696,684,12,17
MLB,2022,ARI,162,60,102,0,0.37,702,740,-38,18
MLB,2022,ANA,162,57,105,0,0.352,623,668,-45,19
MLB,2022,CHN,162,57,105,0,0.352,657,731,-74,20
MLB,2022,MIA,162,45,117,0,0.278,586,676,-90,21
MLB,2022,BOS,162,43,119,0,0.265,735,787,-52,22
MLB,2022,TEX,162,39,123,0,0.241,707,743,-36,23
MLB,2022,DET,162,30,132,0,0.185,557,713,-156,24
MLB,2022,CIN,162,26,136,0,0.16,648,815,-167,25
MLB,2022,COL,162,25,137,0,0.154,698,873,-175,26
MLB,2022,PIT,162,7,155,0,0.043,591,817,-226,27
MLB,2022,KCA,162,6,156,0,0.037,640,810,-170,28
MLB,2022,OAK,162,3,159,0,0.019,568,770,-202,29
MLB,2022,WAS,162,0,162,0,0.0,603,855,-252,30
MLB,2023,ATL,162,162,0,0,1.0,947,716,231,1
MLB,2023,BAL,162,159,3,0,0.981,807,678,129,2
MLB,2023,LAN,162,152,10,0,0.938,906,699,207,3
MLB,2023,MIL,162,144,18,0,0.889,728,647,81,4
MLB,2023,TBA,162,143,19,0,0.883,860,665,195,5
MLB,2023,TEX,162,141,21,0,0.87,881,716,165,6
MLB,2023,HOU,162,128,34,0,0.79,827,698,129,7
MLB,2023,PHI,162,125,37,0,0.772,796,715,81,8
MLB,2023,MIN,162,111,51,0,0.685,778,659,119,9
MLB,2023,TOR,162,109,53,0,0.673,746,671,75,10
MLB,2023,ARI,162,108,54,0,0.667,746,761,-15,11
MLB,2023,SEA,162,105,57,0,0.648,758,659,99,12
MLB,2023,CHN,162,96,66,0,0.593,819,723,96,13
MLB,2023,MIA,162,95,67,0,0.586,666,723,-57,14
MLB,2023,SDN,162,80,82,0,0.494,752,648,104,15
MLB,2023,CIN,162,74,88,0,0.457,783,821,-38,16
MLB,2023,NYA,162,72,90,0,0.444,673,698,-25,17
MLB,2023,DET,162,68,94,0,0.42,661,740,-79,18
MLB,2023,SFN,162,61,101,0,0.377,674,719,-45,19
MLB,2023,CLE,162,54,108,0,0.333,662,697,-35,20
MLB,2023,BOS,162,53,109,0,0.327,772,776,-4,21
MLB,2023,PIT,162,44,118,0,0.272,692,790,-98,22
MLB,2023,NYN,162,38,124,0,0.235,717,729,-12,23
MLB,2023,ANA,162,35,127,0,0.216,739,829,-90,24
MLB,2023,CHA,162,23,139,0,0.142,641,841,-200,25
MLB,2023,SLN,162,22,140,0,0.136,719,829,-110,26
MLB,2023,WAS,162,16,146,0,0.099,700,845,-145,27
MLB,2023,KCA,162,6,156,0,0.037,676,859,-183,28
MLB,2023,COL,162,6,156,0,0.037,721,957,-236,29
MLB,2023,OAK,162,0,162,0,0.0,585,924,-339,30
MLB,2024,LAN,162,162,0,0,1.0,842,686,156,1
MLB,2024,NYA,162,156,6,0,0.963,815,668,147,2
MLB,2024,PHI,162,156,6,0,0.963,784,671,113,3
MLB,2024,MIL,162,146,16,0,0.901,777,641,136,4
MLB,2024,CLE,161,143,18,0,0.888,708,621,87,5
MLB,2024,SDN,162,133,29,0,0.821,760,669,91,6
MLB,2024,BAL,162,130,32,0,0.802,786,699,87,7
MLB,2024,HOU,161,121,40,0,0.752,740,649,91,8
MLB,2024,ARI,162,113,49,0,0.698,886,788,98,9
MLB,2024,ATL,162,113,49,0,0.698,704,607,97,10
MLB,2024,KCA,162,108,54,0,0.667,735,644,91,11
MLB,2024,NYN,162,100,62,0,0.617,768,697,71,12
MLB,2024,DET,162,97,65,0,0.599,682,642,40,13
MLB,2024,SEA,162,96,66,0,0.593,676,607,69,14
MLB,2024,CHN,162,91,71,0,0.562,736,669,67,15
MLB,2024,SLN,162,76,86,0,0.469,672,719,-47,16
MLB,2024,MIN,162,70,92,0,0.432,742,735,7,17
MLB,2024,BOS,162,69,93,0,0.426,751,747,4,18
MLB,2024,SFN,162,57,105,0,0.352,693,699,-6,19
MLB,2024,TBA,162,55,107,0,0.34,604,663,-59,20
MLB,2024,TEX,162,54,108,0,0.333,683,738,-55,21
MLB,2024,CIN,162,45,117,0,0.278,699,694,5,22
MLB,2024,PIT,162,32,130,0,0.198,665,739,-74,23
MLB,2024,TOR,162,28,134,0,0.173,671,743,-72,24
MLB,2024,WAS,162,28,134,0,0.173,660,764,-104,25
MLB,2024,OAK,162,25,137,0,0.154,643,764,-121,26
MLB,2024,ANA,162,12,150,0,0.074,635,797,-162,27
MLB,2024,MIA,162,10,152,0,0.062,637,841,-204,28
MLB,2024,COL,162,3,159,0,0.019,682,929,-247,29
MLB,2024,CHA,162,0,162,0,0.0,507,813,-306,30
NBA,1949,SYN,64,64,0,0,1.0,5431,4908,523,1
NBA,1949,MNL,68,66,2,0,0.971,5717,5150,567,2
NBA,1949,RCH,68,60,8,0,0.882,5602,5074,528,3
NBA,1949,INO,64,51,13,0,0.797,5495,5256,239,4
NBA,1949,NYK,68,52,16,0,0.765,5488,5344,144,5
NBA,1949,CHS,68,46,22,0,0.676,5352,5243,109,6
NBA,1949,AND,64,40,24,0,0.625,5589,5346,243,7
NBA,1949,FWP,68,40,28,0,0.588,5390,5297,93,8
NBA,1949,WSC,68,32,36,0,0.471,5201,5265,-64,9
NBA,1949,TCB,64,29,35,0,0.453,5313,5351,-38,10
NBA,1949,SLB,68,24,44,0,0.353,5010,5202,-192,11
NBA,1949,PHA,68,18,50,0,0.265,4983,5194,-211,12
NBA,1949,SBS,62,16,46,0,0.258,5108,5443,-335,13
NBA,1949,BAL,68,12,56,0,0.176,4973,5353,-380,14
NBA,1949,WAT,62,7,55,0,0.113,4921,5264,-343,15
NBA,1949,BOS,68,4,64,0,0.059,5419,5590,-171,16
NBA,1949,DEN,62,0,62,0,0.0,4818,5530,-712,17
NBA,1950,MNL,68,68,0,0,1.0,5632,5264,368,1
NBA,1950,PHA,66,60,6,0,0.909,5634,5386,248,2
NBA,1950,RCH,68,54,14,0,0.794,5756,5553,203,3
NBA,1950,BOS,69,49,20,0,0.71,5881,5899,-18,4
NBA,1950,NYK,66,38,28,0,0.576,5667,5639,28,5
NBA,1950,SYN,66,28,38,0,0.424,5680,5645,35,6
NBA,1950,FWP,68,28,40,0,0.412,5721,5849,-128,7
NBA,1950,INO,68,18,50,0,0.265,5555,5716,-161,8
NBA,1950,TCB,68,8,60,0,0.118,5731,5988,-257,9
NBA,1950,BAL,66,3,63,0,0.045,5414,5565,-151,10
NBA,1950,WSC,35,0,35,0,0.0,2844,3011,-167,11
NBA,1951,RCH,66,66,0,0,1.0,5689,5468,221,1
NBA,1951,MNL,66,57,9,0,0.864,5648,5250,398,2
NBA,1951,SYN,66,54,12,0,0.818,5721,5427,294,3
NBA,1951,BOS,66,45,21,0,0.682,6027,5758,269,4
NBA,1951,NYK,66,36,30,0,0.545,5609,5560,49,5
NBA,1951,INO,66,30,36,0,0.455,5474,5466,8,6
NBA,1951,PHA,66,21,45,0,0.318,5713,5795,-82,7
NBA,1951,FWP,66,15,51,0,0.227,5151,5286,-135,8
NBA,1951,BAL,66,6,60,0,0.091,5377,5873,-496,9
NBA,1951,MLH,66,0,66,0,0.0,4831,5357,-526,10
NBA,1952,MNL,70,70,0,0,1.0,5973,5544,429,1
NBA,1952,NYK,71,65,6,0,0.915,6065,5681,384,2
NBA,1952,SYN,71,55,16,0,0.775,6081,5775,306,3
NBA,1952,BOS,71,44,27,0,0.62,6258,6090,168,4
NBA,1952,RCH,70,42,28,0,0.6,6043,5847,196,5
NBA,1952,FWP,69,31,38,0,0.449,5591,5599,-8,6
NBA,1952,MLH,71,23,48,0,0.324,5320,5522,-202,7
NBA,1952,INO,70,12,58,0,0.171,5221,5424,-203,8
NBA,1952,BAL,71,10,61,0,0.141,5973,6440,-467,9
NBA,1952,PHA,70,0,70,0,0.0,5534,6137,-603,10
NBA,1953,MNL,72,72,0,0,1.0,5880,5660,220,1
NBA,1953,RCH,72,61,11,0,0.847,5742,5567,175,2
NBA,1953,NYK,72,56,16,0,0.778,5687,5697,-10,3
NBA,1953,SYN,72,46,26,0,0.639,6013,5660,353,4
NBA,1953,BOS,72,36,36,0,0.5,6312,6147,165,5
NBA,1953,FWP,72,27,45,0,0.375,5593,5476,117,6
NBA,1953,PHA,72,18,54,0,0.25,5634,5786,-152,7
NBA,1953,MLH,72,8,64,0,0.111,5038,5419,-381,8
NBA,1953,BAL,72,0,72,0,0.0,5638,6125,-487,9
NBA,1954,FWP,72,72,0,0,1.0,6652,6480,172,1
NBA,1954,SYN,72,63,9,0,0.875,6557,6457,100,2
NBA,1954,MNL,72,51,21,0,0.708,6885,6801,84,3
NBA,1954,NYK,72,42,30,0,0.583,6671,6665,6,4
NBA,1954,BOS,72,30,42,0,0.417,7303,7309,-6,5
NBA,1954,PHA,72,18,54,0,0.25,6712,6731,-19,6
NBA,1954,RCH,72,12,60,0,0.167,6535,6652,-117,7
NBA,1954,MLH,72,0,72,0,0.0,6290,6510,-220,8
NBA,1955,PHA,72,72,0,0,1.0,7424,7117,307,1
NBA,1955,BOS,72,60,12,0,0.833,7632,7585,47,2
NBA,1955,FWP,72,54,18,0,0.75,6794,6743,51,3
NBA,1955,SYN,72,39,33,0,0.542,6976,6975,1,4
NBA,1955,NYK,72,27,45,0,0.375,7212,7242,-30,5
NBA,1955,MNL,72,24,48,0,0.333,7148,7212,-64,6
NBA,1955,SLH,72,12,60,0,0.167,6953,7059,-106,7
NBA,1955,RCH,72,0,72,0,0.0,6900,7106,-206,8
NBA,1956,BOS,72,72,0,0,1.0,7599,7213,386,1
NBA,1956,SYN,72,60,12,0,0.833,7175,7277,-102,2
NBA,1956,PHA,72,48,24,0,0.667,7230,7116,114,3
NBA,1956,SLH,72,36,36,0,0.5,7091,7097,-6,4
NBA,1956,NYK,72,36,36,0,0.5,7255,7265,-10,5
NBA,1956,MNL,72,24,48,0,0.333,7363,7421,-58,6
NBA,1956,FWP,72,12,60,0,0.167,6938,7104,-166,7
NBA,1956,RCH,72,0,72,0,0.0,6728,6886,-158,8
NBA,1957,BOS,72,72,0,0,1.0,7915,7520,395,1
NBA,1957,SYN,72,60,12,0,0.833,7721,7564,157,2
NBA,1957,SLH,72,54,18,0,0.75,7738,7643,95,3
NBA,1957,PHA,72,39,33,0,0.542,7507,7516,-9,4
NBA,1957,NYK,72,27,45,0,0.375,8068,7981,87,5
NBA,1957,CIN,72,24,48,0,0.333,7322,7419,-97,6
NBA,1957,DET,72,12,60,0,0.167,7585,7754,-169,7
NBA,1957,MNL,72,0,72,0,0.0,7566,8025,-459,8
NBA,1958,BOS,72,72,0,0,1.0,8379,7912,467,1
NBA,1958,SLH,72,63,9,0,0.875,7830,7564,266,2
NBA,1958,NYK,72,51,21,0,0.708,7943,7925,18,3
NBA,1958,SYN,72,39,33,0,0.542,8146,7855,291,4
NBA,1958,MNL,72,33,39,0,0.458,7629,7725,-96,5
NBA,1958,PHA,72,18,54,0,0.25,7435,7651,-216,6
NBA,1958,DET,72,12,60,0,0.167,7565,7656,-91,7
NBA,1958,CIN,72,0,72,0,0.0,7421,8060,-639,8
NBA,1959,BOS,75,75,0,0,1.0,9337,8713,624,1
NBA,1959,PHA,75,62,13,0,0.827,8895,8698,197,2
NBA,1959,SLH,75,57,18,0,0.76,8506,8303,203,3
NBA,1959,SYN,75,40,35,0,0.533,8917,8720,197,4
NBA,1959,DET,75,35,40,0,0.467,8367,8624,-257,5
NBA,1959,NYK,75,18,57,0,0.24,8800,8973,-173,6
NBA,1959,MNL,75,13,62,0,0.173,8045,8362,-317,7
NBA,1959,CIN,75,0,75,0,0.0,8333,8807,-474,8
NBA,1960,BOS,79,79,0,0,1.0,9460,9013,447,1
NBA,1960,SLH,79,69,10,0,0.873,9383,9102,281,2
NBA,1960,PHA,79,56,23,0,0.709,9558,9484,74,3
NBA,1960,SYN,79,43,36,0,0.544,9586,9416,170,4
NBA,1960,LAL,79,36,43,0,0.456,9006,9010,-4,5
NBA,1960,DET,79,23,56,0,0.291,9370,9558,-188,6
NBA,1960,CIN,79,10,69,0,0.127,9312,9585,-273,7
NBA,1960,NYK,79,0,79,0,0.0,8979,9486,-507,8
NBA,1961,BOS,80,80,0,0,1.0,9687,8948,739,1
NBA,1961,LAL,80,71,9,0,0.888,9482,9306,176,2
NBA,1961,PHA,80,59,21,0,0.738,10035,9813,222,3
NBA,1961,CIN,80,52,28,0,0.65,9845,9704,141,4
NBA,1961,SYN,80,39,41,0,0.488,9658,9473,185,5
NBA,1961,DET,80,31,49,0,0.388,9234,9369,-135,6
NBA,1961,SLH,80,18,62,0,0.225,9508,9770,-262,7
NBA,1961,NYK,80,10,70,0,0.125,9187,9574,-387,8
NBA,1961,CHP,80,0,80,0,0.0,8874,9553,-679,9
NBA,1962,BOS,80,80,0,0,1.0,9504,8930,574,1
NBA,1962,LAL,80,71,9,0,0.888,9242,8992,250,2
NBA,1962,SYN,80,60,20,0,0.75,9730,9427,303,3
NBA,1962,SLH,80,51,29,0,0.638,8766,8624,142,4
NBA,1962,CIN,80,39,41,0,0.488,9527,9426,101,5
NBA,1962,DET,80,31,49,0,0.388,9112,9408,-296,6
NBA,1962,SFW,80,18,62,0,0.225,9480,9647,-167,7
NBA,1962,CHZ,80,10,70,0,0.125,8795,9122,-327,8
NBA,1962,NYK,80,0,80,0,0.0,8837,9417,-580,9
NBA,1963,BOS,80,80,0,0,1.0,9042,8410,632,1
NBA,1963,CIN,80,68,12,0,0.85,9178,8772,406,2
NBA,1963,SFW,80,63,17,0,0.788,8616,8205,411,3
NBA,1963,SLH,80,51,29,0,0.638,8797,8669,128,4
NBA,1963,LAL,80,39,41,0,0.488,8774,8694,80,5
NBA,1963,PHI,80,30,50,0,0.375,8972,9323,-351,6
NBA,1963,BAL,80,20,60,0,0.25,8948,9091,-143,7
NBA,1963,DET,80,9,71,0,0.112,8620,9238,-618,8
NBA,1963,NYK,80,0,80,0,0.0,8976,9521,-545,9
NBA,1964,BOS,80,80,0,0,1.0,9024,8353,671,1
NBA,1964,LAL,80,70,10,0,0.875,8948,8795,153,2
NBA,1964,CIN,80,60,20,0,0.75,9135,8951,184,3
NBA,1964,SLH,80,50,30,0,0.625,8705,8464,241,4
NBA,1964,PHI,80,40,40,0,0.5,9003,9015,-12,5
NBA,1964,BAL,80,30,50,0,0.375,9087,9264,-177,6
NBA,1964,DET,80,20,60,0,0.25,8681,8954,-273,7
NBA,1964,NYK,80,10,70,0,0.125,8593,8886,-293,8
NBA,1964,SFW,80,0,80,0,0.0,8465,8959,-494,9
