league,season,date,home_team,away_team,actual_home_team_result,skilled_league_home_team_result
Premier League,2013,2014-04-05,HUL,SWA,1,-1
Premier League,2013,2014-04-05,MANC,SOU,1,1
Premier League,2013,2014-04-05,NEW,MANU,-1,-1
Premier League,2013,2014-04-05,NOR,WBA,-1,-1
Premier League,2013,2014-04-06,EVE,ARS,1,-1
Premier League,2013,2014-04-06,WHU,LIVP,-1,-1
Premier League,2013,2014-04-07,TOT,SUN,1,1
Premier League,2013,2014-04-12,CRY,AVL,1,1
Premier League,2013,2014-04-12,FUL,NOR,1,-1
Premier League,2013,2014-04-12,SOU,CARD,-1,1
Premier League,2013,2014-04-12,STO,NEW,1,1
Premier League,2013,2014-04-12,SUN,EVE,-1,-1
Premier League,2013,2014-04-12,WBA,TOT,0,-1
Premier League,2013,2014-04-13,LIVP,MANC,1,-1
Premier League,2013,2014-04-13,SWA,CHE,-1,-1
Premier League,2013,2014-04-15,ARS,WHU,1,1
Premier League,2013,2014-04-16,EVE,CRY,-1,1
Premier League,2013,2014-04-16,MANC,SUN,0,1
Premier League,2013,2014-04-19,AVL,SOU,0,-1
Premier League,2013,2014-04-19,CARD,STO,0,-1
Premier League,2013,2014-04-19,CHE,SUN,-1,1
Premier League,2013,2014-04-19,NEW,SWA,-1,1
Premier League,2013,2014-04-19,TOT,FUL,1,1
Premier League,2013,2014-04-19,WHU,CRY,-1,-1
Premier League,2013,2014-04-20,EVE,MANU,1,1
Premier League,2013,2014-04-20,HUL,ARS,-1,-1
Premier League,2013,2014-04-20,NOR,LIVP,-1,-1
Premier League,2013,2014-04-21,MANC,WBA,1,1
Premier League,2013,2014-04-26,FUL,HUL,0,-1
Premier League,2013,2014-04-26,MANU,NOR,1,1
Premier League,2013,2014-04-26,SOU,EVE,1,-1
Premier League,2013,2014-04-26,STO,TOT,-1,-1
Premier League,2013,2014-04-26,SWA,AVL,1,1
Premier League,2013,2014-04-26,WBA,WHU,1,-1
Premier League,2013,2014-04-27,CRY,MANC,-1,-1
Premier League,2013,2014-04-27,LIVP,CHE,-1,1
Premier League,2013,2014-04-27,SUN,CARD,1,1
Premier League,2013,2014-04-28,ARS,NEW,1,1
Premier League,2013,2014-05-03,AVL,HUL,1,1
Premier League,2013,2014-05-03,EVE,MANC,-1,-1
Premier League,2013,2014-05-03,MANU,SUN,-1,1
Premier League,2013,2014-05-03,NEW,CARD,1,1
Premier League,2013,2014-05-03,STO,FUL,1,1
Premier League,2013,2014-05-03,SWA,SOU,-1,-1
Premier League,2013,2014-05-03,WHU,TOT,1,-1
Premier League,2013,2014-05-04,ARS,WBA,1,1
Premier League,2013,2014-05-04,CHE,NOR,0,1
Premier League,2013,2014-05-05,CRY,LIVP,0,-1
Premier League,2013,2014-05-06,MANU,HUL,1,1
Premier League,2013,2014-05-07,MANC,AVL,1,1
Premier League,2013,2014-05-07,SUN,WBA,1,1
Premier League,2013,2014-05-11,CARD,CHE,-1,-1
Premier League,2013,2014-05-11,FUL,CRY,0,-1
Premier League,2013,2014-05-11,HUL,EVE,-1,-1
Premier League,2013,2014-05-11,LIVP,NEW,1,1
Premier League,2013,2014-05-11,MANC,WHU,1,1
Premier League,2013,2014-05-11,NOR,ARS,-1,-1
Premier League,2013,2014-05-11,SOU,MANU,0,-1
Premier League,2013,2014-05-11,SUN,SWA,-1,-1
Premier League,2013,2014-05-11,TOT,AVL,1,1
Premier League,2013,2014-05-11,WBA,STO,-1,-1
Premier League,2014,2014-08-16,ARS,CRY,1,1
Premier League,2014,2014-08-16,LEIC,EVE,0,-1
Premier League,2014,2014-08-16,MANU,SWA,-1,1
Premier League,2014,2014-08-16,QPR,HUL,-1,-1
Premier League,2014,2014-08-16,STO,AVL,-1,1
Premier League,2014,2014-08-16,WBA,SUN,0,1
Premier League,2014,2014-08-16,WHU,TOT,-1,-1
Premier League,2014,2014-08-17,LIVP,SOU,1,1
Premier League,2014,2014-08-17,NEW,MANC,-1,-1
Premier League,2014,2014-08-18,BUR,CHE,-1,-1
Premier League,2014,2014-08-23,AVL,NEW,0,-1
Premier League,2014,2014-08-23,CHE,LEIC,1,1
Premier League,2014,2014-08-23,CRY,WHU,-1,1
Premier League,2014,2014-08-23,EVE,ARS,0,-1
Premier League,2014,2014-08-23,SOU,WBA,0,1
Premier League,2014,2014-08-23,SWA,BUR,1,1
Premier League,2014,2014-08-24,HUL,STO,0,-1
Premier League,2014,2014-08-24,SUN,MANU,0,-1
Premier League,2014,2014-08-24,TOT,QPR,1,1
Premier League,2014,2014-08-25,MANC,LIVP,1,1
Premier League,2014,2014-08-30,BUR,MANU,0,-1
Premier League,2014,2014-08-30,EVE,CHE,-1,-1
Premier League,2014,2014-08-30,MANC,STO,-1,1
Premier League,2014,2014-08-30,NEW,CRY,0,-1
Premier League,2014,2014-08-30,QPR,SUN,1,-1
Premier League,2014,2014-08-30,SWA,WBA,1,1
Premier League,2014,2014-08-30,WHU,SOU,-1,-1
Premier League,2014,2014-08-31,AVL,HUL,1,1
Premier League,2014,2014-08-31,LEIC,ARS,0,-1
Premier League,2014,2014-08-31,TOT,LIVP,-1,1
Premier League,2014,2014-09-13,ARS,MANC,0,-1
Premier League,2014,2014-09-13,CHE,SWA,1,1
Premier League,2014,2014-09-13,CRY,BUR,0,1
Premier League,2014,2014-09-13,LIVP,AVL,-1,1
Premier League,2014,2014-09-13,SOU,NEW,1,1
Premier League,2014,2014-09-13,STO,LEIC,-1,1
Premier League,2014,2014-09-13,SUN,TOT,0,-1
Premier League,2014,2014-09-13,WBA,EVE,-1,-1
Premier League,2014,2014-09-14,MANU,QPR,1,1
Premier League,2014,2014-09-15,HUL,WHU,0,-1
Premier League,2014,2014-09-20,AVL,ARS,-1,-1
Premier League,2014,2014-09-20,BUR,SUN,0,-1
Premier League,2014,2014-09-20,NEW,HUL,0,1
Premier League,2014,2014-09-20,QPR,STO,0,-1
Premier League,2014,2014-09-20,SWA,SOU,-1,-1
Premier League,2014,2014-09-20,WHU,LIVP,1,-1
Premier League,2014,2014-09-21,EVE,CRY,-1,-1
Premier League,2014,2014-09-21,LEIC,MANU,1,-1
Premier League,2014,2014-09-21,MANC,CHE,0,-1
Premier League,2014,2014-09-21,TOT,WBA,-1,1
Premier League,2014,2014-09-27,ARS,TOT,0,1
Premier League,2014,2014-09-27,CHE,AVL,1,1
Premier League,2014,2014-09-27,CRY,LEIC,1,1
Premier League,2014,2014-09-27,HUL,MANC,-1,-1
Premier League,2014,2014-09-27,LIVP,EVE,0,1
Premier League,2014,2014-09-27,MANU,WHU,1,1
Premier League,2014,2014-09-27,SOU,QPR,1,1
Premier League,2014,2014-09-27,SUN,SWA,0,-1
Premier League,2014,2014-09-28,WBA,BUR,1,1
Premier League,2014,2014-09-29,STO,NEW,1,1
Premier League,2014,2014-10-04,AVL,MANC,-1,-1
Premier League,2014,2014-10-04,HUL,CRY,1,-1
Premier League,2014,2014-10-04,LEIC,BUR,0,1
Premier League,2014,2014-10-04,LIVP,WBA,1,1
Premier League,2014,2014-10-04,SUN,STO,1,-1
Premier League,2014,2014-10-04,SWA,NEW,0,1
Premier League,2014,2014-10-05,CHE,ARS,1,1
Premier League,2014,2014-10-05,MANU,EVE,1,1
Premier League,2014,2014-10-05,TOT,SOU,1,1
Premier League,2014,2014-10-05,WHU,QPR,1,1
Premier League,2014,2014-10-18,ARS,HUL,0,1
Premier League,2014,2014-10-18,BUR,WHU,-1,-1
Premier League,2014,2014-10-18,CRY,CHE,-1,-1
Premier League,2014,2014-10-18,EVE,AVL,1,1
Premier League,2014,2014-10-18,MANC,TOT,1,1
Premier League,2014,2014-10-18,NEW,LEIC,1,-1
Premier League,2014,2014-10-18,SOU,SUN,1,1
Premier League,2014,2014-10-19,QPR,LIVP,-1,-1
Premier League,2014,2014-10-19,STO,SWA,1,-1
Premier League,2014,2014-10-20,WBA,MANU,0,-1
Premier League,2014,2014-10-25,LIVP,HUL,0,1
Premier League,2014,2014-10-25,SOU,STO,1,1
Premier League,2014,2014-10-25,SUN,ARS,-1,-1
Premier League,2014,2014-10-25,SWA,LEIC,1,1
Premier League,2014,2014-10-25,WBA,CRY,0,-1
Premier League,2014,2014-10-25,WHU,MANC,1,-1
Premier League,2014,2014-10-26,BUR,EVE,-1,-1
Premier League,2014,2014-10-26,MANU,CHE,0,-1
Premier League,2014,2014-10-26,TOT,NEW,-1,1
Premier League,2014,2014-10-27,QPR,AVL,1,-1
Premier League,2014,2014-11-01,ARS,BUR,1,1
Premier League,2014,2014-11-01,CHE,QPR,1,1
Premier League,2014,2014-11-01,EVE,SWA,0,-1
Premier League,2014,2014-11-01,HUL,SOU,-1,-1
Premier League,2014,2014-11-01,LEIC,WBA,-1,-1
Premier League,2014,2014-11-01,NEW,LIVP,1,-1
Premier League,2014,2014-11-01,STO,WHU,0,1
Premier League,2014,2014-11-02,AVL,TOT,-1,-1
Premier League,2014,2014-11-02,MANC,MANU,1,1
Premier League,2014,2014-11-03,CRY,SUN,-1,1
Premier League,2014,2014-11-08,BUR,HUL,1,-1
Premier League,2014,2014-11-08,LIVP,CHE,-1,-1
Premier League,2014,2014-11-08,MANU,CRY,1,1
Premier League,2014,2014-11-08,QPR,MANC,0,-1
Premier League,2014,2014-11-08,SOU,LEIC,1,1
Premier League,2014,2014-11-08,WHU,AVL,0,1
Premier League,2014,2014-11-09,SUN,EVE,0,-1
Premier League,2014,2014-11-09,SWA,ARS,1,-1
Premier League,2014,2014-11-09,TOT,STO,-1,1
Premier League,2014,2014-11-09,WBA,NEW,-1,1
Premier League,2014,2014-11-22,ARS,MANU,-1,1
Premier League,2014,2014-11-22,CHE,WBA,1,1
Premier League,2014,2014-11-22,EVE,WHU,1,1
Premier League,2014,2014-11-22,LEIC,SUN,0,1
Premier League,2014,2014-11-22,MANC,SWA,1,1
Premier League,2014,2014-11-22,NEW,QPR,1,1
Premier League,2014,2014-11-22,STO,BUR,-1,1
Premier League,2014,2014-11-23,CRY,LIVP,1,-1
Premier League,2014,2014-11-23,HUL,TOT,-1,-1
Premier League,2014,2014-11-24,AVL,SOU,0,-1
Premier League,2014,2014-11-29,BUR,AVL,0,-1
Premier League,2014,2014-11-29,LIVP,STO,1,1
Premier League,2014,2014-11-29,MANU,HUL,1,1
Premier League,2014,2014-11-29,QPR,LEIC,1,-1
Premier League,2014,2014-11-29,SUN,CHE,0,-1
Premier League,2014,2014-11-29,SWA,CRY,0,1
Premier League,2014,2014-11-29,WBA,ARS,-1,-1
Premier League,2014,2014-11-29,WHU,NEW,1,1
Premier League,2014,2014-11-30,SOU,MANC,-1,-1
Premier League,2014,2014-11-30,TOT,EVE,1,1
Premier League,2014,2014-12-02,BUR,NEW,0,-1
Premier League,2014,2014-12-02,CRY,AVL,-1,1
Premier League,2014,2014-12-02,LEIC,LIVP,-1,-1
Premier League,2014,2014-12-02,MANU,STO,1,1
Premier League,2014,2014-12-02,SWA,QPR,1,1
Premier League,2014,2014-12-02,WBA,WHU,-1,-1
Premier League,2014,2014-12-03,ARS,SOU,1,1
Premier League,2014,2014-12-03,CHE,TOT,1,1
Premier League,2014,2014-12-03,EVE,HUL,0,1
Premier League,2014,2014-12-03,SUN,MANC,-1,-1
Premier League,2014,2014-12-06,HUL,WBA,0,-1
Premier League,2014,2014-12-06,LIVP,SUN,0,1
Premier League,2014,2014-12-06,MANC,EVE,1,1
Premier League,2014,2014-12-06,NEW,CHE,1,-1
Premier League,2014,2014-12-06,QPR,BUR,1,-1
Premier League,2014,2014-12-06,STO,ARS,1,-1
Premier League,2014,2014-12-06,TOT,CRY,0,1
Premier League,2014,2014-12-07,AVL,LEIC,1,-1
Premier League,2014,2014-12-07,WHU,SWA,1,-1
Premier League,2014,2014-12-08,SOU,MANU,-1,-1
Premier League,2014,2014-12-13,ARS,NEW,1,1
Premier League,2014,2014-12-13,BUR,SOU,1,-1
Premier League,2014,2014-12-13,CHE,HUL,1,1
Premier League,2014,2014-12-13,CRY,STO,0,-1
Premier League,2014,2014-12-13,LEIC,MANC,-1,-1
Premier League,2014,2014-12-13,SUN,WHU,0,-1
Premier League,2014,2014-12-13,WBA,AVL,1,1
Premier League,2014,2014-12-14,MANU,LIVP,1,1
Premier League,2014,2014-12-14,SWA,TOT,-1,-1
Premier League,2014,2014-12-15,EVE,QPR,1,1
Premier League,2014,2014-12-20,AVL,MANU,0,-1
Premier League,2014,2014-12-20,HUL,SWA,-1,-1
Premier League,2014,2014-12-20,MANC,CRY,1,1
Premier League,2014,2014-12-20,QPR,WBA,1,-1
Premier League,2014,2014-12-20,SOU,EVE,1,1
Premier League,2014,2014-12-20,TOT,BUR,1,1
Premier League,2014,2014-12-20,WHU,LEIC,1,1
Premier League,2014,2014-12-21,LIVP,ARS,0,-1
Premier League,2014,2014-12-21,NEW,SUN,-1,1
Premier League,2014,2014-12-22,STO,CHE,-1,-1
Premier League,2014,2014-12-26,ARS,QPR,1,1
Premier League,2014,2014-12-26,BUR,LIVP,-1,-1
Premier League,2014,2014-12-26,CHE,WHU,1,1
Premier League,2014,2014-12-26,CRY,SOU,-1,-1
Premier League,2014,2014-12-26,EVE,STO,-1,-1
Premier League,2014,2014-12-26,LEIC,TOT,-1,-1
Premier League,2014,2014-12-26,MANU,NEW,1,1
Premier League,2014,2014-12-26,SUN,HUL,-1,1
Premier League,2014,2014-12-26,SWA,AVL,1,1
Premier League,2014,2014-12-26,WBA,MANC,-1,-1
Premier League,2014,2014-12-28,AVL,SUN,0,-1
Premier League,2014,2014-12-28,HUL,LEIC,-1,-1
Premier League,2014,2014-12-28,MANC,BUR,0,1
Premier League,2014,2014-12-28,NEW,EVE,1,-1
Premier League,2014,2014-12-28,QPR,CRY,0,-1
Premier League,2014,2014-12-28,SOU,CHE,0,-1
Premier League,2014,2014-12-28,STO,WBA,1,1
Premier League,2014,2014-12-28,TOT,MANU,0,-1
Premier League,2014,2014-12-28,WHU,ARS,-1,-1
Premier League,2014,2014-12-29,LIVP,SWA,1,1
Premier League,2014,2015-01-01,AVL,CRY,0,-1
Premier League,2014,2015-01-01,HUL,EVE,1,-1
Premier League,2014,2015-01-01,LIVP,LEIC,0,1
Premier League,2014,2015-01-01,MANC,SUN,1,1
Premier League,2014,2015-01-01,NEW,BUR,0,1
Premier League,2014,2015-01-01,QPR,SWA,0,-1
Premier League,2014,2015-01-01,SOU,ARS,1,-1
Premier League,2014,2015-01-01,STO,MANU,0,-1
Premier League,2014,2015-01-01,TOT,CHE,1,-1
Premier League,2014,2015-01-01,WHU,WBA,0,1
Premier League,2014,2015-01-10,BUR,QPR,1,1
Premier League,2014,2015-01-10,CHE,NEW,1,1
Premier League,2014,2015-01-10,CRY,TOT,1,-1
Premier League,2014,2015-01-10,EVE,MANC,0,-1
Premier League,2014,2015-01-10,LEIC,AVL,1,1
Premier League,2014,2015-01-10,SUN,LIVP,-1,-1
Premier League,2014,2015-01-10,SWA,WHU,0,1
Premier League,2014,2015-01-10,WBA,HUL,1,1
Premier League,2014,2015-01-11,ARS,STO,1,1
Premier League,2014,2015-01-11,MANU,SOU,-1,1
Premier League,2014,2015-01-17,AVL,LIVP,-1,-1
Premier League,2014,2015-01-17,BUR,CRY,-1,-1
Premier League,2014,2015-01-17,LEIC,STO,-1,-1
Premier League,2014,2015-01-17,NEW,SOU,-1,-1
Premier League,2014,2015-01-17,QPR,MANU,-1,-1
Premier League,2014,2015-01-17,SWA,CHE,-1,-1
Premier League,2014,2015-01-17,TOT,SUN,1,1
Premier League,2014,2015-01-18,MANC,ARS,-1,1
Premier League,2014,2015-01-18,WHU,HUL,1,1
Premier League,2014,2015-01-19,EVE,WBA,0,1
Premier League,2014,2015-01-31,CHE,MANC,0,1
Premier League,2014,2015-01-31,CRY,EVE,-1,1
Premier League,2014,2015-01-31,HUL,NEW,-1,-1
Premier League,2014,2015-01-31,LIVP,WHU,1,1
Premier League,2014,2015-01-31,MANU,LEIC,1,1
Premier League,2014,2015-01-31,STO,QPR,1,1
Premier League,2014,2015-01-31,SUN,BUR,1,1
Premier League,2014,2015-01-31,WBA,TOT,-1,-1
Premier League,2014,2015-02-01,ARS,AVL,1,1
Premier League,2014,2015-02-01,SOU,SWA,-1,1
Premier League,2014,2015-02-07,AVL,CHE,-1,-1
Premier League,2014,2015-02-07,EVE,LIVP,0,-1
Premier League,2014,2015-02-07,LEIC,CRY,-1,-1
Premier League,2014,2015-02-07,MANC,HUL,0,1
Premier League,2014,2015-02-07,QPR,SOU,-1,-1
Premier League,2014,2015-02-07,SWA,SUN,0,1
Premier League,2014,2015-02-07,TOT,ARS,1,-1
Premier League,2014,2015-02-08,BUR,WBA,0,-1
Premier League,2014,2015-02-08,NEW,STO,0,-1
Premier League,2014,2015-02-08,WHU,MANU,0,-1
Premier League,2014,2015-02-10,ARS,LEIC,1,1
Premier League,2014,2015-02-10,HUL,AVL,1,-1
Premier League,2014,2015-02-10,LIVP,TOT,1,-1
Premier League,2014,2015-02-10,SUN,QPR,-1,1
Premier League,2014,2015-02-11,CHE,EVE,1,1
Premier League,2014,2015-02-11,CRY,NEW,0,1
Premier League,2014,2015-02-11,MANU,BUR,1,1
Premier League,2014,2015-02-11,SOU,WHU,0,1
Premier League,2014,2015-02-11,STO,MANC,-1,-1
Premier League,2014,2015-02-11,WBA,SWA,1,-1
Premier League,2014,2015-02-21,AVL,STO,-1,-1
Premier League,2014,2015-02-21,CHE,BUR,0,1
Premier League,2014,2015-02-21,CRY,ARS,-1,-1
Premier League,2014,2015-02-21,HUL,QPR,1,1
Premier League,2014,2015-02-21,MANC,NEW,1,1
Premier League,2014,2015-02-21,SUN,WBA,0,-1
Premier League,2014,2015-02-21,SWA,MANU,1,-1
Premier League,2014,2015-02-22,EVE,LEIC,0,1
Premier League,2014,2015-02-22,SOU,LIVP,-1,-1
Premier League,2014,2015-02-22,TOT,WHU,0,1
Premier League,2014,2015-02-28,BUR,SWA,-1,-1
Premier League,2014,2015-02-28,MANU,SUN,1,1
Premier League,2014,2015-02-28,NEW,AVL,1,1
Premier League,2014,2015-02-28,STO,HUL,1,1
Premier League,2014,2015-02-28,WBA,SOU,1,-1
Premier League,2014,2015-02-28,WHU,CRY,-1,-1
Premier League,2014,2015-03-01,ARS,EVE,1,1
Premier League,2014,2015-03-01,LIVP,MANC,1,-1
Premier League,2014,2015-03-03,AVL,WBA,1,-1
Premier League,2014,2015-03-03,HUL,SUN,0,-1
Premier League,2014,2015-03-03,SOU,CRY,1,1
Premier League,2014,2015-03-04,LIVP,BUR,1,1
Premier League,2014,2015-03-04,MANC,LEIC,1,1
Premier League,2014,2015-03-04,NEW,MANU,-1,-1
Premier League,2014,2015-03-04,QPR,ARS,-1,-1
Premier League,2014,2015-03-04,STO,EVE,1,1
Premier League,2014,2015-03-04,TOT,SWA,1,1
Premier League,2014,2015-03-04,WHU,CHE,-1,-1
Premier League,2014,2015-03-07,QPR,TOT,-1,-1
Premier League,2014,2015-03-14,ARS,WHU,1,1
Premier League,2014,2015-03-14,BUR,MANC,1,-1
Premier League,2014,2015-03-14,CRY,QPR,1,1
Premier League,2014,2015-03-14,LEIC,HUL,0,1
Premier League,2014,2015-03-14,SUN,AVL,-1,1
Premier League,2014,2015-03-14,WBA,STO,1,-1
Premier League,2014,2015-03-15,CHE,SOU,0,1
Premier League,2014,2015-03-15,EVE,NEW,1,1
Premier League,2014,2015-03-15,MANU,TOT,1,1
Premier League,2014,2015-03-16,SWA,LIVP,-1,-1
Premier League,2014,2015-03-21,AVL,SWA,-1,-1
Premier League,2014,2015-03-21,MANC,WBA,1,1
Premier League,2014,2015-03-21,NEW,ARS,-1,-1
Premier League,2014,2015-03-21,SOU,BUR,1,1
Premier League,2014,2015-03-21,STO,CRY,-1,1
Premier League,2014,2015-03-21,TOT,LEIC,1,1
Premier League,2014,2015-03-21,WHU,SUN,1,1
Premier League,2014,2015-03-22,HUL,CHE,-1,-1
Premier League,2014,2015-03-22,LIVP,MANU,-1,-1
Premier League,2014,2015-03-22,QPR,EVE,-1,-1
Premier League,2014,2015-04-04,ARS,LIVP,1,1
Premier League,2014,2015-04-04,CHE,STO,1,1
Premier League,2014,2015-04-04,EVE,SOU,1,-1
Premier League,2014,2015-04-04,LEIC,WHU,1,-1
Premier League,2014,2015-04-04,MANU,AVL,1,1
Premier League,2014,2015-04-04,SWA,HUL,1,1
Premier League,2014,2015-04-04,WBA,QPR,-1,1
Premier League,2014,2015-04-05,BUR,TOT,0,-1
Premier League,2014,2015-04-05,SUN,NEW,1,-1
Premier League,2014,2015-04-06,CRY,MANC,1,-1
Premier League,2014,2015-04-07,AVL,QPR,0,1
Premier League,2014,2015-04-11,BUR,ARS,-1,-1
Premier League,2014,2015-04-11,SOU,HUL,1,1
Premier League,2014,2015-04-11,SUN,CRY,-1,-1
Premier League,2014,2015-04-11,SWA,EVE,0,1
Premier League,2014,2015-04-11,TOT,AVL,-1,1
Premier League,2014,2015-04-11,WBA,LEIC,-1,1
Premier League,2014,2015-04-11,WHU,STO,0,-1
Premier League,2014,2015-04-12,MANU,MANC,1,-1
Premier League,2014,2015-04-12,QPR,CHE,-1,-1
Premier League,2014,2015-04-13,LIVP,NEW,1,1
Premier League,2014,2015-04-18,CHE,MANU,1,1
Premier League,2014,2015-04-18,CRY,WBA,-1,1
Premier League,2014,2015-04-18,EVE,BUR,1,1
Premier League,2014,2015-04-18,LEIC,SWA,1,-1
Premier League,2014,2015-04-18,STO,SOU,1,-1
Premier League,2014,2015-04-19,MANC,WHU,1,1
Premier League,2014,2015-04-19,NEW,TOT,-1,-1
Premier League,2014,2015-04-25,BUR,LEIC,-1,-1
Premier League,2014,2015-04-25,CRY,HUL,-1,1
Premier League,2014,2015-04-25,MANC,AVL,1,1
Premier League,2014,2015-04-25,NEW,SWA,-1,-1
Premier League,2014,2015-04-25,QPR,WHU,0,-1
Premier League,2014,2015-04-25,SOU,TOT,0,-1
Premier League,2014,2015-04-25,STO,SUN,0,1
Premier League,2014,2015-04-25,WBA,LIVP,0,-1
Premier League,2014,2015-04-26,ARS,CHE,0,-1
Premier League,2014,2015-04-26,EVE,MANU,1,-1
Premier League,2014,2015-04-28,HUL,LIVP,1,-1
Premier League,2014,2015-04-29,LEIC,CHE,-1,-1
Premier League,2014,2015-05-02,AVL,EVE,1,-1
Premier League,2014,2015-05-02,LEIC,NEW,1,1
Premier League,2014,2015-05-02,LIVP,QPR,1,1
Premier League,2014,2015-05-02,MANU,WBA,-1,1
Premier League,2014,2015-05-02,SUN,SOU,1,-1
Premier League,2014,2015-05-02,SWA,STO,1,1
Premier League,2014,2015-05-02,WHU,BUR,1,1
Premier League,2014,2015-05-03,CHE,CRY,1,1
Premier League,2014,2015-05-03,TOT,MANC,-1,-1
Premier League,2014,2015-05-04,HUL,ARS,-1,-1
Premier League,2014,2015-05-09,AVL,WHU,1,-1
Premier League,2014,2015-05-09,CRY,MANU,-1,-1
Premier League,2014,2015-05-09,EVE,SUN,-1,1
Premier League,2014,2015-05-09,HUL,BUR,-1,1
Premier League,2014,2015-05-09,LEIC,SOU,1,-1
Premier League,2014,2015-05-09,NEW,WBA,0,-1
Premier League,2014,2015-05-09,STO,TOT,1,-1
Premier League,2014,2015-05-10,CHE,LIVP,0,1
Premier League,2014,2015-05-10,MANC,QPR,1,1
Premier League,2014,2015-05-11,ARS,SWA,-1,1
Premier League,2014,2015-05-16,BUR,STO,0,-1
Premier League,2014,2015-05-16,LIVP,CRY,-1,1
Premier League,2014,2015-05-16,QPR,NEW,1,-1
Premier League,2014,2015-05-16,SOU,AVL,1,1
Premier League,2014,2015-05-16,SUN,LEIC,0,-1
Premier League,2014,2015-05-16,TOT,HUL,1,1
Premier League,2014,2015-05-16,WHU,EVE,-1,-1
Premier League,2014,2015-05-17,MANU,ARS,0,-1
Premier League,2014,2015-05-17,SWA,MANC,-1,-1
Premier League,2014,2015-05-18,WBA,CHE,1,-1
Premier League,2014,2015-05-20,ARS,SUN,0,1
Premier League,2014,2015-05-24,ARS,WBA,1,1
Premier League,2014,2015-05-24,AVL,BUR,-1,1
Premier League,2014,2015-05-24,CHE,SUN,1,1
Premier League,2014,2015-05-24,CRY,SWA,1,-1
Premier League,2014,2015-05-24,EVE,TOT,-1,-1
Premier League,2014,2015-05-24,HUL,MANU,0,-1
Premier League,2014,2015-05-24,LEIC,QPR,1,1
Premier League,2014,2015-05-24,MANC,SOU,1,1
Premier League,2014,2015-05-24,NEW,WHU,1,-1
Premier League,2014,2015-05-24,STO,LIVP,1,-1
Premier League,2015,2015-08-08,BOU,AVL,-1,1
Premier League,2015,2015-08-08,CHE,SWA,0,1
Premier League,2015,2015-08-08,EVE,WAT,0,1
Premier League,2015,2015-08-08,LEIC,SUN,1,1
Premier League,2015,2015-08-08,MANU,TOT,1,-1
Premier League,2015,2015-08-08,NOR,CRY,-1,-1
Premier League,2015,2015-08-09,ARS,WHU,-1,1
Premier League,2015,2015-08-09,NEW,SOU,0,-1
Premier League,2015,2015-08-09,STO,LIVP,-1,-1
Premier League,2015,2015-08-10,WBA,MANC,-1,-1
Premier League,2015,2015-08-14,AVL,MANU,-1,-1
Premier League,2015,2015-08-15,SOU,EVE,-1,1
Premier League,2015,2015-08-15,SUN,NOR,-1,1
Premier League,2015,2015-08-15,SWA,NEW,1,1
Premier League,2015,2015-08-15,TOT,STO,0,1
Premier League,2015,2015-08-15,WAT,WBA,0,1
Premier League,2015,2015-08-15,WHU,LEIC,-1,-1
Premier League,2015,2015-08-16,CRY,ARS,-1,-1
Premier League,2015,2015-08-16,MANC,CHE,1,1
Premier League,2015,2015-08-17,LIVP,BOU,1,1
Premier League,2015,2015-08-22,CRY,AVL,1,1
Premier League,2015,2015-08-22,LEIC,TOT,0,1
Premier League,2015,2015-08-22,MANU,NEW,0,1
Premier League,2015,2015-08-22,NOR,STO,0,-1
Premier League,2015,2015-08-22,SUN,SWA,0,-1
Premier League,2015,2015-08-22,WHU,BOU,-1,1
Premier League,2015,2015-08-23,EVE,MANC,-1,-1
Premier League,2015,2015-08-23,WAT,SOU,0,-1
Premier League,2015,2015-08-23,WBA,CHE,-1,-1
Premier League,2015,2015-08-24,ARS,LIVP,0,1
Premier League,2015,2015-08-29,AVL,SUN,0,-1
Premier League,2015,2015-08-29,BOU,LEIC,0,-1
Premier League,2015,2015-08-29,CHE,CRY,-1,1
Premier League,2015,2015-08-29,LIVP,WHU,-1,-1
Premier League,2015,2015-08-29,MANC,WAT,1,1
Premier League,2015,2015-08-29,NEW,ARS,-1,-1
Premier League,2015,2015-08-29,STO,WBA,-1,1
Premier League,2015,2015-08-29,TOT,EVE,0,1
Premier League,2015,2015-08-30,SOU,NOR,1,1
Premier League,2015,2015-08-30,SWA,MANU,1,-1
Premier League,2015,2015-09-12,ARS,STO,1,1
Premier League,2015,2015-09-12,CRY,MANC,-1,-1
Premier League,2015,2015-09-12,EVE,CHE,1,-1
Premier League,2015,2015-09-12,MANU,LIVP,1,1
Premier League,2015,2015-09-12,NOR,BOU,1,-1
Premier League,2015,2015-09-12,WAT,SWA,1,-1
Premier League,2015,2015-09-12,WBA,SOU,0,-1
Premier League,2015,2015-09-13,LEIC,AVL,1,1
Premier League,2015,2015-09-13,SUN,TOT,-1,-1
Premier League,2015,2015-09-14,WHU,NEW,1,1
Premier League,2015,2015-09-19,AVL,WBA,-1,-1
Premier League,2015,2015-09-19,BOU,SUN,1,1
Premier League,2015,2015-09-19,CHE,ARS,1,-1
Premier League,2015,2015-09-19,MANC,WHU,-1,1
Premier League,2015,2015-09-19,NEW,WAT,-1,-1
Premier League,2015,2015-09-19,STO,LEIC,0,-1
Premier League,2015,2015-09-19,SWA,EVE,0,-1
Premier League,2015,2015-09-20,LIVP,NOR,0,1
Premier League,2015,2015-09-20,SOU,MANU,-1,-1
