team,season,first_half_points,second_half_points,league
WHU,2010,0.0,0.0,Premier League
WIG,2010,26.31578947368421,15.789473684210526,Premier League
WOLV,2010,15.789473684210526,15.789473684210526,Premier League
ARS,2011,89.47368421052632,89.47368421052632,Premier League
AVL,2011,21.052631578947366,21.052631578947366,Premier League
BLBN,2011,5.263157894736842,5.263157894736842,Premier League
BOLN,2011,10.526315789473683,10.526315789473683,Premier League
CHE,2011,73.6842105263158,73.6842105263158,Premier League
EVE,2011,73.6842105263158,63.1578947368421,Premier League
FUL,2011,57.89473684210527,57.89473684210527,Premier League
LIVP,2011,63.1578947368421,63.1578947368421,Premier League
MANC,2011,100.0,100.0,Premier League
MANU,2011,94.73684210526315,94.73684210526315,Premier League
NEW,2011,78.94736842105262,78.94736842105262,Premier League
NOR,2011,42.10526315789473,42.10526315789473,Premier League
QPR,2011,15.789473684210526,15.789473684210526,Premier League
STO,2011,31.57894736842105,31.57894736842105,Premier League
SUN,2011,36.8421052631579,36.8421052631579,Premier League
SWA,2011,47.368421052631575,47.368421052631575,Premier League
TOT,2011,84.21052631578947,84.21052631578947,Premier League
WBA,2011,52.63157894736842,52.63157894736842,Premier League
WIG,2011,26.31578947368421,26.31578947368421,Premier League
WOLV,2011,0.0,0.0,Premier League
ARS,2012,84.21052631578947,84.21052631578947,Premier League
AVL,2012,21.052631578947366,31.57894736842105,Premier League
CHE,2012,89.47368421052632,89.47368421052632,Premier League
EVE,2012,78.94736842105262,68.42105263157895,Premier League
FUL,2012,47.368421052631575,36.8421052631579,Premier League
LIVP,2012,68.42105263157895,68.42105263157895,Premier League
MANC,2012,94.73684210526315,94.73684210526315,Premier League
MANU,2012,100.0,100.0,Premier League
NEW,2012,21.052631578947366,21.052631578947366,Premier League
NOR,2012,47.368421052631575,47.368421052631575,Premier League
QPR,2012,0.0,0.0,Premier League
REA,2012,5.263157894736842,5.263157894736842,Premier League
SOU,2012,31.57894736842105,31.57894736842105,Premier League
STO,2012,31.57894736842105,42.10526315789473,Premier League
SUN,2012,15.789473684210526,15.789473684210526,Premier League
SWA,2012,57.89473684210527,57.89473684210527,Premier League
TOT,2012,78.94736842105262,78.94736842105262,Premier League
WBA,2012,68.42105263157895,57.89473684210527,Premier League
WHU,2012,52.63157894736842,52.63157894736842,Premier League
WIG,2012,10.526315789473683,10.526315789473683,Premier League
ARS,2013,84.21052631578947,84.21052631578947,Premier League
AVL,2013,26.31578947368421,26.31578947368421,Premier League
CARD,2013,0.0,0.0,Premier League
CHE,2013,89.47368421052632,89.47368421052632,Premier League
CRY,2013,47.368421052631575,47.368421052631575,Premier League
EVE,2013,78.94736842105262,78.94736842105262,Premier League
FUL,2013,5.263157894736842,5.263157894736842,Premier League
HUL,2013,21.052631578947366,21.052631578947366,Premier League
LIVP,2013,94.73684210526315,94.73684210526315,Premier League
MANC,2013,100.0,100.0,Premier League
MANU,2013,68.42105263157895,68.42105263157895,Premier League
NEW,2013,52.63157894736842,52.63157894736842,Premier League
NOR,2013,10.526315789473683,10.526315789473683,Premier League
SOU,2013,63.1578947368421,63.1578947368421,Premier League
STO,2013,57.89473684210527,57.89473684210527,Premier League
SUN,2013,31.57894736842105,31.57894736842105,Premier League
SWA,2013,42.10526315789473,42.10526315789473,Premier League
TOT,2013,73.6842105263158,73.6842105263158,Premier League
WBA,2013,15.789473684210526,15.789473684210526,Premier League
WHU,2013,36.8421052631579,36.8421052631579,Premier League
ARS,2014,89.47368421052632,89.47368421052632,Premier League
AVL,2014,15.789473684210526,15.789473684210526,Premier League
BUR,2014,5.263157894736842,5.263157894736842,Premier League
CHE,2014,100.0,100.0,Premier League
CRY,2014,52.63157894736842,52.63157894736842,Premier League
EVE,2014,47.368421052631575,47.368421052631575,Premier League
HUL,2014,10.526315789473683,10.526315789473683,Premier League
LEIC,2014,31.57894736842105,31.57894736842105,Premier League
LIVP,2014,73.6842105263158,73.6842105263158,Premier League
MANC,2014,94.73684210526315,94.73684210526315,Premier League
MANU,2014,84.21052631578947,84.21052631578947,Premier League
NEW,2014,26.31578947368421,26.31578947368421,Premier League
QPR,2014,0.0,0.0,Premier League
SOU,2014,68.42105263157895,68.42105263157895,Premier League
STO,2014,57.89473684210527,57.89473684210527,Premier League
SUN,2014,21.052631578947366,21.052631578947366,Premier League
SWA,2014,63.1578947368421,63.1578947368421,Premier League
TOT,2014,78.94736842105262,78.94736842105262,Premier League
WBA,2014,36.8421052631579,36.8421052631579,Premier League
WHU,2014,42.10526315789473,42.10526315789473,Premier League
ARS,2015,94.73684210526315,94.73684210526315,Premier League
AVL,2015,0.0,0.0,Premier League
BOU,2015,21.052631578947366,21.052631578947366,Premier League
CHE,2015,52.63157894736842,52.63157894736842,Premier League
CRY,2015,26.31578947368421,26.31578947368421,Premier League
EVE,2015,47.368421052631575,47.368421052631575,Premier League
LEIC,2015,100.0,100.0,Premier League
LIVP,2015,63.1578947368421,63.1578947368421,Premier League
MANC,2015,84.21052631578947,84.21052631578947,Premier League
MANU,2015,78.94736842105262,78.94736842105262,Premier League
NEW,2015,10.526315789473683,10.526315789473683,Premier League
NOR,2015,5.263157894736842,5.263157894736842,Premier League
SOU,2015,73.6842105263158,73.6842105263158,Premier League
STO,2015,57.89473684210527,57.89473684210527,Premier League
SUN,2015,15.789473684210526,15.789473684210526,Premier League
SWA,2015,42.10526315789473,42.10526315789473,Premier League
TOT,2015,89.47368421052632,89.47368421052632,Premier League
WAT,2015,36.8421052631579,36.8421052631579,Premier League
WBA,2015,31.57894736842105,31.57894736842105,Premier League
WHU,2015,68.42105263157895,68.42105263157895,Premier League
ARS,2016,78.94736842105262,78.94736842105262,Premier League
BOU,2016,57.89473684210527,57.89473684210527,Premier League
BUR,2016,21.052631578947366,21.052631578947366,Premier League
CHE,2016,100.0,100.0,Premier League
CRY,2016,31.57894736842105,31.57894736842105,Premier League
EVE,2016,68.42105263157895,68.42105263157895,Premier League
HUL,2016,10.526315789473683,10.526315789473683,Premier League
LEIC,2016,42.10526315789473,42.10526315789473,Premier League
LIVP,2016,84.21052631578947,84.21052631578947,Premier League
MANC,2016,89.47368421052632,89.47368421052632,Premier League
MANU,2016,73.6842105263158,73.6842105263158,Premier League
MID,2016,5.263157894736842,5.263157894736842,Premier League
SOU,2016,63.1578947368421,63.1578947368421,Premier League
STO,2016,36.8421052631579,36.8421052631579,Premier League
SUN,2016,0.0,0.0,Premier League
SWA,2016,26.31578947368421,26.31578947368421,Premier League
TOT,2016,94.73684210526315,94.73684210526315,Premier League
WAT,2016,15.789473684210526,15.789473684210526,Premier League
WBA,2016,52.63157894736842,52.63157894736842,Premier League
WHU,2016,47.368421052631575,47.368421052631575,Premier League
ARS,2017,68.42105263157895,78.94736842105262,Premier League
BHA,2017,26.31578947368421,26.31578947368421,Premier League
BOU,2017,36.8421052631579,47.368421052631575,Premier League
BUR,2017,68.42105263157895,68.42105263157895,Premier League
CHE,2017,78.94736842105262,78.94736842105262,Premier League
CRY,2017,52.63157894736842,42.10526315789473,Premier League
EVE,2017,57.89473684210527,68.42105263157895,Premier League
HUD,2017,21.052631578947366,21.052631578947366,Premier League
LEIC,2017,52.63157894736842,63.1578947368421,Premier League
LIVP,2017,84.21052631578947,84.21052631578947,Premier League
MANC,2017,100.0,100.0,Premier League
MANU,2017,94.73684210526315,94.73684210526315,Premier League
NEW,2017,57.89473684210527,47.368421052631575,Premier League
SOU,2017,15.789473684210526,15.789473684210526,Premier League
STO,2017,10.526315789473683,0.0,Premier League
SWA,2017,10.526315789473683,10.526315789473683,Premier League
TOT,2017,89.47368421052632,89.47368421052632,Premier League
WAT,2017,36.8421052631579,26.31578947368421,Premier League
WBA,2017,0.0,0.0,Premier League
WHU,2017,36.8421052631579,36.8421052631579,Premier League
ARS,2018,78.94736842105262,78.94736842105262,Premier League
BHA,2018,15.789473684210526,15.789473684210526,Premier League
BOU,2018,31.57894736842105,31.57894736842105,Premier League
BUR,2018,26.31578947368421,26.31578947368421,Premier League
CARD,2018,10.526315789473683,10.526315789473683,Premier League
CHE,2018,89.47368421052632,89.47368421052632,Premier League
CRY,2018,42.10526315789473,42.10526315789473,Premier League
EVE,2018,63.1578947368421,63.1578947368421,Premier League
FUL,2018,5.263157894736842,5.263157894736842,Premier League
HUD,2018,0.0,0.0,Premier League
LEIC,2018,57.89473684210527,57.89473684210527,Premier League
LIVP,2018,94.73684210526315,94.73684210526315,Premier League
MANC,2018,100.0,100.0,Premier League
MANU,2018,73.6842105263158,73.6842105263158,Premier League
NEW,2018,36.8421052631579,36.8421052631579,Premier League
SOU,2018,21.052631578947366,21.052631578947366,Premier League
TOT,2018,84.21052631578947,84.21052631578947,Premier League
WAT,2018,47.368421052631575,47.368421052631575,Premier League
WHU,2018,52.63157894736842,52.63157894736842,Premier League
WOLV,2018,68.42105263157895,68.42105263157895,Premier League
ARS,2019,68.42105263157895,57.89473684210527,Premier League
AVL,2019,15.789473684210526,15.789473684210526,Premier League
BHA,2019,21.052631578947366,31.57894736842105,Premier League
BOU,2019,10.526315789473683,10.526315789473683,Premier League
BUR,2019,57.89473684210527,47.368421052631575,Premier League
CHE,2019,84.21052631578947,84.21052631578947,Premier League
CRY,2019,36.8421052631579,26.31578947368421,Premier League
EVE,2019,36.8421052631579,47.368421052631575,Premier League
LEIC,2019,73.6842105263158,84.21052631578947,Premier League
LIVP,2019,100.0,100.0,Premier League
MANC,2019,94.73684210526315,94.73684210526315,Premier League
MANU,2019,89.47368421052632,89.47368421052632,Premier League
NEW,2019,36.8421052631579,36.8421052631579,Premier League
NOR,2019,0.0,0.0,Premier League
SHU,2019,63.1578947368421,52.63157894736842,Premier League
SOU,2019,42.10526315789473,52.63157894736842,Premier League
TOT,2019,73.6842105263158,73.6842105263158,Premier League
WAT,2019,5.263157894736842,5.263157894736842,Premier League
WHU,2019,21.052631578947366,21.052631578947366,Premier League
WOLV,2019,68.42105263157895,68.42105263157895,Premier League
ARS,2020,63.1578947368421,63.1578947368421,Premier League
AVL,2020,57.89473684210527,36.8421052631579,Premier League
BHA,2020,21.052631578947366,21.052631578947366,Premier League
BUR,2020,10.526315789473683,21.052631578947366,Premier League
CHE,2020,84.21052631578947,84.21052631578947,Premier League
CRY,2020,31.57894736842105,31.57894736842105,Premier League
EVE,2020,52.63157894736842,52.63157894736842,Premier League
FUL,2020,10.526315789473683,10.526315789473683,Premier League
LEE,2020,57.89473684210527,57.89473684210527,Premier League
LEIC,2020,78.94736842105262,78.94736842105262,Premier League
LIVP,2020,89.47368421052632,89.47368421052632,Premier League
MANC,2020,100.0,100.0,Premier League
MANU,2020,94.73684210526315,94.73684210526315,Premier League
NEW,2020,42.10526315789473,42.10526315789473,Premier League
SHU,2020,0.0,0.0,Premier League
SOU,2020,26.31578947368421,26.31578947368421,Premier League
TOT,2020,63.1578947368421,73.6842105263158,Premier League
WBA,2020,5.263157894736842,5.263157894736842,Premier League
WHU,2020,73.6842105263158,73.6842105263158,Premier League
WOLV,2020,36.8421052631579,36.8421052631579,Premier League
ARS,2021,78.94736842105262,78.94736842105262,Premier League
AVL,2021,21.052631578947366,42.10526315789473,Premier League
BHA,2021,68.42105263157895,47.368421052631575,Premier League
BRNT,2021,36.8421052631579,36.8421052631579,Premier League
BUR,2021,10.526315789473683,10.526315789473683,Premier League
CHE,2021,89.47368421052632,89.47368421052632,Premier League
CRY,2021,36.8421052631579,47.368421052631575,Premier League
EVE,2021,26.31578947368421,15.789473684210526,Premier League
LEE,2021,21.052631578947366,10.526315789473683,Premier League
LEIC,2021,57.89473684210527,68.42105263157895,Premier League
LIVP,2021,94.73684210526315,94.73684210526315,Premier League
MANC,2021,100.0,100.0,Premier League
MANU,2021,73.6842105263158,73.6842105263158,Premier League
NEW,2021,42.10526315789473,52.63157894736842,Premier League
NOR,2021,0.0,0.0,Premier League
SOU,2021,26.31578947368421,26.31578947368421,Premier League
TOT,2021,84.21052631578947,84.21052631578947,Premier League
WAT,2021,5.263157894736842,5.263157894736842,Premier League
WHU,2021,68.42105263157895,68.42105263157895,Premier League
WOLV,2021,52.63157894736842,52.63157894736842,Premier League
ARS,2022,100.0,89.47368421052632,Premier League
AVL,2022,68.42105263157895,68.42105263157895,Premier League
BHA,2022,68.42105263157895,78.94736842105262,Premier League
BOU,2022,26.31578947368421,26.31578947368421,Premier League
BRNT,2022,57.89473684210527,57.89473684210527,Premier League
CHE,2022,42.10526315789473,42.10526315789473,Premier League
CRY,2022,52.63157894736842,42.10526315789473,Premier League
EVE,2022,21.052631578947366,10.526315789473683,Premier League
FUL,2022,52.63157894736842,52.63157894736842,Premier League
LEE,2022,5.263157894736842,5.263157894736842,Premier League
LEIC,2022,10.526315789473683,10.526315789473683,Premier League
LIVP,2022,78.94736842105262,78.94736842105262,Premier League
MANC,2022,100.0,100.0,Premier League
MANU,2022,84.21052631578947,94.73684210526315,Premier League
NEW,2022,84.21052631578947,84.21052631578947,Premier League
NOTF,2022,21.052631578947366,21.052631578947366,Premier League
SOU,2022,0.0,0.0,Premier League
TOT,2022,63.1578947368421,63.1578947368421,Premier League
WHU,2022,31.57894736842105,31.57894736842105,Premier League
WOLV,2022,42.10526315789473,31.57894736842105,Premier League
ARS,2023,94.73684210526315,94.73684210526315,Premier League
AVL,2023,84.21052631578947,84.21052631578947,Premier League
BHA,2023,47.368421052631575,47.368421052631575,Premier League
BOU,2023,31.57894736842105,42.10526315789473,Premier League
BRNT,2023,21.052631578947366,21.052631578947366,Premier League
BUR,2023,5.263157894736842,5.263157894736842,Premier League
CHE,2023,73.6842105263158,73.6842105263158,Premier League
CRY,2023,52.63157894736842,52.63157894736842,Premier League
EVE,2023,42.10526315789473,42.10526315789473,Premier League
FUL,2023,31.57894736842105,31.57894736842105,Premier League
LIVP,2023,89.47368421052632,89.47368421052632,Premier League
LUT,2023,10.526315789473683,10.526315789473683,Premier League
MANC,2023,100.0,100.0,Premier League
MANU,2023,63.1578947368421,63.1578947368421,Premier League
NEW,2023,68.42105263157895,68.42105263157895,Premier League
NOTF,2023,15.789473684210526,15.789473684210526,Premier League
SHU,2023,0.0,0.0,Premier League
TOT,2023,78.94736842105262,78.94736842105262,Premier League
WHU,2023,57.89473684210527,57.89473684210527,Premier League
WOLV,2023,26.31578947368421,26.31578947368421,Premier League
ARS,2024,94.73684210526315,94.73684210526315,Premier League
AVL,2024,73.6842105263158,73.6842105263158,Premier League
BHA,2024,63.1578947368421,63.1578947368421,Premier League
BOU,2024,57.89473684210527,57.89473684210527,Premier League
BRNT,2024,52.63157894736842,52.63157894736842,Premier League
CHE,2024,84.21052631578947,84.21052631578947,Premier League
CRY,2024,42.10526315789473,42.10526315789473,Premier League
EVE,2024,36.8421052631579,36.8421052631579,Premier League
FUL,2024,47.368421052631575,47.368421052631575,Premier League
IPS,2024,5.263157894736842,5.263157894736842,Premier League
LEIC,2024,10.526315789473683,10.526315789473683,Premier League
LIVP,2024,100.0,100.0,Premier League
MANC,2024,89.47368421052632,89.47368421052632,Premier League
MANU,2024,26.31578947368421,26.31578947368421,Premier League
NEW,2024,78.94736842105262,78.94736842105262,Premier League
NOTF,2024,68.42105263157895,68.42105263157895,Premier League
SOU,2024,0.0,0.0,Premier League
TOT,2024,15.789473684210526,15.789473684210526,Premier League
WHU,2024,31.57894736842105,31.57894736842105,Premier League
WOLV,2024,21.052631578947366,21.052631578947366,Premier League
ATA,2000,64.70588235294117,64.70588235294117,Serie A
BARI,2000,0.0,0.0,Serie A
BOLG,2000,47.05882352941177,47.05882352941177,Serie A
BRES,2000,58.82352941176471,58.82352941176471,Serie A
FIO,2000,52.94117647058824,52.94117647058824,Serie A
INT,2000,76.47058823529412,76.47058823529412,Serie A
JUV,2000,94.11764705882354,94.11764705882354,Serie A
LAZ,2000,88.23529411764706,88.23529411764706,Serie A
LEC,2000,29.411764705882355,29.411764705882355,Serie A
MIL,2000,70.58823529411765,70.58823529411765,Serie A
NAP,2000,5.882352941176471,5.882352941176471,Serie A
PAR,2000,82.3529411764706,82.3529411764706,Serie A
PER,2000,41.1764705882353,41.1764705882353,Serie A
REG,2000,23.529411764705884,23.529411764705884,Serie A
ROM,2000,100.0,100.0,Serie A
UDI,2000,35.294117647058826,35.294117647058826,Serie A
VER,2000,17.647058823529413,17.647058823529413,Serie A
VIC,2000,11.764705882352942,11.764705882352942,Serie A
ATA,2001,52.94117647058824,52.94117647058824,Serie A
BOLG,2001,64.70588235294117,64.70588235294117,Serie A
BRES,2001,29.411764705882355,29.411764705882355,Serie A
CHI,2001,76.47058823529412,76.47058823529412,Serie A
FIO,2001,5.882352941176471,5.882352941176471,Serie A
INT,2001,88.23529411764706,88.23529411764706,Serie A
JUV,2001,100.0,100.0,Serie A
LAZ,2001,76.47058823529412,64.70588235294117,Serie A
LEC,2001,11.764705882352942,11.764705882352942,Serie A
MIL,2001,82.3529411764706,82.3529411764706,Serie A
PAR,2001,47.05882352941177,47.05882352941177,Serie A
PER,2001,58.82352941176471,58.82352941176471,Serie A
PIA,2001,35.294117647058826,35.294117647058826,Serie A
ROM,2001,94.11764705882354,94.11764705882354,Serie A
TOR,2001,41.1764705882353,41.1764705882353,Serie A
UDI,2001,23.529411764705884,23.529411764705884,Serie A
VEN,2001,0.0,0.0,Serie A
VER,2001,17.647058823529413,17.647058823529413,Serie A
ATA,2002,29.411764705882355,29.411764705882355,Serie A
BOLG,2002,41.1764705882353,41.1764705882353,Serie A
BRES,2002,52.94117647058824,52.94117647058824,Serie A
CHI,2002,64.70588235294117,64.70588235294117,Serie A
COM,2002,5.882352941176471,5.882352941176471,Serie A
EMP,2002,35.294117647058826,35.294117647058826,Serie A
INT,2002,94.11764705882354,94.11764705882354,Serie A
JUV,2002,100.0,100.0,Serie A
LAZ,2002,82.3529411764706,82.3529411764706,Serie A
MIL,2002,88.23529411764706,88.23529411764706,Serie A
MOD,2002,17.647058823529413,17.647058823529413,Serie A
PAR,2002,76.47058823529412,76.47058823529412,Serie A
PER,2002,47.05882352941177,47.05882352941177,Serie A
PIA,2002,11.764705882352942,11.764705882352942,Serie A
REG,2002,23.529411764705884,23.529411764705884,Serie A
ROM,2002,58.82352941176471,58.82352941176471,Serie A
TOR,2002,0.0,0.0,Serie A
UDI,2002,70.58823529411765,70.58823529411765,Serie A
ASC,2005,42.10526315789473,42.10526315789473,Serie A
CAG,2005,21.052631578947366,21.052631578947366,Serie A
CHI,2005,68.42105263157895,68.42105263157895,Serie A
EMP,2005,47.368421052631575,47.368421052631575,Serie A
FIO,2005,84.21052631578947,84.21052631578947,Serie A
INT,2005,89.47368421052632,89.47368421052632,Serie A
JUV,2005,100.0,100.0,Serie A
LAZ,2005,73.6842105263158,73.6842105263158,Serie A
LEC,2005,5.263157894736842,5.263157894736842,Serie A
LIVO,2005,57.89473684210527,57.89473684210527,Serie A
MES,2005,10.526315789473683,10.526315789473683,Serie A
MIL,2005,94.73684210526315,94.73684210526315,Serie A
PAL,2005,63.1578947368421,63.1578947368421,Serie A
PAR,2005,52.63157894736842,52.63157894736842,Serie A
REG,2005,26.31578947368421,26.31578947368421,Serie A
ROM,2005,78.94736842105262,78.94736842105262,Serie A
SAM,2005,31.57894736842105,31.57894736842105,Serie A
SIE,2005,15.789473684210526,15.789473684210526,Serie A
TRE,2005,0.0,0.0,Serie A
UDI,2005,36.8421052631579,36.8421052631579,Serie A
ASC,2006,5.263157894736842,5.263157894736842,Serie A
ATA,2006,57.89473684210527,57.89473684210527,Serie A
CAG,2006,21.052631578947366,21.052631578947366,Serie A
CAT,2006,31.57894736842105,21.052631578947366,Serie A
CHI,2006,10.526315789473683,10.526315789473683,Serie A
EMP,2006,68.42105263157895,68.42105263157895,Serie A
FIO,2006,89.47368421052632,89.47368421052632,Serie A
INT,2006,100.0,100.0,Serie A
LAZ,2006,78.94736842105262,78.94736842105262,Serie A
LIVO,2006,42.10526315789473,42.10526315789473,Serie A
MES,2006,0.0,0.0,Serie A
MIL,2006,84.21052631578947,84.21052631578947,Serie A
PAL,2006,73.6842105263158,73.6842105263158,Serie A
PAR,2006,36.8421052631579,36.8421052631579,Serie A
REG,2006,63.1578947368421,63.1578947368421,Serie A
ROM,2006,94.73684210526315,94.73684210526315,Serie A
SAM,2006,52.63157894736842,52.63157894736842,Serie A
SIE,2006,31.57894736842105,31.57894736842105,Serie A
TOR,2006,15.789473684210526,15.789473684210526,Serie A
UDI,2006,47.368421052631575,47.368421052631575,Serie A
ATA,2007,57.89473684210527,57.89473684210527,Serie A
CAG,2007,31.57894736842105,31.57894736842105,Serie A
CAT,2007,15.789473684210526,15.789473684210526,Serie A
EMP,2007,10.526315789473683,10.526315789473683,Serie A
FIO,2007,84.21052631578947,84.21052631578947,Serie A
GEN,2007,52.63157894736842,52.63157894736842,Serie A
INT,2007,100.0,100.0,Serie A
JUV,2007,89.47368421052632,89.47368421052632,Serie A
LAZ,2007,42.10526315789473,42.10526315789473,Serie A
LIVO,2007,0.0,0.0,Serie A
MIL,2007,78.94736842105262,78.94736842105262,Serie A
NAP,2007,63.1578947368421,63.1578947368421,Serie A
PAL,2007,47.368421052631575,47.368421052631575,Serie A
PAR,2007,5.263157894736842,5.263157894736842,Serie A
REG,2007,21.052631578947366,21.052631578947366,Serie A
ROM,2007,94.73684210526315,94.73684210526315,Serie A
SAM,2007,73.6842105263158,73.6842105263158,Serie A
SIE,2007,36.8421052631579,36.8421052631579,Serie A
TOR,2007,26.31578947368421,26.31578947368421,Serie A
UDI,2007,68.42105263157895,68.42105263157895,Serie A
ATA,2008,47.368421052631575,47.368421052631575,Serie A
BOLG,2008,15.789473684210526,15.789473684210526,Serie A
CAG,2008,57.89473684210527,57.89473684210527,Serie A
CAT,2008,26.31578947368421,26.31578947368421,Serie A
CHI,2008,21.052631578947366,21.052631578947366,Serie A
FIO,2008,78.94736842105262,78.94736842105262,Serie A
GEN,2008,84.21052631578947,84.21052631578947,Serie A
INT,2008,100.0,100.0,Serie A
JUV,2008,89.47368421052632,89.47368421052632,Serie A
LAZ,2008,52.63157894736842,52.63157894736842,Serie A
LEC,2008,0.0,0.0,Serie A
MIL,2008,94.73684210526315,94.73684210526315,Serie A
NAP,2008,42.10526315789473,42.10526315789473,Serie A
PAL,2008,63.1578947368421,63.1578947368421,Serie A
REG,2008,5.263157894736842,5.263157894736842,Serie A
ROM,2008,73.6842105263158,73.6842105263158,Serie A
SAM,2008,36.8421052631579,36.8421052631579,Serie A
SIE,2008,31.57894736842105,31.57894736842105,Serie A
TOR,2008,10.526315789473683,10.526315789473683,Serie A
UDI,2008,68.42105263157895,68.42105263157895,Serie A
ATA,2009,10.526315789473683,10.526315789473683,Serie A
BARI,2009,52.63157894736842,52.63157894736842,Serie A
BOLG,2009,10.526315789473683,21.052631578947366,Serie A
CAG,2009,31.57894736842105,31.57894736842105,Serie A
CAT,2009,36.8421052631579,36.8421052631579,Serie A
CHI,2009,21.052631578947366,21.052631578947366,Serie A
FIO,2009,52.63157894736842,42.10526315789473,Serie A
GEN,2009,52.63157894736842,63.1578947368421,Serie A
INT,2009,100.0,100.0,Serie A
JUV,2009,68.42105263157895,68.42105263157895,Serie A
LAZ,2009,42.10526315789473,42.10526315789473,Serie A
LIVO,2009,0.0,0.0,Serie A
MIL,2009,89.47368421052632,89.47368421052632,Serie A
NAP,2009,73.6842105263158,73.6842105263158,Serie A
PAL,2009,78.94736842105262,78.94736842105262,Serie A
PAR,2009,63.1578947368421,63.1578947368421,Serie A
ROM,2009,94.73684210526315,94.73684210526315,Serie A
SAM,2009,84.21052631578947,84.21052631578947,Serie A
SIE,2009,5.263157894736842,5.263157894736842,Serie A
UDI,2009,26.31578947368421,26.31578947368421,Serie A
BARI,2010,0.0,0.0,Serie A
BOLG,2010,26.31578947368421,26.31578947368421,Serie A
BRES,2010,5.263157894736842,5.263157894736842,Serie A
CAG,2010,31.57894736842105,31.57894736842105,Serie A
CAT,2010,36.8421052631579,36.8421052631579,Serie A
CES,2010,21.052631578947366,21.052631578947366,Serie A
CHI,2010,47.368421052631575,47.368421052631575,Serie A
FIO,2010,57.89473684210527,57.89473684210527,Serie A
GEN,2010,47.368421052631575,57.89473684210527,Serie A
INT,2010,94.73684210526315,94.73684210526315,Serie A
JUV,2010,68.42105263157895,68.42105263157895,Serie A
LAZ,2010,78.94736842105262,78.94736842105262,Serie A
LEC,2010,15.789473684210526,15.789473684210526,Serie A
MIL,2010,100.0,100.0,Serie A
NAP,2010,89.47368421052632,89.47368421052632,Serie A
PAL,2010,63.1578947368421,63.1578947368421,Serie A
PAR,2010,42.10526315789473,42.10526315789473,Serie A
ROM,2010,73.6842105263158,73.6842105263158,Serie A
SAM,2010,10.526315789473683,10.526315789473683,Serie A
UDI,2010,84.21052631578947,84.21052631578947,Serie A
ATA,2011,57.89473684210527,57.89473684210527,Serie A
BOLG,2011,52.63157894736842,52.63157894736842,Serie A
CAG,2011,26.31578947368421,26.31578947368421,Serie A
CAT,2011,42.10526315789473,42.10526315789473,Serie A
CES,2011,0.0,0.0,Serie A
CHI,2011,47.368421052631575,47.368421052631575,Serie A
FIO,2011,36.8421052631579,36.8421052631579,Serie A
GEN,2011,15.789473684210526,15.789473684210526,Serie A
INT,2011,73.6842105263158,73.6842105263158,Serie A
JUV,2011,100.0,100.0,Serie A
LAZ,2011,84.21052631578947,84.21052631578947,Serie A
LEC,2011,10.526315789473683,10.526315789473683,Serie A
MIL,2011,94.73684210526315,94.73684210526315,Serie A
NAP,2011,78.94736842105262,78.94736842105262,Serie A
NOV,2011,5.263157894736842,5.263157894736842,Serie A
PAL,2011,21.052631578947366,21.052631578947366,Serie A
PAR,2011,63.1578947368421,63.1578947368421,Serie A
ROM,2011,68.42105263157895,68.42105263157895,Serie A
SIE,2011,31.57894736842105,31.57894736842105,Serie A
UDI,2011,89.47368421052632,89.47368421052632,Serie A
ATA,2012,26.31578947368421,26.31578947368421,Serie A
BOLG,2012,36.8421052631579,36.8421052631579,Serie A
CAG,2012,47.368421052631575,47.368421052631575,Serie A
CAT,2012,63.1578947368421,63.1578947368421,Serie A
CHI,2012,42.10526315789473,42.10526315789473,Serie A
FIO,2012,84.21052631578947,84.21052631578947,Serie A
GEN,2012,15.789473684210526,15.789473684210526,Serie A
INT,2012,57.89473684210527,57.89473684210527,Serie A
JUV,2012,100.0,100.0,Serie A
LAZ,2012,68.42105263157895,68.42105263157895,Serie A
MIL,2012,89.47368421052632,89.47368421052632,Serie A
NAP,2012,94.73684210526315,94.73684210526315,Serie A
PAL,2012,5.263157894736842,5.263157894736842,Serie A
PAR,2012,52.63157894736842,52.63157894736842,Serie A
PES,2012,0.0,0.0,Serie A
ROM,2012,73.6842105263158,73.6842105263158,Serie A
SAM,2012,31.57894736842105,31.57894736842105,Serie A
SIE,2012,10.526315789473683,10.526315789473683,Serie A
TOR,2012,21.052631578947366,21.052631578947366,Serie A
UDI,2012,78.94736842105262,78.94736842105262,Serie A
ATA,2013,47.368421052631575,47.368421052631575,Serie A
BOLG,2013,5.263157894736842,5.263157894736842,Serie A
CAG,2013,26.31578947368421,26.31578947368421,Serie A
CAT,2013,10.526315789473683,10.526315789473683,Serie A
CHI,2013,21.052631578947366,21.052631578947366,Serie A
FIO,2013,84.21052631578947,84.21052631578947,Serie A
GEN,2013,36.8421052631579,36.8421052631579,Serie A
INT,2013,78.94736842105262,78.94736842105262,Serie A
JUV,2013,100.0,100.0,Serie A
LAZ,2013,57.89473684210527,57.89473684210527,Serie A
LIVO,2013,0.0,0.0,Serie A
MIL,2013,63.1578947368421,63.1578947368421,Serie A
NAP,2013,89.47368421052632,89.47368421052632,Serie A
PAR,2013,73.6842105263158,73.6842105263158,Serie A
ROM,2013,94.73684210526315,94.73684210526315,Serie A
SAM,2013,42.10526315789473,42.10526315789473,Serie A
