season,date,team1,team2,result,score1,score2,home_away
1969,1969-09-14,LAC,KC,L,9,27,Home
1969,1969-09-14,LV,TEN,W,21,17,Home
1969,1969-09-20,LV,MIA,W,20,17,Home
1969,1969-09-21,ATL,SF,W,24,12,Home
1969,1969-09-21,BUF,TEN,L,3,17,Home
1969,1969-09-21,CIN,LAC,W,34,20,Home
1969,1969-09-21,DAL,ARI,W,24,3,Home
1969,1969-09-21,DEN,NYJ,W,21,19,Home
1969,1969-09-21,GB,CHI,W,17,0,Home
1969,1969-09-21,IND,LAR,L,20,27,Home
1969,1969-09-21,NE,KC,L,0,31,Home
1969,1969-09-21,NO,WAS,L,20,26,Home
1969,1969-09-21,NYG,MIN,W,24,23,Home
1969,1969-09-21,PHI,CLE,L,20,27,Home
1969,1969-09-21,PIT,DET,W,16,13,Home
1969,1969-09-28,ARI,CHI,W,20,17,Home
1969,1969-09-28,BUF,DEN,W,41,28,Home
1969,1969-09-28,CIN,KC,W,24,19,Home
1969,1969-09-28,CLE,WAS,W,27,23,Home
1969,1969-09-28,DET,NYG,W,24,0,Home
1969,1969-09-28,GB,SF,W,14,7,Home
1969,1969-09-28,LAC,NYJ,W,34,27,Home
1969,1969-09-28,LAR,ATL,W,17,7,Home
1969,1969-09-28,MIN,IND,W,52,14,Home
1969,1969-09-28,NE,LV,L,23,38,Home
1969,1969-09-28,NO,DAL,L,17,21,Home
1969,1969-09-28,PHI,PIT,W,41,27,Home
1969,1969-09-28,TEN,MIA,W,22,10,Home
1969,1969-10-04,LAC,CIN,W,21,14,Home
1969,1969-10-04,MIA,LV,T,20,20,Home
1969,1969-10-05,ATL,IND,L,14,21,Home
1969,1969-10-05,CLE,DET,L,21,28,Home
1969,1969-10-05,DEN,KC,L,13,26,Home
1969,1969-10-05,LAR,NO,W,36,17,Home
1969,1969-10-05,MIN,GB,W,19,7,Home
1969,1969-10-05,NE,NYJ,L,14,23,Home
1969,1969-10-05,NYG,CHI,W,28,24,Home
1969,1969-10-05,PHI,DAL,L,7,38,Home
1969,1969-10-05,PIT,ARI,L,14,27,Home
1969,1969-10-05,SF,WAS,T,17,17,Home
1969,1969-10-05,TEN,BUF,W,28,14,Home
1969,1969-10-11,BUF,NE,W,23,16,Home
1969,1969-10-11,MIA,LAC,L,14,21,Home
1969,1969-10-12,ATL,DAL,L,17,24,Home
1969,1969-10-12,CHI,MIN,L,0,31,Home
1969,1969-10-12,CIN,NYJ,L,7,21,Home
1969,1969-10-12,DEN,LV,L,14,24,Home
1969,1969-10-12,DET,GB,L,17,28,Home
1969,1969-10-12,KC,TEN,W,24,0,Home
1969,1969-10-12,NO,CLE,L,17,27,Home
1969,1969-10-12,NYG,PIT,W,10,7,Home
1969,1969-10-12,SF,LAR,L,21,27,Home
1969,1969-10-12,WAS,ARI,W,33,17,Home
1969,1969-10-13,IND,PHI,W,24,20,Home
1969,1969-10-18,CLE,PIT,W,42,31,Home
1969,1969-10-19,ARI,MIN,L,10,27,Home
1969,1969-10-19,CIN,DEN,L,23,30,Home
1969,1969-10-19,DAL,PHI,W,49,14,Home
1969,1969-10-19,DET,CHI,W,13,7,Home
1969,1969-10-19,KC,MIA,W,17,10,Home
1969,1969-10-19,LAR,GB,W,34,21,Home
1969,1969-10-19,LV,BUF,W,50,21,Home
1969,1969-10-19,NE,LAC,L,10,13,Home
1969,1969-10-19,NO,IND,L,10,30,Home
1969,1969-10-19,SF,ATL,L,7,21,Home
1969,1969-10-19,WAS,NYG,W,20,14,Home
1969,1969-10-20,NYJ,TEN,W,26,17,Home
1969,1969-10-26,CHI,LAR,L,7,9,Home
1969,1969-10-26,CLE,ARI,T,21,21,Home
1969,1969-10-26,GB,ATL,W,28,10,Home
1969,1969-10-26,IND,SF,L,21,24,Home
1969,1969-10-26,KC,CIN,W,42,22,Home
1969,1969-10-26,LAC,LV,L,12,24,Home
1969,1969-10-26,MIA,BUF,W,24,6,Home
1969,1969-10-26,MIN,DET,W,24,10,Home
1969,1969-10-26,NYJ,NE,W,23,17,Home
1969,1969-10-26,PHI,NO,W,13,10,Home
1969,1969-10-26,PIT,WAS,L,7,14,Home
1969,1969-10-26,TEN,DEN,W,24,21,Home
1969,1969-10-27,DAL,NYG,W,25,3,Home
1969,1969-11-02,ARI,NO,L,42,51,Home
1969,1969-11-02,ATL,LAR,L,6,38,Home
1969,1969-11-02,BUF,KC,L,7,29,Home
1969,1969-11-02,CIN,LV,W,31,17,Home
1969,1969-11-02,CLE,DAL,W,42,10,Home
1969,1969-11-02,DEN,LAC,W,13,0,Home
1969,1969-11-02,IND,WAS,W,41,17,Home
1969,1969-11-02,MIN,CHI,W,31,14,Home
1969,1969-11-02,NE,TEN,W,24,0,Home
1969,1969-11-02,NYG,PHI,L,20,23,Home
1969,1969-11-02,NYJ,MIA,W,34,31,Home
1969,1969-11-02,PIT,GB,L,34,38,Home
1969,1969-11-02,SF,DET,L,14,26,Home
1969,1969-11-09,ARI,NYG,W,42,17,Home
1969,1969-11-09,CHI,PIT,W,38,7,Home
1969,1969-11-09,DAL,NO,W,33,17,Home
1969,1969-11-09,DET,ATL,W,27,21,Home
1969,1969-11-09,IND,GB,W,14,6,Home
1969,1969-11-09,KC,LAC,W,27,3,Home
1969,1969-11-09,LAR,SF,W,41,30,Home
1969,1969-11-09,LV,DEN,W,41,10,Home
1969,1969-11-09,MIN,CLE,W,51,3,Home
1969,1969-11-09,NE,MIA,L,16,17,Home
1969,1969-11-09,NYJ,BUF,W,16,6,Home
1969,1969-11-09,TEN,CIN,T,31,31,Home
1969,1969-11-09,WAS,PHI,T,28,28,Home
1969,1969-11-16,ATL,CHI,W,48,31,Home
1969,1969-11-16,BUF,MIA,W,28,3,Home
1969,1969-11-16,CIN,NE,L,14,25,Home
1969,1969-11-16,DEN,TEN,T,20,20,Home
1969,1969-11-16,DET,ARI,W,20,0,Home
1969,1969-11-16,GB,MIN,L,7,9,Home
1969,1969-11-16,LV,LAC,W,21,16,Home
1969,1969-11-16,NYG,NO,L,24,25,Home
1969,1969-11-16,NYJ,KC,L,16,34,Home
1969,1969-11-16,PHI,LAR,L,17,23,Home
1969,1969-11-16,PIT,CLE,L,3,24,Home
1969,1969-11-16,SF,IND,W,20,17,Home
1969,1969-11-16,WAS,DAL,L,28,41,Home
1969,1969-11-23,ARI,PHI,L,30,34,Home
1969,1969-11-23,CHI,IND,L,21,24,Home
1969,1969-11-23,CLE,NYG,W,28,17,Home
1969,1969-11-23,GB,DET,L,10,16,Home
1969,1969-11-23,KC,LV,L,24,27,Home
1969,1969-11-23,LAC,DEN,W,45,24,Home
1969,1969-11-23,LAR,DAL,W,24,23,Home
1969,1969-11-23,MIA,TEN,L,7,32,Home
1969,1969-11-23,MIN,PIT,W,52,14,Home
1969,1969-11-23,NE,BUF,W,35,21,Home
1969,1969-11-23,NO,SF,W,43,38,Home
1969,1969-11-23,NYJ,CIN,W,40,7,Home
1969,1969-11-23,WAS,ATL,W,27,20,Home
1969,1969-11-27,DAL,SF,T,24,24,Home
1969,1969-11-27,DET,MIN,L,0,27,Home
1969,1969-11-27,KC,DEN,W,31,17,Home
1969,1969-11-27,TEN,LAC,L,17,21,Home
1969,1969-11-30,ARI,PIT,W,47,10,Home
1969,1969-11-30,BUF,CIN,W,16,13,Home
1969,1969-11-30,CHI,CLE,L,24,28,Home
1969,1969-11-30,GB,NYG,W,20,10,Home
1969,1969-11-30,IND,ATL,W,13,6,Home
1969,1969-11-30,MIA,NE,L,23,38,Home
1969,1969-11-30,NO,PHI,W,26,17,Home
1969,1969-11-30,NYJ,LV,L,14,27,Home
1969,1969-11-30,WAS,LAR,L,13,24,Home
1969,1969-12-06,SF,CHI,W,42,21,Home
1969,1969-12-06,TEN,NYJ,L,26,34,Home
1969,1969-12-07,ATL,NO,W,45,17,Home
1969,1969-12-07,CLE,GB,W,20,7,Home
1969,1969-12-07,IND,DET,T,17,17,Home
1969,1969-12-07,KC,BUF,W,22,19,Home
1969,1969-12-07,LAC,NE,W,28,18,Home
1969,1969-12-07,LAR,MIN,L,13,20,Home
1969,1969-12-07,LV,CIN,W,37,17,Home
1969,1969-12-07,MIA,DEN,W,27,24,Home
1969,1969-12-07,NYG,ARI,W,49,6,Home
1969,1969-12-07,PHI,WAS,L,29,34,Home
1969,1969-12-07,PIT,DAL,L,7,10,Home
1969,1969-12-13,DAL,IND,W,27,10,Home
1969,1969-12-13,LV,KC,W,10,6,Home
1969,1969-12-14,ARI,CLE,L,21,27,Home
1969,1969-12-14,CHI,GB,L,3,21,Home
1969,1969-12-14,DEN,CIN,W,27,16,Home
1969,1969-12-14,DET,LAR,W,28,0,Home
1969,1969-12-14,LAC,BUF,W,45,6,Home
1969,1969-12-14,MIA,NYJ,L,9,27,Home
1969,1969-12-14,MIN,SF,W,10,7,Home
1969,1969-12-14,PHI,ATL,L,3,27,Home
1969,1969-12-14,PIT,NYG,L,17,21,Home
1969,1969-12-14,TEN,NE,W,27,23,Home
1969,1969-12-14,WAS,NO,W,17,14,Home
1969,1969-12-21,ATL,MIN,W,10,3,Home
1969,1969-12-21,CHI,DET,L,3,20,Home
1969,1969-12-21,DAL,WAS,W,20,10,Home
1969,1969-12-21,GB,ARI,W,45,28,Home
1969,1969-12-21,LAR,IND,L,7,13,Home
1969,1969-12-21,NO,PIT,W,27,24,Home
1969,1969-12-21,NYG,CLE,W,27,14,Home
1969,1969-12-21,SF,PHI,W,14,13,Home
1970,1970-09-18,LAR,ARI,W,34,13,Home
1970,1970-09-19,NYG,CHI,L,16,24,Home
1970,1970-09-20,BUF,DEN,L,10,25,Home
1970,1970-09-20,CIN,LV,W,31,21,Home
1970,1970-09-20,GB,DET,L,0,40,Home
1970,1970-09-20,LAC,IND,L,14,16,Home
1970,1970-09-20,MIN,KC,W,27,10,Home
1970,1970-09-20,NE,MIA,W,27,14,Home
1970,1970-09-20,NO,ATL,L,3,14,Home
1970,1970-09-20,PHI,DAL,L,7,17,Home
1970,1970-09-20,PIT,TEN,L,7,19,Home
1970,1970-09-20,SF,WAS,W,26,17,Home
1970,1970-09-21,CLE,NYJ,W,31,21,Home
1970,1970-09-27,ARI,WAS,W,27,17,Home
1970,1970-09-27,BUF,LAR,L,0,19,Home
1970,1970-09-27,CHI,PHI,W,20,16,Home
1970,1970-09-27,DAL,NYG,W,28,10,Home
1970,1970-09-27,DEN,PIT,W,16,13,Home
1970,1970-09-27,DET,CIN,W,38,3,Home
1970,1970-09-27,GB,ATL,W,27,24,Home
1970,1970-09-27,LAC,LV,T,27,27,Home
1970,1970-09-27,MIN,NO,W,26,0,Home
1970,1970-09-27,NE,NYJ,L,21,31,Home
1970,1970-09-27,SF,CLE,W,34,31,Home
1970,1970-09-27,TEN,MIA,L,10,20,Home
1970,1970-09-28,IND,KC,L,24,44,Home
1970,1970-10-03,CLE,PIT,W,15,7,Home
1970,1970-10-03,MIA,LV,W,20,13,Home
1970,1970-10-04,ARI,DAL,W,20,7,Home
1970,1970-10-04,ATL,SF,W,21,20,Home
1970,1970-10-04,BUF,NYJ,W,34,31,Home
1970,1970-10-04,CIN,TEN,L,13,20,Home
1970,1970-10-04,DEN,KC,W,26,13,Home
1970,1970-10-04,GB,MIN,W,13,10,Home
1970,1970-10-04,LAR,LAC,W,37,10,Home
1970,1970-10-04,NE,IND,L,6,14,Home
1970,1970-10-04,NO,NYG,W,14,10,Home
1970,1970-10-04,PHI,WAS,L,21,33,Home
1970,1970-10-05,DET,CHI,W,28,14,Home
1970,1970-10-10,NYJ,MIA,L,6,20,Home
1970,1970-10-11,ARI,NO,W,24,17,Home
1970,1970-10-11,CHI,MIN,L,0,24,Home
1970,1970-10-11,CLE,CIN,W,30,27,Home
1970,1970-10-11,DAL,ATL,W,13,0,Home
1970,1970-10-11,KC,NE,W,23,10,Home
1970,1970-10-11,LAR,SF,L,6,20,Home
1970,1970-10-11,LV,DEN,W,35,23,Home
1970,1970-10-11,NYG,PHI,W,30,23,Home
1970,1970-10-11,PIT,BUF,W,23,10,Home
1970,1970-10-11,TEN,IND,L,20,24,Home
1970,1970-10-11,WAS,DET,W,31,10,Home
1970,1970-10-12,LAC,GB,L,20,22,Home
1970,1970-10-18,BUF,MIA,L,14,33,Home
1970,1970-10-18,CHI,LAC,L,7,20,Home
1970,1970-10-18,CIN,KC,L,19,27,Home
1970,1970-10-18,CLE,DET,L,24,41,Home
1970,1970-10-18,DEN,ATL,W,24,10,Home
1970,1970-10-18,GB,LAR,L,21,31,Home
1970,1970-10-18,MIN,DAL,W,54,13,Home
1970,1970-10-18,NE,NYG,L,0,16,Home
1970,1970-10-18,NYJ,IND,L,22,29,Home
1970,1970-10-18,PHI,ARI,L,20,35,Home
1970,1970-10-18,SF,NO,T,20,20,Home
1970,1970-10-18,TEN,PIT,L,3,7,Home
1970,1970-10-19,LV,WAS,W,34,20,Home
1970,1970-10-25,ATL,NO,W,32,14,Home
1970,1970-10-25,CHI,DET,L,10,16,Home
1970,1970-10-25,GB,PHI,W,30,17,Home
1970,1970-10-25,IND,NE,W,27,3,Home
1970,1970-10-25,KC,DAL,L,16,27,Home
1970,1970-10-25,LAC,TEN,T,31,31,Home
1970,1970-10-25,LV,PIT,W,31,14,Home
1970,1970-10-25,MIA,CLE,L,0,28,Home
1970,1970-10-25,NYG,ARI,W,35,17,Home
1970,1970-10-25,NYJ,BUF,L,6,10,Home
1970,1970-10-25,SF,DEN,W,19,14,Home
1970,1970-10-25,WAS,CIN,W,20,0,Home
1970,1970-10-26,MIN,LAR,W,13,3,Home
1970,1970-11-01,ARI,TEN,W,44,0,Home
1970,1970-11-01,ATL,CHI,L,14,23,Home
1970,1970-11-01,CLE,LAC,L,10,27,Home
1970,1970-11-01,DAL,PHI,W,21,17,Home
1970,1970-11-01,DEN,WAS,L,3,19,Home
1970,1970-11-01,DET,MIN,L,17,30,Home
1970,1970-11-01,IND,MIA,W,35,0,Home
1970,1970-11-01,KC,LV,T,17,17,Home
1970,1970-11-01,NE,BUF,L,10,45,Home
1970,1970-11-01,NO,LAR,L,17,30,Home
1970,1970-11-01,NYJ,NYG,L,10,22,Home
1970,1970-11-01,SF,GB,W,26,10,Home
1970,1970-11-02,PIT,CIN,W,21,10,Home
1970,1970-11-08,ARI,NE,W,31,0,Home
1970,1970-11-08,BUF,CIN,L,14,43,Home
1970,1970-11-08,CHI,SF,L,16,37,Home
1970,1970-11-08,KC,TEN,W,24,9,Home
1970,1970-11-08,LAC,DEN,W,24,21,Home
1970,1970-11-08,LAR,ATL,T,10,10,Home
1970,1970-11-08,LV,CLE,W,23,20,Home
1970,1970-11-08,NO,DET,W,19,17,Home
1970,1970-11-08,NYG,DAL,W,23,20,Home
1970,1970-11-08,PHI,MIA,W,24,17,Home
1970,1970-11-08,PIT,NYJ,W,21,17,Home
1970,1970-11-08,WAS,MIN,L,10,19,Home
1970,1970-11-09,GB,IND,L,10,13,Home
1970,1970-11-15,CIN,CLE,W,14,10,Home
1970,1970-11-15,DEN,LV,L,19,24,Home
1970,1970-11-15,GB,CHI,W,20,19,Home
1970,1970-11-15,IND,BUF,T,17,17,Home
1970,1970-11-15,LAR,NYJ,L,20,31,Home
1970,1970-11-15,MIA,NO,W,21,10,Home
1970,1970-11-15,MIN,DET,W,24,20,Home
1970,1970-11-15,NE,LAC,L,14,16,Home
1970,1970-11-15,NYG,WAS,W,35,33,Home
1970,1970-11-15,PHI,ATL,T,13,13,Home
1970,1970-11-15,PIT,KC,L,14,31,Home
1970,1970-11-15,TEN,SF,L,20,30,Home
1970,1970-11-16,DAL,ARI,L,0,38,Home
1970,1970-11-22,ATL,LAR,L,7,17,Home
1970,1970-11-22,CHI,BUF,W,31,13,Home
1970,1970-11-22,CIN,PIT,W,34,7,Home
1970,1970-11-22,CLE,TEN,W,28,14,Home
1970,1970-11-22,DET,SF,W,28,7,Home
1970,1970-11-22,KC,ARI,T,6,6,Home
1970,1970-11-22,LV,LAC,W,20,17,Home
1970,1970-11-22,MIA,IND,W,34,17,Home
1970,1970-11-22,MIN,GB,W,10,3,Home
1970,1970-11-22,NO,DEN,L,6,31,Home
1970,1970-11-22,NYJ,NE,W,17,3,Home
1970,1970-11-22,WAS,DAL,L,21,45,Home
1970,1970-11-23,PHI,NYG,W,23,20,Home
1970,1970-11-26,DAL,GB,W,16,3,Home
1970,1970-11-26,DET,LV,W,28,14,Home
1970,1970-11-29,ARI,PHI,W,23,14,Home
1970,1970-11-29,BUF,NE,L,10,14,Home
1970,1970-11-29,CIN,NO,W,26,6,Home
1970,1970-11-29,IND,CHI,W,21,20,Home
1970,1970-11-29,KC,LAC,W,26,14,Home
1970,1970-11-29,NYJ,MIN,W,20,10,Home
1970,1970-11-29,PIT,CLE,W,28,9,Home
1970,1970-11-29,SF,LAR,L,13,30,Home
1970,1970-11-29,TEN,DEN,W,31,21,Home
1970,1970-11-29,WAS,NYG,L,24,27,Home
1970,1970-11-30,ATL,MIA,L,7,20,Home
1970,1970-12-05,MIN,CHI,W,16,13,Home
1970,1970-12-06,DAL,WAS,W,34,0,Home
1970,1970-12-06,DET,ARI,W,16,3,Home
1970,1970-12-06,IND,PHI,W,29,10,Home
1970,1970-12-06,KC,DEN,W,16,0,Home
1970,1970-12-06,LAC,CIN,L,14,17,Home
1970,1970-12-06,LAR,NO,W,34,16,Home
1970,1970-12-06,MIA,NE,W,37,20,Home
1970,1970-12-06,NYG,BUF,W,20,6,Home
1970,1970-12-06,NYJ,LV,L,13,14,Home
1970,1970-12-06,PIT,GB,L,12,20,Home
1970,1970-12-06,SF,ATL,W,24,20,Home
1970,1970-12-07,TEN,CLE,L,10,21,Home
1970,1970-12-12,CLE,DAL,L,2,6,Home
1970,1970-12-12,LV,KC,W,20,6,Home
1970,1970-12-13,ARI,NYG,L,17,34,Home
1970,1970-12-13,ATL,PIT,W,27,16,Home
1970,1970-12-13,BUF,IND,L,14,20,Home
1970,1970-12-13,CHI,GB,W,35,17,Home
1970,1970-12-13,DEN,LAC,T,17,17,Home
1970,1970-12-13,MIA,NYJ,W,16,10,Home
1970,1970-12-13,NE,MIN,L,14,35,Home
1970,1970-12-13,NO,SF,L,27,38,Home
1970,1970-12-13,TEN,CIN,L,20,30,Home
1970,1970-12-13,WAS,PHI,W,24,6,Home
1970,1970-12-14,LAR,DET,L,23,28,Home
1970,1970-12-19,IND,NYJ,W,35,20,Home
1970,1970-12-20,ATL,MIN,L,7,37,Home
1970,1970-12-20,CIN,NE,W,45,7,Home
1970,1970-12-20,DAL,TEN,W,52,10,Home
1970,1970-12-20,DEN,CLE,L,13,27,Home
1970,1970-12-20,DET,GB,W,20,0,Home
1970,1970-12-20,LAC,KC,W,31,13,Home
1970,1970-12-20,LV,SF,L,7,38,Home
1970,1970-12-20,MIA,BUF,W,45,7,Home
1970,1970-12-20,NO,CHI,L,3,24,Home
1970,1970-12-20,NYG,LAR,L,3,31,Home
1970,1970-12-20,PHI,PIT,W,30,20,Home
1970,1970-12-20,WAS,ARI,W,28,27,Home
1971,1971-09-19,ARI,WAS,L,17,24,Home
1971,1971-09-19,ATL,SF,W,20,17,Home
1971,1971-09-19,BUF,DAL,L,37,49,Home
1971,1971-09-19,CHI,PIT,W,17,15,Home
1971,1971-09-19,CIN,PHI,W,37,14,Home
1971,1971-09-19,CLE,TEN,W,31,0,Home
1971,1971-09-19,DEN,MIA,T,10,10,Home
1971,1971-09-19,GB,NYG,L,40,42,Home
1971,1971-09-19,IND,NYJ,W,22,0,Home
1971,1971-09-19,LAC,KC,W,21,14,Home
1971,1971-09-19,NE,LV,W,20,6,Home
1971,1971-09-19,NO,LAR,W,24,20,Home
1971,1971-09-20,DET,MIN,L,13,16,Home
1971,1971-09-26,BUF,MIA,L,14,29,Home
1971,1971-09-26,GB,DEN,W,34,13,Home
1971,1971-09-26,IND,CLE,L,13,14,Home
1971,1971-09-26,LAC,LV,L,0,34,Home
1971,1971-09-26,LAR,ATL,T,20,20,Home
1971,1971-09-26,MIN,CHI,L,17,20,Home
1971,1971-09-26,NE,DET,L,7,34,Home
1971,1971-09-26,NO,SF,L,20,38,Home
1971,1971-09-26,NYG,WAS,L,3,30,Home
1971,1971-09-26,PHI,DAL,L,7,42,Home
1971,1971-09-26,PIT,CIN,W,21,10,Home
1971,1971-09-26,TEN,KC,L,16,20,Home
1971,1971-09-27,ARI,NYJ,W,17,10,Home
1971,1971-10-03,ARI,NYG,L,20,21,Home
1971,1971-10-03,DAL,WAS,L,16,20,Home
1971,1971-10-03,DEN,KC,L,3,16,Home
1971,1971-10-03,DET,ATL,W,41,38,Home
1971,1971-10-03,GB,CIN,W,20,17,Home
1971,1971-10-03,LAR,CHI,W,17,3,Home
1971,1971-10-03,MIA,NYJ,L,10,14,Home
1971,1971-10-03,MIN,BUF,W,19,0,Home
1971,1971-10-03,NE,IND,L,3,23,Home
1971,1971-10-03,PHI,SF,L,3,31,Home
1971,1971-10-03,PIT,LAC,W,21,17,Home
1971,1971-10-03,TEN,NO,T,13,13,Home
1971,1971-10-04,CLE,LV,L,20,34,Home
1971,1971-10-10,ATL,ARI,L,9,26,Home
1971,1971-10-10,BUF,IND,L,0,43,Home
1971,1971-10-10,CHI,NO,W,35,14,Home
1971,1971-10-10,CIN,MIA,L,13,23,Home
1971,1971-10-10,CLE,PIT,W,27,17,Home
1971,1971-10-10,DEN,LV,L,16,27,Home
1971,1971-10-10,DET,GB,W,31,28,Home
1971,1971-10-10,KC,LAC,W,31,10,Home
1971,1971-10-10,NE,NYJ,W,20,0,Home
1971,1971-10-10,PHI,MIN,L,0,13,Home
1971,1971-10-10,SF,LAR,L,13,20,Home
1971,1971-10-10,WAS,TEN,W,22,13,Home
1971,1971-10-11,DAL,NYG,W,20,13,Home
1971,1971-10-17,ATL,LAR,L,16,24,Home
1971,1971-10-17,CIN,CLE,L,24,27,Home
1971,1971-10-17,DEN,LAC,W,20,16,Home
1971,1971-10-17,GB,MIN,L,13,24,Home
1971,1971-10-17,LV,PHI,W,34,10,Home
1971,1971-10-17,MIA,NE,W,41,3,Home
1971,1971-10-17,NO,DAL,W,24,14,Home
1971,1971-10-17,NYG,IND,L,7,31,Home
1971,1971-10-17,NYJ,BUF,W,28,17,Home
1971,1971-10-17,SF,CHI,W,13,0,Home
1971,1971-10-17,TEN,DET,L,7,31,Home
1971,1971-10-17,WAS,ARI,W,20,0,Home
1971,1971-10-18,KC,PIT,W,38,16,Home
1971,1971-10-23,LAC,BUF,W,20,3,Home
1971,1971-10-24,ARI,SF,L,14,26,Home
1971,1971-10-24,ATL,NO,W,28,6,Home
1971,1971-10-24,CLE,DEN,L,0,27,Home
1971,1971-10-24,DAL,NE,W,44,21,Home
1971,1971-10-24,DET,CHI,L,23,28,Home
1971,1971-10-24,KC,WAS,W,27,20,Home
1971,1971-10-24,LAR,GB,W,30,13,Home
1971,1971-10-24,LV,CIN,W,31,27,Home
1971,1971-10-24,NYJ,MIA,L,14,30,Home
1971,1971-10-24,PHI,NYG,W,23,7,Home
1971,1971-10-24,PIT,TEN,W,23,16,Home
1971,1971-10-25,MIN,IND,W,10,3,Home
1971,1971-10-31,BUF,ARI,L,23,28,Home
1971,1971-10-31,CHI,DAL,W,23,19,Home
1971,1971-10-31,CLE,ATL,L,14,31,Home
1971,1971-10-31,IND,PIT,W,34,21,Home
1971,1971-10-31,LAC,NYJ,W,49,21,Home
1971,1971-10-31,LAR,MIA,L,14,20,Home
1971,1971-10-31,LV,KC,T,20,20,Home
1971,1971-10-31,NYG,MIN,L,10,17,Home
1971,1971-10-31,PHI,DEN,W,17,16,Home
1971,1971-10-31,SF,NE,W,27,10,Home
1971,1971-10-31,TEN,CIN,W,10,6,Home
1971,1971-10-31,WAS,NO,W,24,14,Home
1971,1971-11-01,GB,DET,T,14,14,Home
1971,1971-11-07,ARI,DAL,L,13,16,Home
1971,1971-11-07,CHI,GB,L,14,17,Home
1971,1971-11-07,CIN,ATL,L,6,9,Home
1971,1971-11-07,DEN,DET,L,20,24,Home
1971,1971-11-07,MIA,BUF,W,34,0,Home
1971,1971-11-07,MIN,SF,L,9,13,Home
1971,1971-11-07,NE,TEN,W,28,20,Home
1971,1971-11-07,NO,LV,T,21,21,Home
1971,1971-11-07,NYG,LAC,W,35,17,Home
1971,1971-11-07,NYJ,KC,W,13,10,Home
1971,1971-11-07,PIT,CLE,W,26,9,Home
1971,1971-11-07,WAS,PHI,T,7,7,Home
1971,1971-11-08,IND,LAR,W,24,17,Home
1971,1971-11-14,ATL,NYG,L,17,21,Home
1971,1971-11-14,CHI,WAS,W,16,15,Home
1971,1971-11-14,DAL,PHI,W,20,7,Home
1971,1971-11-14,DEN,CIN,L,10,24,Home
1971,1971-11-14,DET,LAR,L,13,21,Home
1971,1971-11-14,KC,CLE,W,13,7,Home
1971,1971-11-14,LV,TEN,W,41,21,Home
1971,1971-11-14,MIA,PIT,W,24,21,Home
1971,1971-11-14,MIN,GB,W,3,0,Home
1971,1971-11-14,NE,BUF,W,38,33,Home
1971,1971-11-14,NYJ,IND,L,13,14,Home
1971,1971-11-14,SF,NO,L,20,26,Home
1971,1971-11-15,LAC,ARI,W,20,17,Home
1971,1971-11-21,ARI,PHI,L,20,37,Home
1971,1971-11-21,BUF,NYJ,L,7,20,Home
1971,1971-11-21,CHI,DET,L,3,28,Home
1971,1971-11-21,CIN,TEN,W,28,13,Home
1971,1971-11-21,CLE,NE,W,27,7,Home
1971,1971-11-21,KC,DEN,W,28,10,Home
1971,1971-11-21,LAR,SF,W,17,6,Home
1971,1971-11-21,LV,LAC,W,34,33,Home
1971,1971-11-21,MIA,IND,W,17,14,Home
1971,1971-11-21,NO,MIN,L,10,23,Home
1971,1971-11-21,PIT,NYG,W,17,13,Home
1971,1971-11-21,WAS,DAL,L,0,13,Home
1971,1971-11-22,ATL,GB,W,28,21,Home
1971,1971-11-25,DAL,LAR,W,28,21,Home
1971,1971-11-25,DET,KC,W,32,21,Home
1971,1971-11-28,BUF,NE,W,27,20,Home
1971,1971-11-28,CIN,LAC,W,31,0,Home
1971,1971-11-28,GB,NO,L,21,29,Home
1971,1971-11-28,LV,IND,L,14,37,Home
1971,1971-11-28,MIN,ATL,W,24,7,Home
1971,1971-11-28,NYG,ARI,L,7,24,Home
1971,1971-11-28,NYJ,SF,L,21,24,Home
1971,1971-11-28,PHI,WAS,L,13,20,Home
1971,1971-11-28,PIT,DEN,L,10,22,Home
1971,1971-11-28,TEN,CLE,L,24,37,Home
1971,1971-11-29,MIA,CHI,W,34,3,Home
1971,1971-12-04,DAL,NYJ,W,52,10,Home
1971,1971-12-05,ARI,GB,T,16,16,Home
1971,1971-12-05,ATL,LV,W,24,13,Home
1971,1971-12-05,CLE,CIN,W,31,27,Home
1971,1971-12-05,DEN,CHI,W,6,3,Home
1971,1971-12-05,DET,PHI,L,20,23,Home
1971,1971-12-05,IND,BUF,W,24,0,Home
1971,1971-12-05,LAC,MIN,W,30,14,Home
1971,1971-12-05,LAR,NO,W,45,28,Home
1971,1971-12-05,NE,MIA,W,34,13,Home
1971,1971-12-05,TEN,PIT,W,29,3,Home
1971,1971-12-05,WAS,NYG,W,23,7,Home
1971,1971-12-06,SF,KC,L,17,26,Home
1971,1971-12-11,IND,MIA,W,14,3,Home
1971,1971-12-11,MIN,DET,W,29,10,Home
1971,1971-12-12,BUF,TEN,L,14,20,Home
1971,1971-12-12,CIN,PIT,L,13,21,Home
1971,1971-12-12,GB,CHI,W,31,10,Home
1971,1971-12-12,KC,LV,W,16,14,Home
1971,1971-12-12,LAC,DEN,W,45,17,Home
1971,1971-12-12,NO,CLE,L,17,21,Home
1971,1971-12-12,NYG,DAL,L,14,42,Home
1971,1971-12-12,NYJ,NE,W,13,6,Home
1971,1971-12-12,PHI,ARI,W,19,7,Home
