season,date,team1,team2,result,score1,score2,home_away,home_rank,away_rank,is_upset
1973,1973-12-16,WAS,PHI,3,38,20,1,6,16,0
1974,1974-09-15,ARI,PHI,3,7,3,1,7,12,0
1974,1974-09-15,ATL,DAL,0,0,24,1,24,9,0
1974,1974-09-15,CHI,DET,3,17,9,1,23,14,1
1974,1974-09-15,CIN,CLE,3,33,7,1,13,22,0
1974,1974-09-15,DEN,LAR,0,10,17,1,10,6,0
1974,1974-09-15,GB,MIN,0,17,32,1,17,5,0
1974,1974-09-15,KC,NYJ,3,24,16,1,19,15,1
1974,1974-09-15,NE,MIA,3,34,24,1,11,2,1
1974,1974-09-15,NO,SF,0,13,17,1,21,18,0
1974,1974-09-15,NYG,WAS,0,10,13,1,25,4,0
1974,1974-09-15,PIT,IND,3,30,0,1,3,26,0
1974,1974-09-15,TEN,LAC,3,21,14,1,16,20,0
1974,1974-09-16,BUF,LV,3,21,20,1,8,1,1
1974,1974-09-22,ATL,SF,0,10,16,1,24,18,0
1974,1974-09-22,BUF,MIA,0,16,24,1,8,2,0
1974,1974-09-22,CHI,NYJ,0,21,23,1,23,15,0
1974,1974-09-22,CIN,LAC,0,17,20,1,13,20,1
1974,1974-09-22,CLE,TEN,3,20,7,1,22,16,1
1974,1974-09-22,DEN,PIT,1,35,35,1,10,3,0
1974,1974-09-22,DET,MIN,0,6,7,1,14,5,0
1974,1974-09-22,IND,GB,0,13,20,1,26,17,0
1974,1974-09-22,LAR,NO,3,24,0,1,6,21,0
1974,1974-09-22,LV,KC,3,27,7,1,1,19,0
1974,1974-09-22,NYG,NE,0,20,28,1,25,11,0
1974,1974-09-22,WAS,ARI,0,10,17,1,4,7,1
1974,1974-09-23,PHI,DAL,3,13,10,1,12,9,1
1974,1974-09-29,ARI,CLE,3,29,7,1,7,22,0
1974,1974-09-29,BUF,NYJ,3,16,12,1,8,15,0
1974,1974-09-29,DAL,NYG,0,6,14,1,9,25,1
1974,1974-09-29,GB,DET,3,21,19,1,17,14,1
1974,1974-09-29,LAC,MIA,0,21,28,1,20,2,0
1974,1974-09-29,MIN,CHI,3,11,7,1,5,23,0
1974,1974-09-29,NE,LAR,3,20,14,1,11,6,1
1974,1974-09-29,NO,ATL,3,14,13,1,21,24,0
1974,1974-09-29,PHI,IND,3,30,10,1,12,26,0
1974,1974-09-29,PIT,LV,0,0,17,1,3,1,0
1974,1974-09-29,SF,CIN,0,3,21,1,18,13,0
1974,1974-09-29,TEN,KC,0,7,17,1,16,19,1
1974,1974-09-30,WAS,DEN,3,30,3,1,4,10,0
1974,1974-10-06,CHI,NO,3,24,10,1,23,21,1
1974,1974-10-06,CIN,WAS,3,28,17,1,13,4,1
1974,1974-10-06,CLE,LV,0,24,40,1,22,1,0
1974,1974-10-06,DAL,MIN,0,21,23,1,9,5,0
1974,1974-10-06,GB,BUF,0,7,27,1,17,8,0
1974,1974-10-06,KC,DEN,0,14,17,1,19,10,0
1974,1974-10-06,LAC,PHI,0,7,13,1,20,12,0
1974,1974-10-06,LAR,DET,3,16,13,1,6,14,0
1974,1974-10-06,NE,IND,3,42,3,1,11,26,0
1974,1974-10-06,NYG,ATL,0,7,14,1,25,24,0
1974,1974-10-06,SF,ARI,0,9,34,1,18,7,0
1974,1974-10-06,TEN,PIT,0,7,13,1,16,3,0
1974,1974-10-07,MIA,NYJ,3,21,17,1,2,15,0
1974,1974-10-13,ARI,DAL,3,31,28,1,7,9,0
1974,1974-10-13,ATL,CHI,3,13,10,1,24,23,1
1974,1974-10-13,CLE,CIN,0,24,34,1,22,13,0
1974,1974-10-13,DEN,NO,3,33,17,1,10,21,0
1974,1974-10-13,GB,LAR,3,17,6,1,17,6,1
1974,1974-10-13,IND,BUF,0,14,27,1,26,8,0
1974,1974-10-13,KC,PIT,0,24,34,1,19,3,0
1974,1974-10-13,LAC,LV,0,10,14,1,20,1,0
1974,1974-10-13,MIN,TEN,3,51,10,1,5,16,0
1974,1974-10-13,NYJ,NE,0,0,24,1,15,11,0
1974,1974-10-13,PHI,NYG,3,35,7,1,12,25,0
1974,1974-10-13,WAS,MIA,3,20,17,1,4,2,1
1974,1974-10-14,DET,SF,3,17,13,1,14,18,0
1974,1974-10-20,ATL,NO,0,3,13,1,24,21,0
1974,1974-10-20,BUF,NE,3,30,28,1,8,11,0
1974,1974-10-20,DAL,PHI,3,31,24,1,9,12,0
1974,1974-10-20,DEN,LAC,3,27,7,1,10,20,0
1974,1974-10-20,LAR,SF,3,37,14,1,6,18,0
1974,1974-10-20,LV,CIN,3,30,27,1,1,13,0
1974,1974-10-20,MIA,KC,3,9,3,1,2,19,0
1974,1974-10-20,MIN,DET,0,16,20,1,5,14,1
1974,1974-10-20,NYJ,IND,0,20,35,1,15,26,1
1974,1974-10-20,PIT,CLE,3,20,16,1,3,22,0
1974,1974-10-20,TEN,ARI,0,27,31,1,16,7,0
1974,1974-10-20,WAS,NYG,3,24,3,1,4,25,0
1974,1974-10-21,CHI,GB,3,10,9,1,23,17,1
1974,1974-10-27,ARI,WAS,3,23,20,1,7,4,1
1974,1974-10-27,BUF,CHI,3,16,6,1,8,23,0
1974,1974-10-27,CIN,TEN,0,21,34,1,13,16,1
1974,1974-10-27,CLE,DEN,3,23,21,1,22,10,1
1974,1974-10-27,DET,GB,3,19,17,1,14,17,0
1974,1974-10-27,LAC,KC,0,14,24,1,20,19,0
1974,1974-10-27,MIA,IND,3,17,7,1,2,26,0
1974,1974-10-27,MIN,NE,0,14,17,1,5,11,1
1974,1974-10-27,NO,PHI,3,14,10,1,21,12,1
1974,1974-10-27,NYG,DAL,0,7,21,1,25,9,0
1974,1974-10-27,NYJ,LAR,0,13,20,1,15,6,0
1974,1974-10-27,SF,LV,0,24,35,1,18,1,0
1974,1974-10-28,PIT,ATL,3,24,17,1,3,24,0
1974,1974-11-03,CHI,MIN,0,0,17,1,23,5,0
1974,1974-11-03,DAL,ARI,3,17,14,1,9,7,1
1974,1974-11-03,DEN,LV,0,17,28,1,10,1,0
1974,1974-11-03,DET,NO,3,19,14,1,14,21,0
1974,1974-11-03,GB,WAS,0,6,17,1,17,4,0
1974,1974-11-03,IND,CIN,0,14,24,1,26,13,0
1974,1974-11-03,KC,NYG,0,27,33,1,19,25,1
1974,1974-11-03,LAC,CLE,3,36,35,1,20,22,0
1974,1974-11-03,MIA,ATL,3,42,7,1,2,24,0
1974,1974-11-03,NE,BUF,0,28,29,1,11,8,0
1974,1974-11-03,NYJ,TEN,0,22,27,1,15,16,1
1974,1974-11-03,PIT,PHI,3,27,0,1,3,12,0
1974,1974-11-04,SF,LAR,0,13,15,1,18,6,0
1974,1974-11-10,BUF,TEN,0,9,21,1,8,16,1
1974,1974-11-10,CIN,PIT,3,17,10,1,13,3,1
1974,1974-11-10,DAL,SF,3,20,14,1,9,18,0
1974,1974-11-10,GB,CHI,3,20,3,1,17,23,0
1974,1974-11-10,IND,DEN,0,6,17,1,26,10,0
1974,1974-11-10,KC,LAC,0,7,14,1,19,20,1
1974,1974-11-10,LAR,ATL,3,21,0,1,6,24,0
1974,1974-11-10,LV,DET,3,35,13,1,1,14,0
1974,1974-11-10,NE,CLE,0,14,21,1,11,22,1
1974,1974-11-10,NO,MIA,0,0,21,1,21,2,0
1974,1974-11-10,NYG,NYJ,0,20,26,1,25,15,0
1974,1974-11-10,PHI,WAS,0,20,27,1,12,4,0
1974,1974-11-11,ARI,MIN,0,24,28,1,7,5,0
1974,1974-11-17,ATL,IND,0,7,17,1,24,26,1
1974,1974-11-17,CHI,SF,0,0,34,1,23,18,0
1974,1974-11-17,CLE,PIT,0,16,26,1,22,3,0
1974,1974-11-17,DET,NYG,3,20,19,1,14,25,0
1974,1974-11-17,LV,LAC,3,17,10,1,1,20,0
1974,1974-11-17,MIA,BUF,3,35,28,1,2,8,0
1974,1974-11-17,MIN,GB,0,7,19,1,5,17,1
1974,1974-11-17,NE,NYJ,0,16,21,1,11,15,1
1974,1974-11-17,NO,LAR,3,20,7,1,21,6,1
1974,1974-11-17,PHI,ARI,0,3,13,1,12,7,0
1974,1974-11-17,TEN,CIN,3,20,3,1,16,13,1
1974,1974-11-17,WAS,DAL,3,28,21,1,4,9,0
1974,1974-11-18,DEN,KC,0,34,42,1,10,19,1
1974,1974-11-24,CIN,KC,3,33,6,1,13,19,0
1974,1974-11-24,CLE,BUF,0,10,15,1,22,8,0
1974,1974-11-24,DET,CHI,3,34,17,1,14,23,0
1974,1974-11-24,GB,LAC,3,34,0,1,17,20,0
1974,1974-11-24,IND,NE,0,17,27,1,26,11,0
1974,1974-11-24,LAR,MIN,3,20,17,1,6,5,1
1974,1974-11-24,LV,DEN,0,17,20,1,1,10,1
1974,1974-11-24,NYG,ARI,0,21,23,1,25,7,0
1974,1974-11-24,NYJ,MIA,3,17,14,1,15,2,1
1974,1974-11-24,SF,ATL,3,27,0,1,18,24,0
1974,1974-11-24,TEN,DAL,0,0,10,1,16,9,0
1974,1974-11-24,WAS,PHI,3,26,7,1,4,12,0
1974,1974-11-25,NO,PIT,0,7,28,1,21,3,0
1974,1974-11-28,DAL,WAS,3,24,23,1,9,4,1
1974,1974-11-28,DET,DEN,0,27,31,1,14,10,0
1974,1974-12-01,ARI,KC,0,13,17,1,7,19,1
1974,1974-12-01,ATL,LAR,0,7,30,1,24,6,0
1974,1974-12-01,BUF,IND,3,6,0,1,8,26,0
1974,1974-12-01,CHI,NYG,3,16,13,1,23,25,0
1974,1974-12-01,CLE,SF,3,7,0,1,22,18,1
1974,1974-12-01,LV,NE,3,41,26,1,1,11,0
1974,1974-12-01,MIN,NO,3,29,9,1,5,21,0
1974,1974-12-01,NYJ,LAC,3,27,14,1,15,20,0
1974,1974-12-01,PHI,GB,3,36,14,1,12,17,0
1974,1974-12-01,PIT,TEN,0,10,13,1,3,16,1
1974,1974-12-02,MIA,CIN,3,24,3,1,2,13,0
1974,1974-12-07,DAL,CLE,3,41,17,1,9,22,0
1974,1974-12-07,MIN,ATL,3,23,10,1,5,24,0
1974,1974-12-08,CIN,DET,0,19,23,1,13,14,1
1974,1974-12-08,DEN,TEN,3,37,14,1,10,16,0
1974,1974-12-08,IND,MIA,0,16,17,1,26,2,0
1974,1974-12-08,KC,LV,0,6,7,1,19,1,0
1974,1974-12-08,LAC,CHI,3,28,21,1,20,23,0
1974,1974-12-08,NE,PIT,0,17,21,1,11,3,0
1974,1974-12-08,NO,ARI,3,14,0,1,21,7,1
1974,1974-12-08,NYG,PHI,0,7,20,1,25,12,0
1974,1974-12-08,NYJ,BUF,3,20,10,1,15,8,1
1974,1974-12-08,SF,GB,3,7,6,1,18,17,1
1974,1974-12-09,LAR,WAS,0,17,23,1,6,4,0
1974,1974-12-14,KC,MIN,0,15,35,1,19,5,0
1974,1974-12-14,LV,DAL,3,27,23,1,1,9,0
1974,1974-12-14,PIT,CIN,3,27,3,1,3,13,0
1974,1974-12-15,ARI,NYG,3,26,14,1,7,25,0
1974,1974-12-15,ATL,GB,3,10,3,1,24,17,1
1974,1974-12-15,IND,NYJ,0,38,45,1,26,15,0
1974,1974-12-15,LAC,DEN,3,17,0,1,20,10,1
1974,1974-12-15,LAR,BUF,3,19,14,1,6,8,0
1974,1974-12-15,MIA,NE,3,34,27,1,2,11,0
1974,1974-12-15,PHI,DET,3,28,17,1,12,14,0
1974,1974-12-15,SF,NO,3,35,21,1,18,21,0
1974,1974-12-15,TEN,CLE,3,28,24,1,16,22,0
1974,1974-12-15,WAS,CHI,3,42,0,1,4,23,0
1975,1975-09-21,ARI,ATL,3,23,20,1,6,18,0
1975,1975-09-21,BUF,NYJ,3,42,14,1,11,24,0
1975,1975-09-21,CHI,IND,0,7,35,1,21,8,0
1975,1975-09-21,CIN,CLE,3,24,17,1,5,23,0
1975,1975-09-21,DAL,LAR,3,18,7,1,9,3,1
1975,1975-09-21,DEN,KC,3,37,33,1,14,16,0
1975,1975-09-21,GB,DET,0,16,30,1,19,13,0
1975,1975-09-21,LAC,PIT,0,0,37,1,25,1,0
1975,1975-09-21,MIN,SF,3,27,17,1,2,15,0
1975,1975-09-21,NE,TEN,0,0,7,1,22,10,0
1975,1975-09-21,PHI,NYG,0,14,23,1,20,17,0
1975,1975-09-21,WAS,NO,3,41,3,1,12,26,0
1975,1975-09-22,MIA,LV,0,21,31,1,7,4,0
1975,1975-09-28,ATL,DET,0,14,17,1,18,13,0
1975,1975-09-28,CHI,PHI,3,15,13,1,21,20,1
1975,1975-09-28,CLE,MIN,0,10,42,1,23,2,0
1975,1975-09-28,DAL,ARI,3,37,31,1,9,6,1
1975,1975-09-28,IND,LV,0,20,31,1,8,4,0
1975,1975-09-28,KC,NYJ,0,24,30,1,16,24,1
1975,1975-09-28,NE,MIA,0,14,22,1,22,7,0
1975,1975-09-28,NO,CIN,0,0,21,1,26,5,0
1975,1975-09-28,PIT,BUF,0,21,30,1,1,11,1
1975,1975-09-28,SF,LAR,0,14,23,1,15,3,0
1975,1975-09-28,TEN,LAC,3,33,17,1,10,25,0
1975,1975-09-28,WAS,NYG,3,49,13,1,12,17,0
1975,1975-09-29,DEN,GB,3,23,13,1,14,19,0
1975,1975-10-05,ARI,NYG,3,26,14,1,6,17,0
1975,1975-10-05,ATL,NO,3,14,7,1,18,26,0
1975,1975-10-05,BUF,DEN,3,38,14,1,11,14,0
1975,1975-10-05,CLE,PIT,0,6,42,1,23,1,0
1975,1975-10-05,GB,MIA,0,7,31,1,19,7,0
1975,1975-10-05,KC,SF,0,3,20,1,16,15,0
1975,1975-10-05,LAC,LV,0,0,6,1,25,4,0
1975,1975-10-05,LAR,IND,3,24,13,1,3,8,0
1975,1975-10-05,MIN,CHI,3,28,3,1,2,21,0
1975,1975-10-05,NYJ,NE,3,36,7,1,24,22,1
1975,1975-10-05,PHI,WAS,3,26,10,1,20,12,1
1975,1975-10-05,TEN,CIN,0,19,21,1,10,5,0
1975,1975-10-06,DET,DAL,0,10,36,1,13,9,0
1975,1975-10-12,CIN,NE,3,27,10,1,5,22,0
1975,1975-10-12,CLE,TEN,0,10,40,1,23,10,0
1975,1975-10-12,DET,CHI,3,27,7,1,13,21,0
1975,1975-10-12,IND,BUF,0,31,38,1,8,11,1
1975,1975-10-12,KC,LV,3,42,10,1,16,4,1
1975,1975-10-12,LAC,LAR,0,10,13,1,25,3,0
1975,1975-10-12,MIA,PHI,3,24,16,1,7,20,0
1975,1975-10-12,MIN,NYJ,3,29,21,1,2,24,0
1975,1975-10-12,NO,GB,3,20,19,1,26,19,1
1975,1975-10-12,NYG,DAL,0,7,13,1,17,9,0
1975,1975-10-12,PIT,DEN,3,20,9,1,1,14,0
1975,1975-10-12,SF,ATL,0,3,17,1,15,18,1
1975,1975-10-13,WAS,ARI,3,27,17,1,12,6,1
1975,1975-10-19,ARI,PHI,3,31,20,1,6,20,0
1975,1975-10-19,CIN,LV,3,14,10,1,5,4,1
1975,1975-10-19,DAL,GB,0,17,19,1,9,19,1
1975,1975-10-19,DEN,CLE,3,16,15,1,14,23,0
1975,1975-10-19,LAC,KC,0,10,12,1,25,16,0
1975,1975-10-19,LAR,ATL,3,22,7,1,3,18,0
1975,1975-10-19,MIN,DET,3,25,19,1,2,13,0
1975,1975-10-19,NE,IND,3,21,10,1,22,8,1
1975,1975-10-19,NYJ,MIA,0,0,43,1,24,7,0
1975,1975-10-19,PIT,CHI,3,34,3,1,1,21,0
1975,1975-10-19,SF,NO,3,35,21,1,15,26,0
1975,1975-10-19,TEN,WAS,3,13,10,1,10,12,0
1975,1975-10-20,BUF,NYG,0,14,17,1,11,17,1
1975,1975-10-25,NYG,ARI,0,13,20,1,17,6,0
1975,1975-10-26,ATL,CIN,0,14,21,1,18,5,0
1975,1975-10-26,BUF,MIA,0,30,35,1,11,7,0
1975,1975-10-26,CLE,WAS,0,7,23,1,23,12,0
1975,1975-10-26,GB,PIT,0,13,16,1,19,1,0
1975,1975-10-26,KC,DEN,3,26,13,1,16,14,1
1975,1975-10-26,LAR,NO,3,38,14,1,3,26,0
1975,1975-10-26,LV,LAC,3,25,0,1,4,25,0
1975,1975-10-26,NE,SF,3,24,16,1,22,15,1
1975,1975-10-26,NYJ,IND,0,28,45,1,24,8,0
1975,1975-10-26,PHI,DAL,0,17,20,1,20,9,0
1975,1975-10-26,TEN,DET,3,24,8,1,10,13,0
1975,1975-10-27,CHI,MIN,0,9,13,1,21,2,0
1975,1975-11-01,NYG,LAC,3,35,24,1,17,25,0
1975,1975-11-02,ARI,NE,3,24,17,1,6,22,0
1975,1975-11-02,CHI,MIA,0,13,46,1,21,7,0
1975,1975-11-02,CIN,PIT,0,24,30,1,5,1,0
1975,1975-11-02,DEN,LV,0,17,42,1,14,4,0
1975,1975-11-02,GB,MIN,0,17,28,1,19,2,0
1975,1975-11-02,IND,CLE,3,21,7,1,8,23,0
1975,1975-11-02,KC,TEN,0,13,17,1,16,10,0
1975,1975-11-02,NO,ATL,3,23,7,1,26,18,1
1975,1975-11-02,NYJ,BUF,0,23,24,1,24,11,0
1975,1975-11-02,SF,DET,0,17,28,1,15,13,0
1975,1975-11-02,WAS,DAL,3,30,24,1,12,9,1
1975,1975-11-03,PHI,LAR,0,3,42,1,20,3,0
1975,1975-11-09,BUF,IND,0,35,42,1,11,8,0
1975,1975-11-09,CHI,GB,3,27,14,1,21,19,1
1975,1975-11-09,DEN,CIN,0,16,17,1,14,5,0
1975,1975-11-09,DET,CLE,3,21,10,1,13,23,0
1975,1975-11-09,LAC,NE,0,19,33,1,25,22,0
1975,1975-11-09,LAR,SF,0,23,24,1,3,15,1
1975,1975-11-09,LV,NO,3,48,10,1,4,26,0
1975,1975-11-09,MIA,NYJ,3,27,7,1,7,24,0
1975,1975-11-09,MIN,ATL,3,38,0,1,2,18,0
1975,1975-11-09,NYG,WAS,0,13,21,1,17,12,0
1975,1975-11-09,PHI,ARI,0,23,24,1,20,6,0
1975,1975-11-09,PIT,TEN,3,24,17,1,1,10,0
1975,1975-11-10,DAL,KC,0,31,34,1,9,16,1
1975,1975-11-16,ARI,WAS,3,20,17,1,6,12,0
1975,1975-11-16,ATL,LAR,0,7,16,1,18,3,0
1975,1975-11-16,DET,GB,3,13,10,1,13,19,0
1975,1975-11-16,IND,NYJ,3,52,19,1,8,24,0
1975,1975-11-16,LAC,DEN,0,17,27,1,25,14,0
1975,1975-11-16,LV,CLE,3,38,17,1,4,23,0
1975,1975-11-16,NE,DAL,0,31,34,1,22,9,0
1975,1975-11-16,NO,MIN,0,7,20,1,26,2,0
1975,1975-11-16,NYG,PHI,0,10,13,1,17,20,1
1975,1975-11-16,PIT,KC,3,28,3,1,1,16,0
1975,1975-11-16,SF,CHI,3,31,3,1,15,21,0
1975,1975-11-16,TEN,MIA,3,20,19,1,10,7,1
1975,1975-11-17,CIN,BUF,3,33,24,1,5,11,0
1975,1975-11-23,ATL,DEN,3,35,21,1,18,14,1
1975,1975-11-23,BUF,NE,3,45,31,1,11,22,0
1975,1975-11-23,CLE,CIN,3,35,23,1,23,5,1
1975,1975-11-23,DAL,PHI,3,27,17,1,9,20,0
1975,1975-11-23,GB,NYG,3,40,14,1,19,17,1
1975,1975-11-23,KC,DET,3,24,21,1,16,13,1
1975,1975-11-23,LAR,CHI,3,38,10,1,3,21,0
1975,1975-11-23,MIA,IND,0,17,33,1,7,8,1
1975,1975-11-23,MIN,LAC,3,28,13,1,2,25,0
1975,1975-11-23,NO,SF,0,6,16,1,26,15,0
1975,1975-11-23,NYJ,ARI,0,6,37,1,24,6,0
1975,1975-11-23,WAS,LV,0,23,26,1,12,4,0
1975,1975-11-24,TEN,PIT,0,9,32,1,10,1,0
1975,1975-11-27,ARI,BUF,0,14,32,1,6,11,1
1975,1975-11-27,DET,LAR,0,0,20,1,13,3,0
1975,1975-11-30,CIN,TEN,3,23,19,1,5,10,0
1975,1975-11-30,CLE,NO,3,17,16,1,23,26,0
1975,1975-11-30,DAL,NYG,3,14,3,1,9,17,0
1975,1975-11-30,DEN,LAC,3,13,10,1,14,25,0
1975,1975-11-30,GB,CHI,3,28,7,1,19,21,0
1975,1975-11-30,IND,KC,3,28,14,1,8,16,0
1975,1975-11-30,LV,ATL,3,37,34,1,4,18,0
1975,1975-11-30,NYJ,PIT,0,7,20,1,24,1,0
1975,1975-11-30,PHI,SF,3,27,17,1,20,15,1
1975,1975-11-30,WAS,MIN,3,31,30,1,12,2,1
1975,1975-12-01,MIA,NE,3,20,7,1,7,22,0
1975,1975-12-07,ARI,DAL,3,31,17,1,6,9,0
1975,1975-12-07,ATL,WAS,0,27,30,1,18,12,0
1975,1975-12-07,CHI,DET,3,25,21,1,21,13,1
1975,1975-12-07,KC,LAC,0,20,28,1,16,25,1
1975,1975-12-07,MIA,BUF,3,31,21,1,7,11,0
1975,1975-12-07,MIN,GB,3,24,3,1,2,19,0
1975,1975-12-07,NE,NYJ,0,28,30,1,22,24,1
1975,1975-12-07,NO,LAR,0,7,14,1,26,3,0
1975,1975-12-07,NYG,IND,0,0,21,1,17,8,0
1975,1975-12-07,PHI,CIN,0,0,31,1,20,5,0
1975,1975-12-07,PIT,CLE,3,31,17,1,1,23,0
1975,1975-12-07,SF,TEN,0,13,27,1,15,10,0
1975,1975-12-08,LV,DEN,3,17,10,1,4,14,0
1975,1975-12-13,DAL,WAS,3,31,10,1,9,12,0
1975,1975-12-13,PIT,CIN,3,35,14,1,1,5,0
1975,1975-12-14,ATL,SF,3,31,9,1,18,15,1
1975,1975-12-14,CHI,ARI,0,20,34,1,21,6,0
1975,1975-12-14,CLE,KC,3,40,14,1,23,16,1
1975,1975-12-14,DEN,PHI,3,25,10,1,14,20,0
1975,1975-12-14,DET,MIN,3,17,10,1,13,2,1
1975,1975-12-14,IND,MIA,3,10,7,1,8,7,1
1975,1975-12-14,LAR,GB,3,22,5,1,3,19,0
1975,1975-12-14,LV,TEN,0,26,27,1,4,10,1
1975,1975-12-14,NE,BUF,0,14,34,1,22,11,0
1975,1975-12-14,NYG,NO,3,28,14,1,17,26,0
1975,1975-12-15,LAC,NYJ,3,24,16,1,25,24,1
1975,1975-12-20,BUF,MIN,0,13,35,1,11,2,0
1975,1975-12-20,LAR,PIT,3,10,3,1,3,1,1
1975,1975-12-20,MIA,DEN,3,14,13,1,7,14,0
1975,1975-12-21,CIN,LAC,3,47,17,1,5,25,0
1975,1975-12-21,DET,ARI,0,13,24,1,13,6,0
1975,1975-12-21,GB,ATL,3,22,13,1,19,18,1
1975,1975-12-21,IND,NE,3,34,21,1,8,22,0
1975,1975-12-21,LV,KC,3,28,20,1,4,16,0
1975,1975-12-21,NO,CHI,0,17,42,1,26,21,0
1975,1975-12-21,NYJ,DAL,0,21,31,1,24,9,0
1975,1975-12-21,SF,NYG,0,23,26,1,15,17,1
1975,1975-12-21,TEN,CLE,3,21,10,1,10,23,0
1975,1975-12-21,WAS,PHI,0,3,26,1,12,20,1
1976,1976-09-12,ATL,LAR,0,14,30,1,23,6,0
1976,1976-09-12,CHI,DET,3,10,3,1,14,15,0
1976,1976-09-12,CIN,DEN,3,17,7,1,8,11,0
1976,1976-09-12,CLE,NYJ,3,38,17,1,12,25,0
1976,1976-09-12,DAL,PHI,3,27,7,1,5,22,0
1976,1976-09-12,GB,SF,0,14,26,1,19,13,0
1976,1976-09-12,KC,LAC,0,16,30,1,20,17,0
1976,1976-09-12,LV,PIT,3,31,28,1,1,7,0
1976,1976-09-12,NE,IND,0,13,27,1,4,3,0
1976,1976-09-12,NO,MIN,0,9,40,1,21,2,0
1976,1976-09-12,SEA,ARI,0,24,30,1,27,10,0
1976,1976-09-12,TEN,TB,3,20,0,1,18,28,0
1976,1976-09-12,WAS,NYG,3,19,17,1,9,24,0
1976,1976-09-13,BUF,MIA,0,21,30,1,26,16,0
1976,1976-09-19,ARI,GB,3,29,0,1,10,19,0
1976,1976-09-19,BUF,TEN,0,3,13,1,26,18,0
1976,1976-09-19,DEN,NYJ,3,46,3,1,11,25,0
1976,1976-09-19,DET,ATL,3,24,10,1,15,23,0
1976,1976-09-19,IND,CIN,3,28,27,1,3,8,0
1976,1976-09-19,MIN,LAR,1,10,10,1,2,6,0
1976,1976-09-19,NE,MIA,3,30,14,1,4,16,0
1976,1976-09-19,NO,DAL,0,6,24,1,21,5,0
1976,1976-09-19,PHI,NYG,3,20,7,1,22,24,0
1976,1976-09-19,PIT,CLE,3,31,14,1,7,12,0
1976,1976-09-19,SF,CHI,0,12,19,1,13,14,1
1976,1976-09-19,TB,LAC,0,0,23,1,28,17,0
1976,1976-09-19,WAS,SEA,3,31,7,1,9,27,0
1976,1976-09-20,KC,LV,0,21,24,1,20,1,0
1976,1976-09-26,CHI,ATL,0,0,10,1,14,23,1
1976,1976-09-26,CIN,GB,3,28,7,1,8,19,0
1976,1976-09-26,DAL,IND,3,30,27,1,5,3,1
1976,1976-09-26,DEN,CLE,3,44,13,1,11,12,0
1976,1976-09-26,DET,MIN,0,9,10,1,15,2,0
1976,1976-09-26,KC,NO,0,17,27,1,20,21,1
1976,1976-09-26,LAC,ARI,3,43,24,1,17,10,1
1976,1976-09-26,LAR,NYG,3,24,10,1,6,24,0
1976,1976-09-26,MIA,NYJ,3,16,0,1,16,25,0
1976,1976-09-26,PIT,NE,0,27,30,1,7,4,0
1976,1976-09-26,SEA,SF,0,21,37,1,27,13,0
1976,1976-09-26,TB,BUF,0,9,14,1,28,26,0
1976,1976-09-26,TEN,LV,0,13,14,1,18,1,0
1976,1976-09-27,PHI,WAS,0,17,20,1,22,9,0
1976,1976-10-03,ARI,NYG,3,27,21,1,10,24,0
1976,1976-10-03,ATL,PHI,0,13,14,1,23,22,0
1976,1976-10-03,BUF,KC,3,50,17,1,26,20,1
1976,1976-10-03,CHI,WAS,3,33,7,1,14,9,1
1976,1976-10-03,CLE,CIN,0,24,45,1,12,8,0
1976,1976-10-03,DEN,LAC,3,26,0,1,11,17,0
1976,1976-10-03,GB,DET,3,24,14,1,19,15,1
1976,1976-10-03,IND,TB,3,42,17,1,3,28,0
1976,1976-10-03,MIA,LAR,0,28,31,1,16,6,0
1976,1976-10-03,NE,LV,3,48,17,1,4,1,1
1976,1976-10-03,NO,TEN,0,26,31,1,21,18,0
1976,1976-10-03,SEA,DAL,0,13,28,1,27,5,0
1976,1976-10-03,SF,NYJ,3,17,6,1,13,25,0
1976,1976-10-04,MIN,PIT,3,17,6,1,2,7,0
1976,1976-10-10,ARI,PHI,3,33,14,1,10,22,0
1976,1976-10-10,CIN,TB,3,21,0,1,8,28,0
1976,1976-10-10,CLE,PIT,3,18,16,1,12,7,1
1976,1976-10-10,DET,NE,3,30,10,1,15,4,1
1976,1976-10-10,GB,SEA,3,27,20,1,19,27,0
1976,1976-10-10,IND,MIA,3,28,14,1,3,16,0
1976,1976-10-10,LAC,LV,0,17,27,1,17,1,0
1976,1976-10-10,MIN,CHI,3,20,19,1,2,14,0
1976,1976-10-10,NO,ATL,3,30,0,1,21,23,0
1976,1976-10-10,NYG,DAL,0,14,24,1,24,5,0
1976,1976-10-10,NYJ,BUF,3,17,14,1,25,26,0
1976,1976-10-10,TEN,DEN,3,17,3,1,18,11,1
1976,1976-10-10,WAS,KC,0,30,33,1,9,20,1
1976,1976-10-11,LAR,SF,0,0,16,1,6,13,1
1976,1976-10-17,ARI,DAL,3,21,17,1,10,5,1
1976,1976-10-17,ATL,CLE,0,17,20,1,23,12,0
1976,1976-10-17,BUF,IND,0,13,31,1,26,3,0
1976,1976-10-17,DEN,LV,0,10,17,1,11,1,0
1976,1976-10-17,GB,PHI,3,28,13,1,19,22,0
1976,1976-10-17,LAC,TEN,3,30,27,1,17,18,0
1976,1976-10-17,LAR,CHI,3,20,12,1,6,14,0
1976,1976-10-17,MIA,KC,0,17,20,1,16,20,1
