league,season,n_teams,spearman_r_seed_1,spearman_p_seed_1,spearman_r_seed_2,spearman_p_seed_2,spearman_r_seed_3,spearman_p_seed_3,spearman_r_seed_4,spearman_p_seed_4,spearman_r_seed_5,spearman_p_seed_5,spearman_r_seed_6,spearman_p_seed_6,spearman_r_seed_7,spearman_p_seed_7,spearman_r_seed_8,spearman_p_seed_8,spearman_r_seed_9,spearman_p_seed_9,spearman_r_seed_10,spearman_p_seed_10,spearman_r_avg,spearman_p_avg
Premier League,2021,20,0.03527611511081507,0.8826215159118713,0.16095578544750738,0.4978295445207147,0.3207051076430286,0.16800985528111329,0.15181005431939582,0.5228748373858734,0.2762964952826668,0.23831721607510273,0.30986683868975945,0.1836688312466205,-0.09275918717824592,0.6973047481620092,0.14959596813393047,0.5290255261417051,-0.03168820105504862,0.8944925558992586,0.006617401449170814,0.9779105802659929,0.12866763778429802,0.5592055210890261
Premier League,2022,20,0.4868492508639619,0.02948311862248377,0.01694272784799055,0.9434804753391631,0.17031250000000003,0.4728257787851998,-0.4369028142768169,0.05408403254078442,0.49103632030057187,0.02791181310531881,0.046375696081956415,0.846060058634217,-0.12969635310179403,0.5857649481170037,0.32020373989394935,0.16871331628028055,0.20783137031960383,0.379259860814367,-0.27501312319739263,0.24059404404477294,0.08979393147320305,0.3748177446283591
Premier League,2023,20,-0.03955035894588376,0.8685112564013351,0.4077995181317108,0.07428925009310598,0.2724451315889829,0.2451918122453828,-0.2017250881761785,0.3937303435641869,-0.13179884155966098,0.579650281830905,-0.24576780189459266,0.2962702474500389,0.3087843439160026,0.1852852046446641,0.26269300717166044,0.26316212380950277,0.08760266606569048,0.7134307386837799,-0.11826396833352233,0.6194808698818629,0.06022186079642089,0.4239002128604764
Premier League,2024,20,-0.28906497290152355,0.21642214977316918,0.3867107308987426,0.09211800791297924,0.17631133107898453,0.45713482444884423,-0.0787795351097093,0.7412932982292304,0.00038940809968847346,0.9986999730883924,0.06030628448297986,0.8006069737291165,0.018167795819162988,0.9394006988266954,0.16916561766235344,0.47585614395737774,0.2089253685105196,0.3766993372891392,0.07609438769045847,0.7498364302427768,0.07282264162316571,0.5848067837497721
Serie A,2000,18,-0.39582945179507045,0.10394601041919681,-0.08925908407777912,0.7246796523309795,-0.5239382830959194,0.025627779064945778,-0.16987266741198065,0.5003797728056026,-0.32938239911000555,0.1819629141551441,0.3129097380435837,0.20612317905220076,-0.29238466711501,0.2390449679365565,-0.4210269627668958,0.0818638277837952,0.07398433096540245,0.7704745524891555,-0.06627053217440733,0.7938890685258255,-0.1901069978538082,0.36279917245634025
Serie A,2001,18,0.05448064268157899,0.8299961702043497,-0.4783808943400268,0.04462163803048171,0.2846488346778706,0.2522734609998069,-0.028902982276316054,0.9093609874312781,0.041668592959017224,0.8696023054014332,-0.13692310881239164,0.5879744075872588,-0.07447383707257327,0.7689948318496158,0.11624256231687548,0.6459955114804847,-0.11777667304359327,0.6416186278348789,0.21512686249170795,0.3912874423388242,-0.01242900004178508,0.5941725383158413
Serie A,2002,18,0.6659642637235565,0.0025511646738638075,0.1045037686717292,0.6798448184556938,-0.22407967890382943,0.3713849226695972,0.03320631956352382,0.8959306748589071,0.014690436928638506,0.9538645616924339,-0.5914441885351928,0.00973005111768907,0.026344739667441625,0.9173563469020509,0.11492207134362248,0.6497718153483028,0.34768184975068483,0.1574343270809057,0.09032614497399581,0.721511565693937,0.05821157271841706,0.5359380248493382
Serie A,2005,20,-0.02655302078553215,0.9115199482276989,0.10609823735331163,0.6561794501966286,0.13687794407731793,0.5649929415004258,-0.0332432604671498,0.8893446589014016,0.16243441791178362,0.4938359803736997,-0.1836017655404487,0.43843164098250764,0.07076205287713841,0.7668844492088873,-0.021135160477580062,0.9295248613782812,0.13664357197844496,0.5656656941491798,0.10590669373868478,0.6567636407592106,0.04541897106659706,0.6873143265677922
Serie A,2006,20,-0.10395013320981634,0.6627419060138413,0.13230867092574142,0.5781716796184866,-0.2248771937709827,0.34048263213249896,0.2697092362994751,0.25015173607528485,0.050097414125134895,0.8338647249642163,0.24393862353453505,0.29999416168621496,0.21030934060087822,0.3734741279989533,-0.2477650342130445,0.29223663498277147,0.06404511644535847,0.7885059423465801,-0.2685401766574579,0.2522905100244483,0.012527586407982173,0.46719140558432953
Serie A,2007,20,-0.4675631829473744,0.03763765879857564,0.09390604899694013,0.6937348101954486,0.005378413099526107,0.9820457117592536,0.1838804466082669,0.4377247828897154,0.020606837162050324,0.9312825157556985,0.4947681245918643,0.026567595514893575,-0.19140539820024693,0.41886634282822843,0.5428084301189839,0.013397167314150764,-0.050236376403773444,0.8334100621185503,-0.12095201857034361,0.6114840028070108,0.05111913244558932,0.4986150649981525
Serie A,2008,20,0.008530720966982527,0.9715259660099331,-0.45981576433719773,0.041367492517530115,0.018431333359023944,0.9385232408253226,0.43913917573303607,0.052725793397247187,-0.3207403270553492,0.1679605152349157,-0.1883821773044912,0.4263897988791615,0.1779960844674902,0.4527767108740276,-0.027660510794680664,0.9078443063685189,0.2940056504031106,0.20831753620658133,-0.29235172801140674,0.21100788341444773,-0.035084754257348215,0.43784392437276853
Serie A,2009,20,0.05078745001833701,0.8316075379977715,0.03600510177108256,0.880212437968803,-0.2268463310344414,0.33615845595803184,-0.04642244500432509,0.8459066565611894,-0.223318573548623,0.3439282913309828,-0.25165580099632784,0.28447614992565834,0.1501564173719418,0.5274654354536463,-0.19408867320511689,0.41224912117651247,-0.29598064365668775,0.20513480444918666,0.053522828721921975,0.8226724417771814,-0.09478406695622386,0.5489811332598963
Serie A,2010,20,-0.4607253273275621,0.040915369399296,-0.2700176327648827,0.24958946484207978,-0.2376446221946302,0.3130243723740091,0.13369540939773403,0.5741581006037477,-0.308955337882084,0.18502924071286514,0.10798438834896852,0.6504371660149681,0.30507961465019273,0.19088970337723019,-0.0704787409447704,0.7677931932620473,-0.055860466035382,0.8150531401999134,0.03591129501710441,0.8805223842444307,-0.08210114197353116,0.46674121350305875
Serie A,2011,20,-0.34352239152363445,0.1380950252434606,-0.019646803740113593,0.9344771851167228,0.3467758300553718,0.13415774747083795,-0.2434051988791526,0.3010854740014649,-0.15304201966121403,0.5194670610866781,-0.24621541184755133,0.29536330935809524,0.24225500034622216,0.30344682816315677,-0.19287842824827078,0.4152266635844559,-0.40833901303698045,0.07386978643404649,-0.370983996640057,0.10732400136393402,-0.138900243317538,0.32225130818228526
Serie A,2012,20,0.35896876089612684,0.12010766925102255,-0.304775085458355,0.1913554060706107,0.27660821813730707,0.23776629405719524,-0.09778465278758319,0.6817078729802397,0.2706855107146778,0.24837455149903348,-0.0930601718034274,0.6963672503428571,0.17340847875989518,0.46469411888919665,0.20940575502734687,0.3755780702301257,0.03779554779243118,0.8742999014841382,-0.03706600888595332,0.8767082794155528,0.0794186352392466,0.4766959414219973
Serie A,2013,20,-0.028494435646622733,0.9050777840042453,0.20700270866622988,0.3812058523967605,-0.040816250417461356,0.8643394034897586,0.43882180806402776,0.05291694293810364,0.19777694055301892,0.4032466631745981,0.0015361350104241783,0.9948716909169335,-0.028426655833562648,0.9053026027523641,0.062489010507590495,0.7935369067886019,-0.1503573210545021,0.5269067139185057,-0.24068439047958606,0.3066893897279028,0.041884754936955634,0.6134093950107775
Serie A,2014,20,0.015373557677238804,0.9487081631982223,0.05715415899769038,0.8108432898716024,-0.2706063815311787,0.24851829488593796,0.23358962911004483,0.32159663960758045,0.033518851199711604,0.8884327771815292,-0.02651160978807101,0.9116574209543826,-0.16979127690273207,0.47420178262822,-0.18089147785910503,0.44533730136535643,0.2769191953966734,0.23721750922537183,0.009697512832739633,0.9676332571822233,-0.0021547840866988173,0.6254146436100425
Serie A,2015,20,-0.04424433619698397,0.8530594917704921,-0.31595101314944685,0.1747615199652653,0.3097927251444341,0.18377919176539226,-0.11474031012879307,0.6300261680745896,0.045278637770897835,0.8496614692610314,0.0031286723874300636,0.9895552922974924,0.23462674106873396,0.31939098042915726,-0.2186843388849083,0.35429274329837557,0.08687046042624315,0.7157302668814466,0.1373007546932926,0.5637801762326327,0.012337799313089952,0.5634037299975876
Serie A,2016,20,0.03222084650137889,0.8927288091467436,0.16059443717093014,0.4988078737818985,-0.34365851156409083,0.1379286824456215,0.3942308858671433,0.08543372618999108,-0.31374774846164394,0.17795240781891905,-0.036965754352375445,0.8770393250110595,-0.09629152959825318,0.6863292533241943,-0.08256567382270759,0.729296785546018,-0.3895225719033693,0.08957528472628709,-0.4031227280780715,0.07800033995248179,-0.10788283482410596,0.42530924879432136
Serie A,2017,20,0.09024027208180506,0.7051670367406355,0.2477842187832855,0.2921980540572641,0.44501041461161056,0.04928374313595668,0.3188878368627644,0.17056923403414673,-0.1984401617888926,0.40163935221682157,-0.013198900976468458,0.9559563220651721,0.4200345408036124,0.06520444526935606,-0.26248644588207803,0.26355149871165184,0.010216243302780263,0.9659028641558425,0.265025943962903,0.25878965509119234,0.1323073961761322,0.41282622054780393
Serie A,2018,20,-0.3189364793859373,0.17050038218185654,-0.011601014812478445,0.9612842504878347,0.07216327754377232,0.7623942450438767,0.11559570965298098,0.6274597623581772,0.014096642937677782,0.9529637016782837,0.47847999516105566,0.032831548210791296,-0.29100225064013235,0.21321993629921715,0.26293820428023534,0.26270039022127656,0.0836236996466595,0.7259550596139355,-0.15241789761355987,0.5211921537636719,0.025293988677027368,0.5230501429858921
Serie A,2019,20,0.1252931946220507,0.5986583661765892,-0.15809688615972617,0.5055952813108779,-0.6513444261081427,0.0018648952413836371,-0.3887015101964804,0.0903123643517503,-0.2741839701388533,0.24207246121456508,0.09403421945693517,0.6933362266992866,-0.029058558982245762,0.9032069155524178,-0.33989960048011997,0.1425742114996587,-0.35478316182000497,0.12480650603047594,-0.20295795917773177,0.3907844053398879,-0.21796986589843192,0.3693211633416893
Serie A,2020,20,-0.11290913197770415,0.6355338544151189,-0.17830775700517407,0.45197283539757904,0.07896794370602032,0.7406949327496346,-0.38767207639799106,0.09124278757902358,0.2588148986685356,0.27053305553651386,-0.013127886734827648,0.9561930725727812,0.05248817585338033,0.8260497187163751,-0.14796032318336402,0.5335908067319315,0.20613453442687132,0.3832506274393753,-0.07452500619471276,0.7548427009498369,-0.03180966288389662,0.564390439208817
Serie A,2021,20,0.3153090175854149,0.17568723528976324,0.03356481481481482,0.8882807046849224,-0.02060758484444766,0.9312800281074558,0.005082598749983597,0.9830330630451765,0.27692127041967984,0.2372138501590844,0.05782590642240467,0.8086592965927465,0.09849686709964733,0.6795073177491715,-0.10662088317970154,0.6545864060538766,-0.1337712743964786,0.5739388760797675,-0.051272050999239274,0.8300231096105197,0.04749286816720781,0.6762209887372485
Serie A,2022,20,-0.044135276087648466,0.8534179365999979,0.23564480122852524,0.3172346598766604,0.20132732130849915,0.3946834193636106,0.24927343042054542,0.289212732577084,0.007072980394782272,0.9763902136589937,0.24500288241118628,0.2978240475165101,0.2506145031802146,0.28654050237356304,-0.010619043775979017,0.9645592939027338,-0.07851467609622334,0.7421347037779288,0.2725860004587564,0.2449381492958678,0.13282529234426582,0.536693565894295
Serie A,2023,20,-0.03855261932166263,0.8718017569916673,-0.052158286395726165,0.8271271537298752,-0.09787028459002227,0.6814431618729694,0.1089891646681445,0.6473858785168128,0.0521645963428644,0.8271065423393352,0.2644183177665573,0.25992403084276994,0.012862550213208552,0.9570776946322934,0.486863023565325,0.029477838653397623,0.23717246605946096,0.3140153720853613,-0.2889260402211959,0.21665300618660058,0.06849628880869538,0.5632012435851083
Serie A,2024,20,0.1782166466136672,0.45220775384874856,0.28741507590674087,0.2191741432905437,0.08050907189627515,0.7358058837296748,0.21934153017772728,0.35281207922073066,0.12329990372351099,0.6045335413494066,0.3622694740143919,0.11649249693057179,0.12446677978398588,0.6010913315909767,0.24758159848386282,0.29260568929936637,0.4788013435961655,0.03269772783978425,-0.2380862421107923,0.31209916956463213,0.18638151820855348,0.37195198166644355
